站点编号,观测时间,存储时间,1小时时段降水量(毫米),日降水量(毫米),当前降水量(毫米),1分钟时段降水量(毫米),5分钟时段降水量(毫米),10分钟时段降水量(毫米),30分钟时段降水量(毫米),降水量累计值(毫米),小时水量1(立方米/小时),信号强度(百分比),浊度1(度),电源电压(伏特),水位1(米),报警信息
0210150002,2021-10-03 01:50:00,2021-10-03 01:50:19,,,0.0,0.0,0.0,0.0,,862.0,0.000,78,37.5,12.97,0.000,129
0210150002,2021-10-03 01:45:00,2021-10-03 01:45:24,,,0.0,0.0,0.0,,,862.0,0.000,78,37.5,12.98,0.000,129
0210150002,2021-10-03 01:40:00,2021-10-03 01:40:21,,,0.0,0.0,0.0,0.0,,862.0,0.000,78,37.5,12.98,0.000,129
0210150002,2021-10-03 01:35:00,2021-10-03 01:35:21,,,0.0,0.0,0.0,,,862.0,0.000,78,37.8,12.98,0.000,129
0210150002,2021-10-03 01:30:00,2021-10-03 01:30:24,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,78,37.8,12.98,0.000,129
0210150002,2021-10-03 01:25:00,2021-10-03 01:25:25,,,0.0,0.0,0.0,,,862.0,0.000,78,37.6,12.98,0.000,129
0210150002,2021-10-03 01:20:00,2021-10-03 01:20:24,,,0.0,0.0,0.0,0.0,,862.0,0.000,78,37.6,12.98,0.000,129
0210150002,2021-10-03 01:15:00,2021-10-03 01:15:19,,,0.0,0.0,0.0,,,862.0,0.000,78,37.7,12.98,0.000,129
0210150002,2021-10-03 01:10:00,2021-10-03 01:10:24,,,0.0,0.0,0.0,0.0,,862.0,0.000,78,37.5,12.98,0.000,129
0210150002,2021-10-03 01:05:00,2021-10-03 01:05:20,,,0.0,0.0,0.0,,,862.0,0.000,78,37.4,12.98,0.000,129
0210150002,2021-10-03 01:00:00,2021-10-03 01:00:23,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,81,37.7,12.98,0.000,129
0210150002,2021-10-03 00:55:00,2021-10-03 00:55:23,,,0.0,0.0,0.0,,,862.0,0.000,78,37.7,12.98,0.000,129
0210150002,2021-10-03 00:50:00,2021-10-03 00:50:24,,,0.0,0.0,0.0,0.0,,862.0,0.000,78,37.7,12.98,0.000,129
0210150002,2021-10-03 00:45:00,2021-10-03 00:45:21,,,0.0,0.0,0.0,,,862.0,0.000,78,37.8,12.98,0.000,129
0210150002,2021-10-03 00:40:00,2021-10-03 00:40:19,,,0.0,0.0,0.0,0.0,,862.0,0.000,81,37.7,12.98,0.000,129
0210150002,2021-10-03 00:35:00,2021-10-03 00:35:25,,,0.0,0.0,0.0,,,862.0,0.000,78,37.6,12.98,0.000,129
0210150002,2021-10-03 00:30:00,2021-10-03 00:30:22,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,81,37.4,12.98,0.000,129
0210150002,2021-10-03 00:25:00,2021-10-03 00:25:22,,,0.0,0.0,0.0,,,862.0,0.000,78,37.5,12.98,0.000,129
0210150002,2021-10-03 00:20:00,2021-10-03 00:20:25,,,0.0,0.0,0.0,0.0,,862.0,0.000,78,37.5,12.98,0.000,129
0210150002,2021-10-03 00:15:00,2021-10-03 00:15:22,,,0.0,0.0,0.0,,,862.0,0.000,78,37.7,12.98,0.000,129
0210150002,2021-10-03 00:10:00,2021-10-03 00:10:27,,,0.0,0.0,0.0,0.0,,862.0,0.000,78,37.8,12.98,0.000,129
0210150002,2021-10-03 00:05:00,2021-10-03 00:05:21,,,0.0,0.0,0.0,,,862.0,0.000,78,37.6,12.99,0.000,129
0210150002,2021-10-03 00:00:00,2021-10-03 00:00:23,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,78,37.5,12.98,0.000,129
0210150002,2021-10-02 23:55:00,2021-10-02 23:55:23,,,0.0,0.0,0.0,,,862.0,0.000,78,37.6,12.99,0.000,129
0210150002,2021-10-02 23:50:00,2021-10-02 23:50:25,,,0.0,0.0,0.0,0.0,,862.0,0.000,75,37.4,12.99,0.000,129
0210150002,2021-10-02 23:45:00,2021-10-02 23:45:23,,,0.0,0.0,0.0,,,862.0,0.000,78,37.4,12.98,0.000,129
0210150002,2021-10-02 23:40:00,2021-10-02 23:40:22,,,0.0,0.0,0.0,0.0,,862.0,0.000,78,37.7,12.98,0.000,129
0210150002,2021-10-02 23:35:00,2021-10-02 23:35:23,,,0.0,0.0,0.0,,,862.0,0.000,78,37.4,12.98,0.000,129
0210150002,2021-10-02 23:30:00,2021-10-02 23:30:22,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,78,37.6,12.99,0.000,129
0210150002,2021-10-02 23:25:00,2021-10-02 23:25:24,,,0.0,0.0,0.0,,,862.0,0.000,78,37.6,12.99,0.000,129
0210150002,2021-10-02 23:20:00,2021-10-02 23:20:21,,,0.0,0.0,0.0,0.0,,862.0,0.000,78,37.6,12.99,0.000,129
0210150002,2021-10-02 23:15:00,2021-10-02 23:15:21,,,0.0,0.0,0.0,,,862.0,0.000,78,37.3,12.99,0.000,129
0210150002,2021-10-02 23:10:00,2021-10-02 23:10:20,,,0.0,0.0,0.0,0.0,,862.0,0.000,78,37.7,13.00,0.000,129
0210150002,2021-10-02 23:05:00,2021-10-02 23:05:23,,,0.0,0.0,0.0,,,862.0,0.000,81,37.5,13.00,0.000,129
0210150002,2021-10-02 23:00:00,2021-10-02 23:00:23,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,78,37.4,13.00,0.000,129
0210150002,2021-10-02 22:55:00,2021-10-02 22:55:24,,,0.0,0.0,0.0,,,862.0,0.000,81,37.6,13.00,0.000,129
0210150002,2021-10-02 22:50:00,2021-10-02 22:50:20,,,0.0,0.0,0.0,0.0,,862.0,0.000,81,37.7,13.00,0.000,129
0210150002,2021-10-02 22:45:00,2021-10-02 22:45:22,,,0.0,0.0,0.0,,,862.0,0.000,84,37.6,13.00,0.000,129
0210150002,2021-10-02 22:40:00,2021-10-02 22:40:29,,,0.0,0.0,0.0,0.0,,862.0,0.000,81,37.6,13.00,0.000,129
0210150002,2021-10-02 22:35:00,2021-10-02 22:35:21,,,0.0,0.0,0.0,,,862.0,0.000,84,37.7,13.00,0.000,129
0210150002,2021-10-02 22:30:00,2021-10-02 22:30:21,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,81,37.4,13.00,0.000,129
0210150002,2021-10-02 22:25:00,2021-10-02 22:25:22,,,0.0,0.0,0.0,,,862.0,0.000,78,37.5,13.00,0.000,129
0210150002,2021-10-02 22:20:00,2021-10-02 22:20:30,,,0.0,0.0,0.0,0.0,,862.0,0.000,81,37.4,13.00,0.000,129
0210150002,2021-10-02 22:15:00,2021-10-02 22:15:25,,,0.0,0.0,0.0,,,862.0,0.000,78,37.6,13.00,0.000,129
0210150002,2021-10-02 22:10:00,2021-10-02 22:10:24,,,0.0,0.0,0.0,0.0,,862.0,0.000,81,37.6,13.01,0.000,129
0210150002,2021-10-02 22:05:00,2021-10-02 22:05:25,,,0.0,0.0,0.0,,,862.0,0.000,78,37.5,13.01,0.000,129
0210150002,2021-10-02 22:00:00,2021-10-02 22:00:23,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,81,37.3,13.01,0.000,129
0210150002,2021-10-02 21:55:00,2021-10-02 21:55:21,,,0.0,0.0,0.0,,,862.0,0.000,78,37.3,13.01,0.000,129
0210150002,2021-10-02 21:50:00,2021-10-02 21:50:23,,,0.0,0.0,0.0,0.0,,862.0,0.000,81,37.5,13.01,0.000,129
0210150002,2021-10-02 21:45:00,2021-10-02 21:45:21,,,0.0,0.0,0.0,,,862.0,0.000,78,37.4,13.01,0.000,129
0210150002,2021-10-02 21:40:00,2021-10-02 21:40:21,,,0.0,0.0,0.0,0.0,,862.0,0.000,81,37.1,13.01,0.000,129
0210150002,2021-10-02 21:35:00,2021-10-02 21:35:24,,,0.0,0.0,0.0,,,862.0,0.000,84,37.2,13.00,0.000,129
0210150002,2021-10-02 21:30:00,2021-10-02 21:30:22,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,81,37.5,13.00,0.000,129
0210150002,2021-10-02 21:25:00,2021-10-02 21:25:23,,,0.0,0.0,0.0,,,862.0,0.000,78,37.3,13.01,0.000,129
0210150002,2021-10-02 21:20:00,2021-10-02 21:20:19,,,0.0,0.0,0.0,0.0,,862.0,0.000,84,37.4,13.01,0.000,129
0210150002,2021-10-02 21:15:00,2021-10-02 21:15:20,,,0.0,0.0,0.0,,,862.0,0.000,81,37.5,13.00,0.000,129
0210150002,2021-10-02 21:10:00,2021-10-02 21:10:22,,,0.0,0.0,0.0,0.0,,862.0,0.000,78,37.1,12.99,0.000,129
0210150002,2021-10-02 21:05:00,2021-10-02 21:05:23,,,0.0,0.0,0.0,,,862.0,0.000,81,37.4,12.99,0.000,129
0210150002,2021-10-02 21:00:00,2021-10-02 21:00:21,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,84,37.4,12.98,0.000,129
0210150002,2021-10-02 20:55:00,2021-10-02 20:55:26,,,0.0,0.0,0.0,,,862.0,0.000,84,37.1,12.98,0.000,129
0210150002,2021-10-02 20:50:00,2021-10-02 20:50:21,,,0.0,0.0,0.0,0.0,,862.0,0.000,84,37.3,12.96,0.000,129
0210150002,2021-10-02 20:45:00,2021-10-02 20:45:24,,,0.0,0.0,0.0,,,862.0,0.000,78,37.4,12.95,0.000,129
0210150002,2021-10-02 20:40:00,2021-10-02 20:40:21,,,0.0,0.0,0.0,0.0,,862.0,0.000,78,37.4,12.95,0.000,129
0210150002,2021-10-02 20:35:00,2021-10-02 20:35:20,,,0.0,0.0,0.0,,,862.0,0.000,81,37.4,12.95,0.000,129
0210150002,2021-10-02 20:30:00,2021-10-02 20:30:21,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,78,37.4,12.95,0.000,129
0210150002,2021-10-02 20:25:00,2021-10-02 20:25:19,,,0.0,0.0,0.0,,,862.0,0.000,84,37.4,12.96,0.000,129
0210150002,2021-10-02 20:20:00,2021-10-02 20:20:23,,,0.0,0.0,0.0,0.0,,862.0,0.000,78,37.0,12.97,0.000,129
0210150002,2021-10-02 20:15:00,2021-10-02 20:15:26,,,0.0,0.0,0.0,,,862.0,0.000,84,37.1,12.98,0.000,129
0210150002,2021-10-02 20:10:00,2021-10-02 20:10:21,,,0.0,0.0,0.0,0.0,,862.0,0.000,78,37.4,13.01,0.000,129
0210150002,2021-10-02 20:05:00,2021-10-02 20:05:22,,,0.0,0.0,0.0,,,862.0,0.000,84,36.9,13.01,0.000,129
0210150002,2021-10-02 20:00:00,2021-10-02 20:00:23,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,81,37.1,13.04,0.000,129
0210150002,2021-10-02 19:55:00,2021-10-02 19:55:19,,,0.0,0.0,0.0,,,862.0,0.000,81,36.8,13.04,0.000,129
0210150002,2021-10-02 19:50:00,2021-10-02 19:50:29,,,0.0,0.0,0.0,0.0,,862.0,0.000,78,37.1,13.07,0.000,129
0210150002,2021-10-02 19:45:00,2021-10-02 19:45:23,,,0.0,0.0,0.0,,,862.0,0.000,84,36.9,13.10,0.000,129
0210150002,2021-10-02 19:40:00,2021-10-02 19:40:20,,,0.0,0.0,0.0,0.0,,862.0,0.000,81,36.9,13.12,0.000,129
0210150002,2021-10-02 19:35:00,2021-10-02 19:35:19,,,0.0,0.0,0.0,,,862.0,0.000,81,37.0,13.14,0.000,129
0210150002,2021-10-02 19:30:00,2021-10-02 19:30:23,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,81,37.0,13.17,0.000,129
0210150002,2021-10-02 19:25:00,2021-10-02 19:25:24,,,0.0,0.0,0.0,,,862.0,0.000,78,37.0,13.19,0.000,129
0210150002,2021-10-02 19:20:00,2021-10-02 19:20:29,,,0.0,0.0,0.0,0.0,,862.0,0.000,78,36.8,13.21,0.000,129
0210150002,2021-10-02 19:15:00,2021-10-02 19:15:23,,,0.0,0.0,0.0,,,862.0,0.000,84,37.0,13.24,0.000,129
0210150002,2021-10-02 19:10:00,2021-10-02 19:10:23,,,0.0,0.0,0.0,0.0,,862.0,0.000,81,37.2,13.27,0.000,129
0210150002,2021-10-02 19:05:00,2021-10-02 19:05:23,,,0.0,0.0,0.0,,,862.0,0.000,87,37.1,13.30,0.000,129
0210150002,2021-10-02 19:00:00,2021-10-02 19:00:25,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,78,37.2,13.32,0.000,129
0210150002,2021-10-02 18:55:00,2021-10-02 18:55:22,,,0.0,0.0,0.0,,,862.0,0.000,78,37.2,13.35,0.000,129
0210150002,2021-10-02 18:50:00,2021-10-02 18:50:22,,,0.0,0.0,0.0,0.0,,862.0,0.000,81,36.8,13.39,0.000,129
0210150002,2021-10-02 18:45:00,2021-10-02 18:45:23,,,0.0,0.0,0.0,,,862.0,0.000,81,37.0,13.42,0.000,129
0210150002,2021-10-02 18:40:00,2021-10-02 18:40:20,,,0.0,0.0,0.0,0.0,,862.0,0.000,87,36.7,13.45,0.000,129
0210150002,2021-10-02 18:35:00,2021-10-02 18:35:23,,,0.0,0.0,0.0,,,862.0,0.000,81,36.6,13.49,0.000,129
0210150002,2021-10-02 18:30:00,2021-10-02 18:30:21,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,78,37.0,13.52,0.000,129
0210150002,2021-10-02 18:25:00,2021-10-02 18:25:22,,,0.0,0.0,0.0,,,862.0,0.000,84,37.0,13.55,0.000,129
0210150002,2021-10-02 18:20:00,2021-10-02 18:20:22,,,0.0,0.0,0.0,0.0,,862.0,0.000,84,37.1,13.59,0.000,129
0210150002,2021-10-02 18:15:00,2021-10-02 18:15:21,,,0.0,0.0,0.0,,,862.0,0.000,84,37.1,13.64,0.000,129
0210150002,2021-10-02 18:10:00,2021-10-02 18:10:29,,,0.0,0.0,0.0,0.0,,862.0,0.000,84,36.7,13.68,0.000,129
0210150002,2021-10-02 18:05:00,2021-10-02 18:05:21,,,0.0,0.0,0.0,,,862.0,0.000,84,36.8,13.73,0.000,129
0210150002,2021-10-02 18:00:00,2021-10-02 18:00:24,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,81,36.5,13.77,0.000,129
0210150002,2021-10-02 17:55:00,2021-10-02 17:55:24,,,0.0,0.0,0.0,,,862.0,0.000,78,36.5,13.81,0.000,129
0210150002,2021-10-02 17:50:00,2021-10-02 17:50:22,,,0.0,0.0,0.0,0.0,,862.0,0.000,81,36.6,13.87,0.000,129
0210150002,2021-10-02 17:45:00,2021-10-02 17:45:25,,,0.0,0.0,0.0,,,862.0,0.000,81,36.6,13.93,0.000,129
0210150002,2021-10-02 17:40:00,2021-10-02 17:40:20,,,0.0,0.0,0.0,0.0,,862.0,0.000,84,36.4,13.93,0.000,129
0210150002,2021-10-02 17:35:00,2021-10-02 17:35:21,,,0.0,0.0,0.0,,,862.0,0.000,81,36.4,14.00,0.000,129
0210150002,2021-10-02 17:30:00,2021-10-02 17:30:22,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,78,36.2,13.93,0.000,129
0210150002,2021-10-02 17:25:00,2021-10-02 17:25:25,,,0.0,0.0,0.0,,,862.0,0.000,81,36.2,13.92,0.000,129
0210150002,2021-10-02 17:20:00,2021-10-02 17:20:21,,,0.0,0.0,0.0,0.0,,862.0,0.000,84,36.4,13.92,0.000,129
0210150002,2021-10-02 17:15:00,2021-10-02 17:15:21,,,0.0,0.0,0.0,,,862.0,0.000,84,36.2,14.31,0.000,129
0210150002,2021-10-02 17:10:00,2021-10-02 17:10:23,,,0.0,0.0,0.0,0.0,,862.0,0.000,78,36.1,13.92,0.000,129
0210150002,2021-10-02 17:05:00,2021-10-02 17:05:23,,,0.0,0.0,0.0,,,862.0,0.000,81,36.0,13.93,0.000,129
0210150002,2021-10-02 17:00:00,2021-10-02 17:00:22,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,81,36.2,13.93,0.000,129
0210150002,2021-10-02 16:55:00,2021-10-02 16:55:22,,,0.0,0.0,0.0,,,862.0,0.000,84,36.0,13.93,0.000,129
0210150002,2021-10-02 16:50:00,2021-10-02 16:50:23,,,0.0,0.0,0.0,0.0,,862.0,0.000,78,35.9,13.92,0.000,129
0210150002,2021-10-02 16:45:00,2021-10-02 16:45:21,,,0.0,0.0,0.0,,,862.0,0.000,87,35.9,13.93,0.000,129
0210150002,2021-10-02 16:40:00,2021-10-02 16:40:21,,,0.0,0.0,0.0,0.0,,862.0,0.000,81,35.7,13.91,0.000,129
0210150002,2021-10-02 16:35:00,2021-10-02 16:35:25,,,0.0,0.0,0.0,,,862.0,0.000,78,35.5,13.92,0.000,129
0210150002,2021-10-02 16:30:00,2021-10-02 16:30:22,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,81,35.2,13.93,0.000,129
0210150002,2021-10-02 16:25:00,2021-10-02 16:25:25,,,0.0,0.0,0.0,,,862.0,0.000,84,35.1,13.93,0.000,129
0210150002,2021-10-02 16:20:00,2021-10-02 16:20:24,,,0.0,0.0,0.0,0.0,,862.0,0.000,81,34.9,13.93,0.000,129
0210150002,2021-10-02 16:15:00,2021-10-02 16:15:19,,,0.0,0.0,0.0,,,862.0,0.000,78,35.3,13.93,0.000,129
0210150002,2021-10-02 16:10:00,2021-10-02 16:10:21,,,0.0,0.0,0.0,0.0,,862.0,0.000,81,35.7,13.93,0.000,129
0210150002,2021-10-02 16:05:00,2021-10-02 16:05:20,,,0.0,0.0,0.0,,,862.0,0.000,81,35.8,13.93,0.000,129
0210150002,2021-10-02 16:00:00,2021-10-02 16:00:21,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,78,35.7,14.16,0.000,129
0210150002,2021-10-02 15:55:00,2021-10-02 15:55:23,,,0.0,0.0,0.0,,,862.0,0.000,78,35.3,13.93,0.000,129
0210150002,2021-10-02 15:50:00,2021-10-02 15:50:22,,,0.0,0.0,0.0,0.0,,862.0,0.000,81,35.6,13.93,0.000,129
0210150002,2021-10-02 15:45:00,2021-10-02 15:45:23,,,0.0,0.0,0.0,,,862.0,0.000,81,35.5,13.94,0.000,129
0210150002,2021-10-02 15:40:00,2021-10-02 15:40:25,,,0.0,0.0,0.0,0.0,,862.0,0.000,81,35.7,13.92,0.000,129
0210150002,2021-10-02 15:35:00,2021-10-02 15:35:31,,,0.0,0.0,0.0,,,862.0,0.000,84,35.4,13.93,0.000,129
0210150002,2021-10-02 15:30:00,2021-10-02 15:30:22,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,81,35.5,13.92,0.000,129
0210150002,2021-10-02 15:25:00,2021-10-02 15:25:23,,,0.0,0.0,0.0,,,862.0,0.000,84,35.0,13.93,0.000,129
0210150002,2021-10-02 15:20:00,2021-10-02 15:20:20,,,0.0,0.0,0.0,0.0,,862.0,0.000,84,35.1,13.93,0.000,129
0210150002,2021-10-02 15:15:00,2021-10-02 15:15:23,,,0.0,0.0,0.0,,,862.0,0.000,78,35.2,13.93,0.000,129
0210150002,2021-10-02 15:10:00,2021-10-02 15:10:22,,,0.0,0.0,0.0,0.0,,862.0,0.000,81,35.4,13.92,0.000,129
0210150002,2021-10-02 15:05:00,2021-10-02 15:05:24,,,0.0,0.0,0.0,,,862.0,0.000,78,35.5,14.06,0.000,129
0210150002,2021-10-02 15:00:00,2021-10-02 15:00:22,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,84,35.1,13.93,0.000,129
0210150002,2021-10-02 14:55:00,2021-10-02 14:55:24,,,0.0,0.0,0.0,,,862.0,0.000,84,35.2,13.92,0.000,129
0210150002,2021-10-02 14:50:00,2021-10-02 14:50:26,,,0.0,0.0,0.0,0.0,,862.0,0.000,78,35.0,13.92,0.000,129
0210150002,2021-10-02 14:45:00,2021-10-02 14:45:23,,,0.0,0.0,0.0,,,862.0,0.000,81,35.4,13.93,0.000,129
0210150002,2021-10-02 14:40:00,2021-10-02 14:40:21,,,0.0,0.0,0.0,0.0,,862.0,0.000,81,35.1,13.96,0.000,129
0210150002,2021-10-02 14:35:00,2021-10-02 14:35:22,,,0.0,0.0,0.0,,,862.0,0.000,84,35.1,13.93,0.000,129
0210150002,2021-10-02 14:30:00,2021-10-02 14:30:23,,,0.0,0.0,0.0,0.0,0.0,862.0,0.000,81,35.0,13.96,0.000,129
0210150002,2021-10-02 14:25:00,2021-10-02 14:25:20,,,0.0,0.0,0.0,,,862.0,0.000,81,35.1,13.93,0.000,129
0210150002,2021-10-02 14:20:00,2021-10-02 14:20:20,,,0.0,0.0,0.0,0.0,,862.0,0.000,84,35.1,13.93,0.000,129
