站点编号,观测时间,存储时间,1小时时段降水量(毫米),日降水量(毫米),当前降水量(毫米),1分钟时段降水量(毫米),5分钟时段降水量(毫米),10分钟时段降水量(毫米),30分钟时段降水量(毫米),降水量累计值(毫米),小时水量1(立方米/小时),信号强度(百分比),浊度1(度),电源电压(伏特),水位1(米),报警信息
0210150002,2022-04-30 21:55:00,2022-04-30 21:53:01,,,0.0,0.0,0.0,,,1423.5,0.000,87,38.6,12.95,0.017,129
0210150002,2022-04-30 21:50:00,2022-04-30 21:50:21,,,0.0,0.0,0.0,0.0,,1423.5,0.000,90,38.5,12.95,0.016,129
0210150002,2022-04-30 21:45:00,2022-04-30 21:43:02,,,0.0,0.0,0.0,,,1423.5,0.000,87,38.4,12.95,0.016,129
0210150002,2022-04-30 21:40:00,2022-04-30 21:38:02,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,38.3,12.94,0.016,129
0210150002,2022-04-30 21:35:00,2022-04-30 21:33:02,,,0.0,0.0,0.0,,,1423.5,0.000,90,38.0,12.92,0.017,129
0210150002,2022-04-30 21:30:00,2022-04-30 21:30:22,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,90,37.7,12.92,0.017,129
0210150002,2022-04-30 21:25:00,2022-04-30 21:25:21,,,0.0,0.0,0.0,,,1423.5,0.000,90,37.5,12.91,0.017,129
0210150002,2022-04-30 21:20:00,2022-04-30 21:20:21,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,36.0,12.91,0.017,129
0210150002,2022-04-30 21:15:00,2022-04-30 21:15:29,,,0.0,0.0,0.0,,,1423.5,0.000,87,37.2,12.91,0.017,129
0210150002,2022-04-30 21:10:00,2022-04-30 21:08:04,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,37.0,12.93,0.016,129
0210150002,2022-04-30 21:05:00,2022-04-30 21:03:03,,,0.0,0.0,0.0,,,1423.5,0.000,90,36.9,12.93,0.017,129
0210150002,2022-04-30 21:00:00,2022-04-30 20:58:05,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,87,36.6,12.95,0.017,129
0210150002,2022-04-30 20:55:00,2022-04-30 20:53:00,,,0.0,0.0,0.0,,,1423.5,0.000,87,36.5,12.95,0.016,129
0210150002,2022-04-30 20:50:00,2022-04-30 20:48:03,,,0.0,0.0,0.0,0.0,,1423.5,0.000,90,36.2,12.96,0.017,129
0210150002,2022-04-30 20:45:00,2022-04-30 20:43:02,,,0.0,0.0,0.0,,,1423.5,0.000,90,36.1,12.98,0.017,129
0210150002,2022-04-30 20:40:00,2022-04-30 20:40:21,,,0.0,0.0,0.0,0.0,,1423.5,0.000,96,36.1,12.99,0.017,129
0210150002,2022-04-30 20:35:00,2022-04-30 20:33:02,,,0.0,0.0,0.0,,,1423.5,0.000,87,35.9,13.01,0.016,129
0210150002,2022-04-30 20:30:00,2022-04-30 20:28:03,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,87,35.7,13.04,0.017,129
0210150002,2022-04-30 20:25:00,2022-04-30 20:23:02,,,0.0,0.0,0.0,,,1423.5,0.000,87,35.7,13.04,0.017,129
0210150002,2022-04-30 20:20:00,2022-04-30 20:20:28,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,35.6,13.08,0.016,129
0210150002,2022-04-30 20:15:00,2022-04-30 20:15:23,,,0.0,0.0,0.0,,,1423.5,0.000,90,35.4,13.10,0.017,129
0210150002,2022-04-30 20:10:00,2022-04-30 20:08:05,,,0.0,0.0,0.0,0.0,,1423.5,0.000,93,35.3,13.13,0.017,129
0210150002,2022-04-30 20:05:00,2022-04-30 20:05:22,,,0.0,0.0,0.0,,,1423.5,0.000,87,35.2,13.15,0.017,129
0210150002,2022-04-30 20:00:00,2022-04-30 19:58:02,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,87,35.0,13.18,0.017,129
0210150002,2022-04-30 19:55:00,2022-04-30 19:53:03,,,0.0,0.0,0.0,,,1423.5,0.000,90,34.9,13.21,0.017,129
0210150002,2022-04-30 19:50:00,2022-04-30 19:50:20,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,34.8,13.24,0.017,129
0210150002,2022-04-30 19:45:00,2022-04-30 19:45:20,,,0.0,0.0,0.0,,,1423.5,0.000,87,34.8,13.27,0.017,129
0210150002,2022-04-30 19:40:00,2022-04-30 19:40:23,,,0.0,0.0,0.0,0.0,,1423.5,0.000,90,34.6,13.29,0.017,129
0210150002,2022-04-30 19:35:00,2022-04-30 19:35:20,,,0.0,0.0,0.0,,,1423.5,0.000,87,34.5,13.33,0.017,129
0210150002,2022-04-30 19:30:00,2022-04-30 19:30:21,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,87,34.4,13.36,0.018,129
0210150002,2022-04-30 19:25:00,2022-04-30 19:25:20,,,0.0,0.0,0.0,,,1423.5,0.000,93,34.4,13.39,0.017,129
0210150002,2022-04-30 19:20:00,2022-04-30 19:18:04,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,34.4,13.42,0.018,129
0210150002,2022-04-30 19:15:00,2022-04-30 19:13:05,,,0.0,0.0,0.0,,,1423.5,0.000,90,34.3,13.47,0.017,129
0210150002,2022-04-30 19:10:00,2022-04-30 19:10:21,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,34.4,13.50,0.018,129
0210150002,2022-04-30 19:05:00,2022-04-30 19:05:20,,,0.0,0.0,0.0,,,1423.5,0.000,90,34.3,13.54,0.018,129
0210150002,2022-04-30 19:00:00,2022-04-30 18:58:05,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,90,34.4,13.57,0.018,129
0210150002,2022-04-30 18:55:00,2022-04-30 18:55:21,,,0.0,0.0,0.0,,,1423.5,0.000,87,34.4,13.61,0.018,129
0210150002,2022-04-30 18:50:00,2022-04-30 18:48:03,,,0.0,0.0,0.0,0.0,,1423.5,0.000,96,34.6,13.67,0.018,129
0210150002,2022-04-30 18:45:00,2022-04-30 18:45:21,,,0.0,0.0,0.0,,,1423.5,0.000,90,34.6,13.70,0.018,129
0210150002,2022-04-30 18:40:00,2022-04-30 18:38:02,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,34.4,13.75,0.018,129
0210150002,2022-04-30 18:35:00,2022-04-30 18:33:06,,,0.0,0.0,0.0,,,1423.5,0.000,90,34.5,13.77,0.018,129
0210150002,2022-04-30 18:30:00,2022-04-30 18:28:04,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,93,34.8,13.80,0.018,129
0210150002,2022-04-30 18:25:00,2022-04-30 18:25:20,,,0.0,0.0,0.0,,,1423.5,0.000,87,35.0,13.83,0.018,129
0210150002,2022-04-30 18:20:00,2022-04-30 18:20:20,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,35.0,13.87,0.018,129
0210150002,2022-04-30 18:15:00,2022-04-30 18:13:05,,,0.0,0.0,0.0,,,1423.5,0.000,87,35.0,13.93,0.018,129
0210150002,2022-04-30 18:10:00,2022-04-30 18:10:21,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,35.2,13.93,0.018,129
0210150002,2022-04-30 18:05:00,2022-04-30 18:03:01,,,0.0,0.0,0.0,,,1423.5,0.000,87,35.3,13.93,0.018,129
0210150002,2022-04-30 18:00:00,2022-04-30 17:58:05,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,87,35.4,14.15,0.018,129
0210150002,2022-04-30 17:55:00,2022-04-30 17:53:02,,,0.0,0.0,0.0,,,1423.5,0.000,90,35.6,13.93,0.018,129
0210150002,2022-04-30 17:50:00,2022-04-30 17:48:03,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,35.8,13.93,0.019,129
0210150002,2022-04-30 17:45:00,2022-04-30 17:45:20,,,0.0,0.0,0.0,,,1423.5,0.000,90,36.0,13.93,0.018,129
0210150002,2022-04-30 17:40:00,2022-04-30 17:38:01,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,36.3,13.93,0.018,129
0210150002,2022-04-30 17:35:00,2022-04-30 17:35:23,,,0.0,0.0,0.0,,,1423.5,0.000,96,36.6,13.93,0.018,129
0210150002,2022-04-30 17:30:00,2022-04-30 17:28:05,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,87,36.9,13.93,0.018,129
0210150002,2022-04-30 17:25:00,2022-04-30 17:25:21,,,0.0,0.0,0.0,,,1423.5,0.000,90,37.3,14.10,0.018,129
0210150002,2022-04-30 17:20:00,2022-04-30 17:18:01,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,37.6,13.93,0.018,129
0210150002,2022-04-30 17:15:00,2022-04-30 17:13:05,,,0.0,0.0,0.0,,,1423.5,0.000,87,37.9,13.93,0.018,129
0210150002,2022-04-30 17:10:00,2022-04-30 17:10:19,,,0.0,0.0,0.0,0.0,,1423.5,0.000,96,38.1,13.93,0.018,129
0210150002,2022-04-30 17:05:00,2022-04-30 17:03:03,,,0.0,0.0,0.0,,,1423.5,0.000,93,38.5,13.93,0.018,129
0210150002,2022-04-30 17:00:00,2022-04-30 16:58:01,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,93,39.0,13.93,0.018,129
0210150002,2022-04-30 16:55:00,2022-04-30 16:55:21,,,0.0,0.0,0.0,,,1423.5,0.000,87,39.4,13.92,0.018,129
0210150002,2022-04-30 16:50:00,2022-04-30 16:50:22,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,39.9,13.91,0.019,129
0210150002,2022-04-30 16:45:00,2022-04-30 16:43:03,,,0.0,0.0,0.0,,,1423.5,0.000,87,40.2,13.93,0.018,129
0210150002,2022-04-30 16:40:00,2022-04-30 16:38:01,,,0.0,0.0,0.0,0.0,,1423.5,0.000,93,40.6,13.93,0.018,129
0210150002,2022-04-30 16:35:00,2022-04-30 16:35:24,,,0.0,0.0,0.0,,,1423.5,0.000,87,41.1,13.92,0.018,129
0210150002,2022-04-30 16:30:00,2022-04-30 16:30:23,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,93,41.5,13.96,0.018,129
0210150002,2022-04-30 16:25:00,2022-04-30 16:25:22,,,0.0,0.0,0.0,,,1423.5,0.000,87,42.0,13.92,0.018,129
0210150002,2022-04-30 16:20:00,2022-04-30 16:20:21,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,42.6,13.93,0.018,129
0210150002,2022-04-30 16:15:00,2022-04-30 16:13:04,,,0.0,0.0,0.0,,,1423.5,0.000,87,43.1,13.93,0.018,129
0210150002,2022-04-30 16:10:00,2022-04-30 16:10:20,,,0.0,0.0,0.0,0.0,,1423.5,0.000,90,43.6,13.93,0.018,129
0210150002,2022-04-30 16:05:00,2022-04-30 16:05:22,,,0.0,0.0,0.0,,,1423.5,0.000,87,44.3,13.93,0.018,129
0210150002,2022-04-30 16:00:00,2022-04-30 16:00:23,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,87,44.6,13.92,0.018,129
0210150002,2022-04-30 15:55:00,2022-04-30 15:55:22,,,0.0,0.0,0.0,,,1423.5,0.000,87,45.2,13.92,0.018,129
0210150002,2022-04-30 15:50:00,2022-04-30 15:48:03,,,0.0,0.0,0.0,0.0,,1423.5,0.000,90,45.7,13.93,0.018,129
0210150002,2022-04-30 15:45:00,2022-04-30 15:43:04,,,0.0,0.0,0.0,,,1423.5,0.000,90,46.2,13.93,0.018,129
0210150002,2022-04-30 15:40:00,2022-04-30 15:38:04,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,46.8,13.93,0.018,129
0210150002,2022-04-30 15:35:00,2022-04-30 15:33:02,,,0.0,0.0,0.0,,,1423.5,0.000,90,47.3,13.93,0.019,129
0210150002,2022-04-30 15:30:00,2022-04-30 15:30:24,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,90,47.8,13.92,0.019,129
0210150002,2022-04-30 15:25:00,2022-04-30 15:23:05,,,0.0,0.0,0.0,,,1423.5,0.000,87,48.3,13.93,0.019,129
0210150002,2022-04-30 15:20:00,2022-04-30 15:18:03,,,0.0,0.0,0.0,0.0,,1423.5,0.000,93,48.6,13.92,0.018,129
0210150002,2022-04-30 15:15:00,2022-04-30 15:15:23,,,0.0,0.0,0.0,,,1423.5,0.000,90,49.0,13.92,0.018,129
0210150002,2022-04-30 15:10:00,2022-04-30 15:10:18,,,0.0,0.0,0.0,0.0,,1423.5,0.000,84,49.5,13.93,0.019,129
0210150002,2022-04-30 15:05:00,2022-04-30 15:03:02,,,0.0,0.0,0.0,,,1423.5,0.000,93,49.7,13.93,0.019,129
0210150002,2022-04-30 15:00:00,2022-04-30 15:00:22,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,93,49.9,13.93,0.019,129
0210150002,2022-04-30 14:55:00,2022-04-30 14:53:04,,,0.0,0.0,0.0,,,1423.5,0.000,87,50.1,13.92,0.019,129
0210150002,2022-04-30 14:50:00,2022-04-30 14:50:21,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,50.4,13.93,0.019,129
0210150002,2022-04-30 14:45:00,2022-04-30 14:45:24,,,0.0,0.0,0.0,,,1423.5,0.000,90,50.6,14.22,0.018,129
0210150002,2022-04-30 14:40:00,2022-04-30 14:40:22,,,0.0,0.0,0.0,0.0,,1423.5,0.000,93,50.7,13.92,0.019,129
0210150002,2022-04-30 14:35:00,2022-04-30 14:33:01,,,0.0,0.0,0.0,,,1423.5,0.000,87,50.8,13.93,0.019,129
0210150002,2022-04-30 14:30:00,2022-04-30 14:28:01,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,93,50.8,13.93,0.019,129
0210150002,2022-04-30 14:25:00,2022-04-30 14:23:05,,,0.0,0.0,0.0,,,1423.5,0.000,87,50.8,13.92,0.019,129
0210150002,2022-04-30 14:20:00,2022-04-30 14:20:23,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,50.8,13.93,0.019,129
0210150002,2022-04-30 14:15:00,2022-04-30 14:13:08,,,0.0,0.0,0.0,,,1423.5,0.000,90,50.8,13.92,0.019,129
0210150002,2022-04-30 14:10:00,2022-04-30 14:08:02,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,50.7,14.31,0.019,129
0210150002,2022-04-30 14:05:00,2022-04-30 14:03:01,,,0.0,0.0,0.0,,,1423.5,0.000,93,50.8,13.93,0.019,129
0210150002,2022-04-30 14:00:00,2022-04-30 14:00:22,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,87,50.8,13.93,0.019,129
0210150002,2022-04-30 13:55:00,2022-04-30 13:55:19,,,0.0,0.0,0.0,,,1423.5,0.000,87,50.7,13.92,0.019,129
0210150002,2022-04-30 13:50:00,2022-04-30 13:48:01,,,0.0,0.0,0.0,0.0,,1423.5,0.000,90,50.6,13.93,0.019,129
0210150002,2022-04-30 13:45:00,2022-04-30 13:45:20,,,0.0,0.0,0.0,,,1423.5,0.000,87,50.5,13.94,0.019,129
0210150002,2022-04-30 13:40:00,2022-04-30 13:38:06,,,0.0,0.0,0.0,0.0,,1423.5,0.000,90,50.4,13.93,0.019,129
0210150002,2022-04-30 13:35:00,2022-04-30 13:33:02,,,0.0,0.0,0.0,,,1423.5,0.000,84,50.5,13.93,0.019,129
0210150002,2022-04-30 13:30:00,2022-04-30 13:30:29,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,87,50.6,13.92,0.019,129
0210150002,2022-04-30 13:25:00,2022-04-30 13:25:22,,,0.0,0.0,0.0,,,1423.5,0.000,87,50.6,13.91,0.019,129
0210150002,2022-04-30 13:20:00,2022-04-30 13:18:02,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,50.5,13.93,0.019,129
0210150002,2022-04-30 13:15:00,2022-04-30 13:13:06,,,0.0,0.0,0.0,,,1423.5,0.000,87,50.4,14.04,0.019,129
0210150002,2022-04-30 13:10:00,2022-04-30 13:10:20,,,0.0,0.0,0.0,0.0,,1423.5,0.000,90,50.6,13.93,0.019,129
0210150002,2022-04-30 13:05:00,2022-04-30 13:03:11,,,0.0,0.0,0.0,,,1423.5,0.000,87,50.6,14.09,0.019,129
0210150002,2022-04-30 13:00:00,2022-04-30 12:58:04,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,87,50.8,13.93,0.019,129
0210150002,2022-04-30 12:55:00,2022-04-30 12:53:02,,,0.0,0.0,0.0,,,1423.5,0.000,84,50.9,13.99,0.019,129
0210150002,2022-04-30 12:50:00,2022-04-30 12:50:24,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,51.0,14.03,0.019,129
0210150002,2022-04-30 12:45:00,2022-04-30 12:45:22,,,0.0,0.0,0.0,,,1423.5,0.000,87,51.1,13.92,0.019,129
0210150002,2022-04-30 12:40:00,2022-04-30 12:38:02,,,0.0,0.0,0.0,0.0,,1423.5,0.000,90,51.1,14.06,0.019,129
0210150002,2022-04-30 12:35:00,2022-04-30 12:33:02,,,0.0,0.0,0.0,,,1423.5,0.000,87,51.3,13.94,0.019,129
0210150002,2022-04-30 12:30:00,2022-04-30 12:28:02,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,87,51.4,13.96,0.019,129
0210150002,2022-04-30 12:25:00,2022-04-30 12:25:22,,,0.0,0.0,0.0,,,1423.5,0.000,87,51.6,13.92,0.019,129
0210150002,2022-04-30 12:20:00,2022-04-30 12:20:20,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,51.7,14.06,0.019,129
0210150002,2022-04-30 12:15:00,2022-04-30 12:13:02,,,0.0,0.0,0.0,,,1423.5,0.000,87,51.7,13.92,0.019,129
0210150002,2022-04-30 12:10:00,2022-04-30 12:08:06,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,52.0,13.93,0.019,129
0210150002,2022-04-30 12:05:00,2022-04-30 12:05:21,,,0.0,0.0,0.0,,,1423.5,0.000,87,52.0,13.93,0.019,129
0210150002,2022-04-30 12:00:00,2022-04-30 12:00:19,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,87,52.1,13.93,0.019,129
0210150002,2022-04-30 11:55:00,2022-04-30 11:53:06,,,0.0,0.0,0.0,,,1423.5,0.000,87,52.0,13.93,0.019,129
0210150002,2022-04-30 11:50:00,2022-04-30 11:50:21,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,52.2,13.93,0.020,129
0210150002,2022-04-30 11:45:00,2022-04-30 11:43:02,,,0.0,0.0,0.0,,,1423.5,0.000,90,52.2,13.93,0.020,129
0210150002,2022-04-30 11:40:00,2022-04-30 11:40:22,,,0.0,0.0,0.0,0.0,,1423.5,0.000,90,52.3,13.93,0.020,129
0210150002,2022-04-30 11:35:00,2022-04-30 11:35:29,,,0.0,0.0,0.0,,,1423.5,0.000,93,52.2,14.31,0.020,129
0210150002,2022-04-30 11:30:00,2022-04-30 11:28:06,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,87,52.2,13.93,0.020,129
0210150002,2022-04-30 11:25:00,2022-04-30 11:23:01,,,0.0,0.0,0.0,,,1423.5,0.000,87,52.1,13.92,0.019,129
0210150002,2022-04-30 11:20:00,2022-04-30 11:18:04,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,52.3,13.92,0.019,129
0210150002,2022-04-30 11:15:00,2022-04-30 11:13:01,,,0.0,0.0,0.0,,,1423.5,0.000,90,52.4,13.93,0.019,129
0210150002,2022-04-30 11:10:00,2022-04-30 11:08:04,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,52.3,13.93,0.020,129
0210150002,2022-04-30 11:05:00,2022-04-30 11:03:03,,,0.0,0.0,0.0,,,1423.5,0.000,93,52.5,13.92,0.019,129
0210150002,2022-04-30 11:00:00,2022-04-30 11:00:24,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,87,52.5,13.97,0.020,129
0210150002,2022-04-30 10:55:00,2022-04-30 10:53:04,,,0.0,0.0,0.0,,,1423.5,0.000,93,52.7,13.93,0.019,129
0210150002,2022-04-30 10:50:00,2022-04-30 10:48:04,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,52.8,13.93,0.020,129
0210150002,2022-04-30 10:45:00,2022-04-30 10:45:20,,,0.0,0.0,0.0,,,1423.5,0.000,87,52.8,13.93,0.019,129
0210150002,2022-04-30 10:40:00,2022-04-30 10:40:24,,,0.0,0.0,0.0,0.0,,1423.5,0.000,93,52.8,13.92,0.019,129
0210150002,2022-04-30 10:35:00,2022-04-30 10:33:02,,,0.0,0.0,0.0,,,1423.5,0.000,87,52.6,13.94,0.019,129
0210150002,2022-04-30 10:30:00,2022-04-30 10:28:04,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,90,53.0,13.96,0.020,129
0210150002,2022-04-30 10:25:00,2022-04-30 10:23:03,,,0.0,0.0,0.0,,,1423.5,0.000,87,53.0,13.92,0.020,129
0210150002,2022-04-30 10:20:00,2022-04-30 10:20:21,,,0.0,0.0,0.0,0.0,,1423.5,0.000,93,53.0,13.93,0.020,129
0210150002,2022-04-30 10:15:00,2022-04-30 10:15:23,,,0.0,0.0,0.0,,,1423.5,0.000,93,53.4,13.93,0.020,129
0210150002,2022-04-30 10:10:00,2022-04-30 10:08:07,,,0.0,0.0,0.0,0.0,,1423.5,0.000,96,53.3,13.93,0.019,129
0210150002,2022-04-30 10:05:00,2022-04-30 10:05:22,,,0.0,0.0,0.0,,,1423.5,0.000,87,53.3,13.96,0.020,129
0210150002,2022-04-30 10:00:00,2022-04-30 09:58:03,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,87,53.2,13.92,0.020,129
0210150002,2022-04-30 09:55:00,2022-04-30 09:53:02,,,0.0,0.0,0.0,,,1423.5,0.000,93,53.2,13.93,0.020,129
0210150002,2022-04-30 09:50:00,2022-04-30 09:48:04,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,53.4,14.09,0.020,129
0210150002,2022-04-30 09:45:00,2022-04-30 09:43:05,,,0.0,0.0,0.0,,,1423.5,0.000,90,53.3,13.93,0.020,129
0210150002,2022-04-30 09:40:00,2022-04-30 09:38:05,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,53.3,13.93,0.020,129
0210150002,2022-04-30 09:35:00,2022-04-30 09:35:20,,,0.0,0.0,0.0,,,1423.5,0.000,93,53.3,13.93,0.019,129
0210150002,2022-04-30 09:30:00,2022-04-30 09:28:02,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,87,53.5,13.93,0.019,129
0210150002,2022-04-30 09:25:00,2022-04-30 09:23:03,,,0.0,0.0,0.0,,,1423.5,0.000,87,53.6,13.93,0.019,129
0210150002,2022-04-30 09:20:00,2022-04-30 09:18:06,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,53.7,13.92,0.020,129
0210150002,2022-04-30 09:15:00,2022-04-30 09:13:03,,,0.0,0.0,0.0,,,1423.5,0.000,90,53.9,13.92,0.020,129
0210150002,2022-04-30 09:10:00,2022-04-30 09:08:01,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,53.8,14.02,0.020,129
0210150002,2022-04-30 09:05:00,2022-04-30 09:05:22,,,0.0,0.0,0.0,,,1423.5,0.000,90,54.1,13.91,0.019,129
0210150002,2022-04-30 09:00:00,2022-04-30 08:58:02,,,0.0,0.0,0.0,0.0,0.0,1423.5,0.000,87,54.1,13.91,0.020,129
0210150002,2022-04-30 08:55:00,2022-04-30 08:53:05,,,0.0,0.0,0.0,,,1423.5,0.000,87,54.3,13.91,0.019,129
0210150002,2022-04-30 08:50:00,2022-04-30 08:48:04,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,54.3,13.91,0.019,129
0210150002,2022-04-30 08:45:00,2022-04-30 08:43:04,,,0.0,0.0,0.0,,,1423.5,0.000,93,54.5,13.92,0.019,129
0210150002,2022-04-30 08:40:00,2022-04-30 08:38:02,,,0.0,0.0,0.0,0.0,,1423.5,0.000,87,54.6,13.91,0.020,129
