站点编号,观测时间,存储时间,小时水量1(立方米/小时),信号强度(百分比),浊度1(度),流速1(米/秒),电源电压(伏特),水位1(米),报警信息
0210150006,2021-10-03 00:05:00,2021-10-03 00:05:22,26.567,81,25.1,0.012,12.75,0.150,129
0210150006,2021-10-03 00:00:00,2021-10-03 00:00:22,0.000,81,25.5,0.000,12.75,0.132,129
0210150006,2021-10-02 23:55:00,2021-10-02 23:55:20,0.000,75,26.0,0.000,12.75,0.132,129
0210150006,2021-10-02 23:50:00,2021-10-02 23:50:23,3.896,81,25.5,0.002,12.76,0.132,129
0210150006,2021-10-02 23:45:00,2021-10-02 23:45:21,0.000,84,25.4,0.000,12.75,0.132,129
0210150006,2021-10-02 23:40:00,2021-10-02 23:40:20,0.000,84,25.5,0.000,12.75,0.132,129
0210150006,2021-10-02 23:35:00,2021-10-02 23:35:22,0.000,81,25.7,0.000,12.75,0.132,129
0210150006,2021-10-02 23:30:00,2021-10-02 23:30:20,0.000,90,27.0,0.000,12.75,0.127,129
0210150006,2021-10-02 23:25:00,2021-10-02 23:25:20,1.948,81,27.4,0.001,12.76,0.132,129
0210150006,2021-10-02 23:20:00,2021-10-02 23:20:24,13.638,84,27.0,0.007,12.76,0.132,129
0210150006,2021-10-02 23:15:00,2021-10-02 23:15:21,0.000,90,26.7,0.000,12.76,0.132,129
0210150006,2021-10-02 23:10:00,2021-10-02 23:10:19,0.000,81,28.7,0.000,12.76,0.132,129
0210150006,2021-10-02 23:05:00,2021-10-02 23:05:21,0.000,78,29.4,0.000,12.75,0.132,129
0210150006,2021-10-02 23:00:00,2021-10-02 23:00:23,15.586,84,29.0,0.008,12.76,0.132,129
0210150006,2021-10-02 22:55:00,2021-10-02 22:55:21,0.000,84,29.3,0.000,12.76,0.132,129
0210150006,2021-10-02 22:50:00,2021-10-02 22:50:24,0.000,84,30.3,0.000,12.77,0.132,129
0210150006,2021-10-02 22:45:00,2021-10-02 22:45:18,1.948,84,30.8,0.001,12.76,0.132,129
0210150006,2021-10-02 22:40:00,2021-10-02 22:40:20,3.896,84,29.3,0.002,12.77,0.132,129
0210150006,2021-10-02 22:35:00,2021-10-02 22:35:23,3.896,84,29.5,0.002,12.76,0.132,129
0210150006,2021-10-02 22:30:00,2021-10-02 22:30:24,0.000,87,29.8,0.000,12.77,0.132,129
0210150006,2021-10-02 22:25:00,2021-10-02 22:25:21,0.000,84,30.0,0.000,12.76,0.132,129
0210150006,2021-10-02 22:20:00,2021-10-02 22:20:24,0.000,81,31.0,0.000,12.77,0.132,129
0210150006,2021-10-02 22:15:00,2021-10-02 22:15:21,0.000,84,30.8,0.000,12.76,0.132,129
0210150006,2021-10-02 22:10:00,2021-10-02 22:10:22,0.000,84,31.8,0.000,12.77,0.132,129
0210150006,2021-10-02 22:05:00,2021-10-02 22:05:30,1.948,84,30.9,0.001,12.76,0.132,129
0210150006,2021-10-02 22:00:00,2021-10-02 22:00:22,0.000,84,31.3,0.000,12.78,0.132,129
0210150006,2021-10-02 21:55:00,2021-10-02 21:55:21,7.793,78,31.9,0.004,12.78,0.132,129
0210150006,2021-10-02 21:50:00,2021-10-02 21:50:22,0.000,84,32.9,0.000,12.77,0.132,129
0210150006,2021-10-02 21:45:00,2021-10-02 21:45:19,0.000,84,32.6,0.000,12.78,0.132,129
0210150006,2021-10-02 21:40:00,2021-10-02 21:40:22,11.689,84,33.3,0.006,12.77,0.132,129
0210150006,2021-10-02 21:35:00,2021-10-02 21:35:23,0.000,84,32.9,0.000,12.78,0.132,129
0210150006,2021-10-02 21:30:00,2021-10-02 21:30:22,1.948,84,33.4,0.001,12.78,0.132,129
0210150006,2021-10-02 21:25:00,2021-10-02 21:25:21,0.000,84,33.1,0.000,12.78,0.132,129
0210150006,2021-10-02 21:20:00,2021-10-02 21:20:21,0.000,81,34.2,0.000,12.76,0.132,129
0210150006,2021-10-02 21:15:00,2021-10-02 21:15:20,22.139,84,33.3,0.010,12.77,0.150,129
0210150006,2021-10-02 21:10:00,2021-10-02 21:10:20,9.741,90,33.4,0.005,12.76,0.132,129
0210150006,2021-10-02 21:05:00,2021-10-02 21:05:22,11.069,84,33.9,0.005,12.74,0.150,129
0210150006,2021-10-02 21:00:00,2021-10-02 21:05:21,0.000,84,34.3,0.000,12.78,0.132,129
0210150006,2021-10-02 20:55:00,2021-10-02 20:55:20,1.948,84,34.3,0.001,12.78,0.132,129
0210150006,2021-10-02 20:50:00,2021-10-02 20:50:20,0.000,90,34.4,0.000,12.78,0.132,129
0210150006,2021-10-02 20:45:00,2021-10-02 20:45:20,9.741,84,35.2,0.005,12.78,0.132,129
0210150006,2021-10-02 20:40:00,2021-10-02 20:40:21,3.896,84,35.3,0.002,12.78,0.132,129
0210150006,2021-10-02 20:35:00,2021-10-02 20:35:21,0.000,84,35.6,0.000,12.78,0.132,129
0210150006,2021-10-02 20:30:00,2021-10-02 20:30:19,11.689,84,35.4,0.006,12.78,0.132,129
0210150006,2021-10-02 20:25:00,2021-10-02 20:25:22,0.000,87,35.4,0.000,12.78,0.132,129
0210150006,2021-10-02 20:20:00,2021-10-02 20:20:30,0.000,84,35.9,0.000,12.79,0.132,129
0210150006,2021-10-02 20:15:00,2021-10-02 20:15:22,13.638,84,39.3,0.007,12.78,0.132,129
0210150006,2021-10-02 20:10:00,2021-10-02 20:10:23,7.793,84,37.3,0.004,12.78,0.132,129
0210150006,2021-10-02 20:05:00,2021-10-02 20:05:23,11.689,84,37.4,0.006,12.78,0.132,129
0210150006,2021-10-02 20:00:00,2021-10-02 20:00:21,0.000,84,38.0,0.000,12.79,0.132,129
0210150006,2021-10-02 19:55:00,2021-10-02 19:55:19,0.000,84,37.9,0.000,12.79,0.132,129
0210150006,2021-10-02 19:50:00,2021-10-02 19:50:21,0.000,87,38.4,0.000,12.80,0.132,129
0210150006,2021-10-02 19:45:00,2021-10-02 19:45:20,0.000,87,38.0,0.000,12.80,0.132,129
0210150006,2021-10-02 19:40:00,2021-10-02 19:40:19,0.000,81,38.0,0.000,12.80,0.132,129
0210150006,2021-10-02 19:35:00,2021-10-02 19:35:20,0.000,84,38.4,0.000,12.79,0.132,129
0210150006,2021-10-02 19:30:00,2021-10-02 19:30:20,12.988,81,38.4,0.008,12.81,0.110,129
0210150006,2021-10-02 19:25:00,2021-10-02 19:25:20,0.000,87,39.5,0.000,12.81,0.132,129
0210150006,2021-10-02 19:20:00,2021-10-02 19:20:23,560.983,81,39.1,0.309,12.81,0.123,129
0210150006,2021-10-02 19:15:00,2021-10-02 19:15:29,3.896,84,39.1,0.002,12.81,0.132,129
0210150006,2021-10-02 19:10:00,2021-10-02 19:10:22,3.896,84,39.5,0.002,12.81,0.132,129
0210150006,2021-10-02 19:05:00,2021-10-02 19:05:23,3.896,84,39.6,0.002,12.82,0.132,129
0210150006,2021-10-02 19:00:00,2021-10-02 19:00:26,0.000,81,39.9,0.000,12.84,0.132,129
0210150006,2021-10-02 18:55:00,2021-10-02 18:55:21,19.483,84,40.2,0.010,12.85,0.132,129
0210150006,2021-10-02 18:50:00,2021-10-02 18:50:24,1.948,84,40.3,0.001,12.88,0.132,129
0210150006,2021-10-02 18:45:00,2021-10-02 18:45:21,7.793,84,40.7,0.004,12.89,0.132,129
0210150006,2021-10-02 18:40:00,2021-10-02 18:40:23,9.741,84,40.7,0.005,12.94,0.132,129
0210150006,2021-10-02 18:35:00,2021-10-02 18:35:21,1.948,84,40.8,0.001,12.95,0.132,129
0210150006,2021-10-02 18:30:00,2021-10-02 18:30:20,5.844,84,41.1,0.003,12.98,0.132,129
0210150006,2021-10-02 18:25:00,2021-10-02 18:25:29,27.601,84,40.8,0.017,13.01,0.110,129
0210150006,2021-10-02 18:20:00,2021-10-02 18:20:25,28.781,84,41.0,0.013,13.05,0.150,129
0210150006,2021-10-02 18:15:00,2021-10-02 18:15:28,0.000,81,40.7,0.000,13.11,0.132,129
0210150006,2021-10-02 18:10:00,2021-10-02 18:10:22,9.741,84,69.9,0.005,13.12,0.132,129
0210150006,2021-10-02 18:05:00,2021-10-02 18:05:45,1.948,84,70.5,0.001,13.18,0.132,129
0210150006,2021-10-02 18:00:00,2021-10-02 18:00:20,0.000,84,71.0,0.000,13.24,0.132,129
0210150006,2021-10-02 17:55:00,2021-10-02 17:55:27,1.948,84,69.4,0.001,13.32,0.132,129
0210150006,2021-10-02 17:50:00,2021-10-02 17:50:23,7.793,84,69.6,0.004,13.50,0.132,129
0210150006,2021-10-02 17:45:00,2021-10-02 17:45:21,0.000,84,67.4,0.000,13.42,0.132,129
0210150006,2021-10-02 17:40:00,2021-10-02 17:40:29,5.844,90,67.8,0.003,13.48,0.132,129
0210150006,2021-10-02 17:35:00,2021-10-02 17:35:22,1.948,81,67.6,0.001,13.54,0.132,129
0210150006,2021-10-02 17:30:00,2021-10-02 17:30:23,0.000,81,66.5,0.000,13.54,0.132,129
0210150006,2021-10-02 17:25:00,2021-10-02 17:25:21,0.000,81,68.5,0.000,13.64,0.132,129
0210150006,2021-10-02 17:20:00,2021-10-02 17:20:22,0.000,84,67.0,0.000,13.47,0.132,129
0210150006,2021-10-02 17:15:00,2021-10-02 17:15:28,0.000,78,67.2,0.000,13.47,0.132,129
0210150006,2021-10-02 17:10:00,2021-10-02 17:10:22,5.844,81,65.4,0.003,13.47,0.132,129
0210150006,2021-10-02 17:05:00,2021-10-02 17:05:24,0.000,81,64.6,0.000,13.47,0.132,129
0210150006,2021-10-02 17:00:00,2021-10-02 17:00:21,0.000,87,63.1,0.000,13.71,0.132,129
0210150006,2021-10-02 16:55:00,2021-10-02 16:55:23,0.000,90,60.3,0.000,13.94,0.132,129
0210150006,2021-10-02 16:50:00,2021-10-02 16:50:22,0.000,81,72.9,0.000,13.70,0.132,129
0210150006,2021-10-02 16:45:00,2021-10-02 16:45:22,1.948,84,38.7,0.001,13.94,0.132,129
0210150006,2021-10-02 16:40:00,2021-10-02 16:40:25,0.000,90,38.4,0.000,13.45,0.132,129
0210150006,2021-10-02 16:35:00,2021-10-02 16:35:22,0.000,84,39.8,0.000,13.45,0.132,129
0210150006,2021-10-02 16:30:00,2021-10-02 16:30:29,0.000,84,38.0,0.000,13.45,0.132,129
0210150006,2021-10-02 16:25:00,2021-10-02 16:25:20,0.000,87,37.8,0.000,13.46,0.132,129
0210150006,2021-10-02 16:20:00,2021-10-02 16:20:19,21.431,87,38.0,0.011,13.70,0.132,129
0210150006,2021-10-02 16:15:00,2021-10-02 16:15:20,0.000,87,38.0,0.000,13.70,0.132,129
0210150006,2021-10-02 16:10:00,2021-10-02 16:10:23,0.000,84,37.9,0.000,13.45,0.132,129
0210150006,2021-10-02 16:05:00,2021-10-02 16:05:21,0.000,84,38.0,0.000,13.70,0.132,129
0210150006,2021-10-02 16:00:00,2021-10-02 16:00:20,1.948,84,38.3,0.001,13.70,0.132,129
0210150006,2021-10-02 15:55:00,2021-10-02 15:55:22,0.000,87,38.6,0.000,13.69,0.132,129
0210150006,2021-10-02 15:50:00,2021-10-02 15:50:21,1.948,84,32.3,0.001,13.44,0.132,129
0210150006,2021-10-02 15:45:00,2021-10-02 15:45:19,0.000,84,32.4,0.000,13.68,0.132,129
0210150006,2021-10-02 15:40:00,2021-10-02 15:40:22,32.472,81,32.2,0.020,13.43,0.110,129
0210150006,2021-10-02 15:35:00,2021-10-02 15:35:21,0.000,87,32.2,0.000,13.43,0.132,129
0210150006,2021-10-02 15:30:00,2021-10-02 15:30:29,1.948,87,31.8,0.001,13.67,0.132,129
0210150006,2021-10-02 15:25:00,2021-10-02 15:25:21,0.000,87,31.9,0.000,13.67,0.132,129
0210150006,2021-10-02 15:20:00,2021-10-02 15:20:21,0.000,81,31.0,0.000,13.42,0.137,129
0210150006,2021-10-02 15:15:00,2021-10-02 15:15:23,0.000,84,31.3,0.000,13.80,0.132,129
0210150006,2021-10-02 15:10:00,2021-10-02 15:10:24,0.000,84,31.3,0.000,13.44,0.132,129
0210150006,2021-10-02 15:05:00,2021-10-02 15:05:18,0.000,87,31.5,0.000,13.79,0.137,129
0210150006,2021-10-02 15:00:00,2021-10-02 15:00:24,20.221,87,30.9,0.010,13.42,0.137,129
0210150006,2021-10-02 14:55:00,2021-10-02 14:55:22,0.000,84,32.0,0.000,13.44,0.137,129
0210150006,2021-10-02 14:50:00,2021-10-02 14:50:19,97.475,81,30.5,0.052,13.67,0.127,129
0210150006,2021-10-02 14:45:00,2021-10-02 14:45:21,0.000,84,30.5,0.000,13.44,0.137,129
0210150006,2021-10-02 14:40:00,2021-10-02 14:40:21,6.066,81,29.7,0.003,13.68,0.137,129
0210150006,2021-10-02 14:35:00,2021-10-02 14:35:20,2.022,81,26.6,0.001,13.44,0.137,129
0210150006,2021-10-02 14:30:00,2021-10-02 14:30:21,0.000,81,25.5,0.000,13.68,0.118,129
0210150006,2021-10-02 14:25:00,2021-10-02 14:25:23,2.022,81,25.8,0.001,13.79,0.137,129
0210150006,2021-10-02 14:20:00,2021-10-02 14:20:19,4.044,84,25.5,0.002,13.47,0.137,129
0210150006,2021-10-02 14:15:00,2021-10-02 14:15:22,2.022,84,25.6,0.001,13.45,0.137,129
0210150006,2021-10-02 14:10:00,2021-10-02 14:10:24,20.221,84,25.1,0.010,13.45,0.137,129
0210150006,2021-10-02 14:05:00,2021-10-02 14:05:21,0.000,90,25.1,0.000,13.93,0.137,129
0210150006,2021-10-02 14:00:00,2021-10-02 14:00:24,0.000,81,23.5,0.000,13.47,0.137,129
0210150006,2021-10-02 13:55:00,2021-10-02 13:55:19,0.000,84,22.8,0.000,13.76,0.118,129
0210150006,2021-10-02 13:50:00,2021-10-02 13:50:20,0.000,81,23.5,0.000,13.96,0.137,129
0210150006,2021-10-02 13:45:00,2021-10-02 13:45:22,0.000,87,23.1,0.000,13.47,0.137,129
0210150006,2021-10-02 13:40:00,2021-10-02 13:40:20,0.000,81,23.0,0.000,13.71,0.141,129
0210150006,2021-10-02 13:35:00,2021-10-02 13:35:21,0.000,81,22.5,0.000,13.94,0.141,129
0210150006,2021-10-02 13:30:00,2021-10-02 13:30:21,0.000,81,21.9,0.000,13.46,0.137,129
0210150006,2021-10-02 13:25:00,2021-10-02 13:25:22,14.154,87,21.2,0.007,13.80,0.137,129
0210150006,2021-10-02 13:20:00,2021-10-02 13:20:20,11.261,81,21.2,0.007,13.48,0.109,129
0210150006,2021-10-02 13:15:00,2021-10-02 13:15:21,4.162,78,19.9,0.002,13.96,0.141,129
0210150006,2021-10-02 13:10:00,2021-10-02 13:10:23,6.435,81,20.1,0.004,13.48,0.109,129
0210150006,2021-10-02 13:05:00,2021-10-02 13:05:22,8.324,81,29.8,0.004,13.70,0.141,129
0210150006,2021-10-02 13:00:00,2021-10-02 13:00:24,0.000,84,19.6,0.000,13.96,0.150,129
0210150006,2021-10-02 12:55:00,2021-10-02 12:55:20,10.450,81,20.0,0.006,13.81,0.118,129
0210150006,2021-10-02 12:50:00,2021-10-02 12:50:28,0.000,78,20.0,0.000,13.45,0.141,129
0210150006,2021-10-02 12:45:00,2021-10-02 12:45:19,4.826,81,20.3,0.003,13.44,0.109,129
0210150006,2021-10-02 12:40:00,2021-10-02 12:40:21,6.435,84,19.7,0.004,13.67,0.109,129
0210150006,2021-10-02 12:35:00,2021-10-02 12:35:20,6.243,78,19.7,0.003,13.44,0.141,129
0210150006,2021-10-02 12:30:00,2021-10-02 12:30:22,2.081,81,19.6,0.001,13.66,0.141,129
0210150006,2021-10-02 12:25:00,2021-10-02 12:25:20,0.000,81,19.0,0.000,13.67,0.141,129
0210150006,2021-10-02 12:20:00,2021-10-02 12:20:22,0.000,81,19.1,0.000,13.41,0.141,129
0210150006,2021-10-02 12:15:00,2021-10-02 12:15:30,6.641,84,18.2,0.003,13.42,0.150,129
0210150006,2021-10-02 12:10:00,2021-10-02 12:10:21,13.933,84,28.9,0.008,13.41,0.118,129
0210150006,2021-10-02 12:05:00,2021-10-02 12:05:23,0.000,84,17.5,0.000,13.81,0.141,129
0210150006,2021-10-02 12:00:00,2021-10-02 12:00:21,0.000,81,16.6,0.000,13.44,0.150,129
0210150006,2021-10-02 11:55:00,2021-10-02 11:55:22,2.081,84,16.0,0.001,13.91,0.141,129
0210150006,2021-10-02 11:50:00,2021-10-02 11:50:23,0.000,84,15.8,0.000,13.44,0.123,129
0210150006,2021-10-02 11:45:00,2021-10-02 11:45:19,0.000,78,15.2,0.000,13.73,0.118,129
0210150006,2021-10-02 11:40:00,2021-10-02 11:40:21,0.000,81,14.3,0.000,13.46,0.132,129
0210150006,2021-10-02 11:35:00,2021-10-02 11:35:20,7.793,81,13.9,0.004,13.80,0.132,129
0210150006,2021-10-02 11:30:00,2021-10-02 11:30:24,0.000,81,13.6,0.000,13.80,0.155,129
0210150006,2021-10-02 11:25:00,2021-10-02 11:25:22,22.878,84,13.4,0.010,13.43,0.155,129
0210150006,2021-10-02 11:20:00,2021-10-02 11:20:28,8.619,84,13.4,0.004,13.45,0.146,129
0210150006,2021-10-02 11:15:00,2021-10-02 11:15:20,4.309,81,20.4,0.002,13.82,0.146,129
0210150006,2021-10-02 11:10:00,2021-10-02 11:10:20,4.575,78,13.3,0.002,13.47,0.155,129
0210150006,2021-10-02 11:05:00,2021-10-02 11:05:21,0.000,87,13.3,0.000,13.90,0.146,129
0210150006,2021-10-02 11:00:00,2021-10-02 11:00:21,0.000,87,13.2,0.000,13.77,0.132,129
0210150006,2021-10-02 10:55:00,2021-10-02 10:55:19,27.232,84,13.2,0.015,13.43,0.123,129
0210150006,2021-10-02 10:50:00,2021-10-02 10:50:28,0.000,87,12.9,0.000,13.43,0.155,129
0210150006,2021-10-02 10:45:00,2021-10-02 10:45:21,2.287,84,12.8,0.001,13.52,0.155,129
0210150006,2021-10-02 10:40:00,2021-10-02 10:40:22,0.000,84,12.8,0.000,13.89,0.146,129
0210150006,2021-10-02 10:35:00,2021-10-02 10:35:23,22.878,84,12.6,0.010,13.74,0.155,129
0210150006,2021-10-02 10:30:00,2021-10-02 10:30:20,0.000,84,12.6,0.000,13.49,0.137,129
0210150006,2021-10-02 10:25:00,2021-10-02 10:25:22,0.000,84,12.6,0.000,13.83,0.169,129
0210150006,2021-10-02 10:20:00,2021-10-02 10:20:22,0.000,87,12.5,0.000,13.48,0.137,129
0210150006,2021-10-02 10:15:00,2021-10-02 10:15:20,0.000,87,12.4,0.000,13.47,0.137,129
0210150006,2021-10-02 10:10:00,2021-10-02 10:10:21,14.169,84,12.5,0.006,13.51,0.160,129
0210150006,2021-10-02 10:05:00,2021-10-02 10:05:24,0.000,87,12.4,0.000,13.77,0.150,129
0210150006,2021-10-02 10:00:00,2021-10-02 10:00:22,0.000,84,12.3,0.000,13.89,0.146,129
0210150006,2021-10-02 09:55:00,2021-10-02 09:55:23,0.000,84,12.3,0.000,13.45,0.137,129
0210150006,2021-10-02 09:50:00,2021-10-02 09:50:22,0.000,87,12.3,0.000,13.53,0.160,129
0210150006,2021-10-02 09:45:00,2021-10-02 09:45:25,0.000,87,12.1,0.000,14.03,0.150,129
0210150006,2021-10-02 09:40:00,2021-10-02 09:40:21,0.000,84,12.2,0.000,13.47,0.137,129
0210150006,2021-10-02 09:35:00,2021-10-02 09:35:24,0.000,81,12.2,0.000,13.73,0.150,129
0210150006,2021-10-02 09:30:00,2021-10-02 09:30:20,0.000,87,12.1,0.000,13.48,0.141,129
0210150006,2021-10-02 09:25:00,2021-10-02 09:25:23,0.000,84,12.2,0.000,13.57,0.127,129
0210150006,2021-10-02 09:20:00,2021-10-02 09:20:21,0.000,84,12.2,0.000,13.86,0.150,129
0210150006,2021-10-02 09:15:00,2021-10-02 09:15:29,0.000,87,12.3,0.000,13.51,0.150,129
0210150006,2021-10-02 09:10:00,2021-10-02 09:10:21,0.000,84,12.1,0.000,13.50,0.160,129
0210150006,2021-10-02 09:05:00,2021-10-02 09:05:23,0.000,84,12.2,0.000,13.91,0.150,129
0210150006,2021-10-02 09:00:00,2021-10-02 09:00:29,0.000,84,11.9,0.000,13.48,0.160,129
0210150006,2021-10-02 08:55:00,2021-10-02 08:55:25,0.000,84,11.8,0.000,13.60,0.132,129
0210150006,2021-10-02 08:50:00,2021-10-02 08:50:22,0.000,84,11.9,0.000,13.96,0.155,129
0210150006,2021-10-02 08:45:00,2021-10-02 08:45:24,0.000,84,12.3,0.000,13.54,0.132,129
0210150006,2021-10-02 08:40:00,2021-10-02 08:40:22,11.069,84,11.9,0.005,13.96,0.150,129
0210150006,2021-10-02 08:35:00,2021-10-02 08:35:24,0.000,84,11.7,0.000,13.52,0.132,129
0210150006,2021-10-02 08:30:00,2021-10-02 08:30:20,4.575,81,11.8,0.002,13.82,0.155,129
0210150006,2021-10-02 08:25:00,2021-10-02 08:25:23,0.000,87,11.8,0.000,13.56,0.132,129
0210150006,2021-10-02 08:20:00,2021-10-02 08:20:20,3.896,84,11.9,0.002,13.60,0.132,129
0210150006,2021-10-02 08:15:00,2021-10-02 08:15:19,0.000,81,12.0,0.000,13.86,0.155,129
0210150006,2021-10-02 08:10:00,2021-10-02 08:10:20,0.000,84,11.9,0.000,13.99,0.132,129
0210150006,2021-10-02 08:05:00,2021-10-02 08:05:20,0.000,84,12.1,0.000,13.81,0.155,129
0210150006,2021-10-02 08:00:00,2021-10-02 08:00:20,0.000,84,12.3,0.000,13.76,0.155,129
0210150006,2021-10-02 07:55:00,2021-10-02 07:55:22,0.000,81,12.3,0.000,13.83,0.155,129
0210150006,2021-10-02 07:50:00,2021-10-02 07:50:24,0.000,84,12.4,0.000,13.67,0.155,129
0210150006,2021-10-02 07:45:00,2021-10-02 07:45:20,0.000,81,12.6,0.000,13.76,0.155,129
0210150006,2021-10-02 07:40:00,2021-10-02 07:40:22,25.165,84,12.8,0.011,13.67,0.155,129
0210150006,2021-10-02 07:35:00,2021-10-02 07:35:22,0.000,87,12.7,0.000,13.60,0.155,129
0210150006,2021-10-02 07:30:00,2021-10-02 07:30:21,6.863,84,12.9,0.003,13.54,0.155,129
0210150006,2021-10-02 07:25:00,2021-10-02 07:25:24,0.000,84,13.0,0.000,13.44,0.155,129
0210150006,2021-10-02 07:20:00,2021-10-02 07:20:20,0.000,84,13.3,0.000,13.35,0.155,129
0210150006,2021-10-02 07:15:00,2021-10-02 07:15:23,2.287,87,13.1,0.001,13.24,0.155,129
0210150006,2021-10-02 07:10:00,2021-10-02 07:10:21,2.287,84,13.4,0.001,13.11,0.155,129
0210150006,2021-10-02 07:05:00,2021-10-02 07:05:21,0.000,84,13.7,0.000,13.01,0.155,129
0210150006,2021-10-02 07:00:00,2021-10-02 07:00:20,0.000,84,13.7,0.000,12.90,0.155,129
0210150006,2021-10-02 06:55:00,2021-10-02 06:55:19,0.000,84,14.1,0.000,12.82,0.155,129
0210150006,2021-10-02 06:50:00,2021-10-02 06:50:20,0.000,84,14.4,0.000,12.77,0.155,129
0210150006,2021-10-02 06:45:00,2021-10-02 06:45:22,0.000,81,14.5,0.000,12.75,0.155,129
0210150006,2021-10-02 06:40:00,2021-10-02 06:40:22,0.000,87,14.4,0.000,12.72,0.155,129
0210150006,2021-10-02 06:35:00,2021-10-02 06:35:21,16.014,84,15.2,0.007,12.70,0.155,129
0210150006,2021-10-02 06:30:00,2021-10-02 06:30:22,0.000,87,15.2,0.000,12.68,0.155,129
0210150006,2021-10-02 06:25:00,2021-10-02 06:25:21,0.000,87,15.4,0.000,12.68,0.155,129
0210150006,2021-10-02 06:20:00,2021-10-02 06:20:23,0.000,87,15.4,0.000,12.67,0.155,129
0210150006,2021-10-02 06:15:00,2021-10-02 06:15:25,0.000,84,15.8,0.000,12.67,0.155,129
0210150006,2021-10-02 06:10:00,2021-10-02 06:10:19,0.000,84,15.6,0.000,12.68,0.155,129
0210150006,2021-10-02 06:05:00,2021-10-02 06:05:20,2.287,87,16.1,0.001,12.65,0.155,129
0210150006,2021-10-02 06:00:00,2021-10-02 06:00:23,2.287,84,16.1,0.001,12.67,0.155,129
0210150006,2021-10-02 05:55:00,2021-10-02 05:55:19,11.439,87,16.0,0.005,12.67,0.155,129
0210150006,2021-10-02 05:50:00,2021-10-02 05:50:23,0.000,84,16.1,0.000,12.67,0.155,129
0210150006,2021-10-02 05:45:00,2021-10-02 05:45:20,20.590,84,15.6,0.009,12.67,0.155,129
