time,pesticide,observed,runflow,prec,accumulation,accumulation_sub,log_diff,area_id
2022-08-30T09:30,7.920012738821949,0.0,0.3037488912601606,0.0,2457843.3514363416,7.9118731068841885,5.898726428474686,3716
2022-08-30T09:40,7.263431046076273,0.0,0.2307777005327595,0.0,2457843.3514363416,9.588111021675926,5.861142415917098,3716
2022-08-30T09:50,6.549025645504698,0.0,0.1706075679158647,0.0,2457843.3514363416,10.705424359274108,5.8161773542406605,3716
2022-08-30T10:00,5.589071175961042,0.0,0.1110723214146011,0.0,2457843.3514363416,11.326215469339536,5.747340417366115,3716
2022-08-30T10:10,4.664835919578875,0.0,0.0689218733607436,0.0,2457843.3514363416,11.647724699837399,5.668837303520508,3716
2022-08-30T10:20,3.775062402707701,0.0,0.0397470986307035,0.0,2457843.3514363416,11.797772477494883,5.576925285447298,3716
2022-08-30T10:30,2.8742646729521875,0.0,0.0196815029471212,0.0,2457843.3514363416,11.854342326126398,5.458528268059691,3716
2022-08-30T10:40,1.7982507714339515,0.0,0.0059060423823002,0.0,2457843.3514363416,11.864962871396491,5.254852670368802,3716
2022-08-30T10:50,0.7412423611781401,0.0,0.0006085682916645,0.0,2457843.3514363416,11.865413967993943,4.869966089771987,3716
2022-08-30T11:00,0.39406677896714853,0.0,0.0001204221473635,0.0,2457843.3514363416,11.86546142236167,4.595580844752564,3716
2022-08-30T11:10,0.0,0.0,0.0,0.0947771462758002,2441038.076006918,0.0,0.0,3716
2022-08-30T11:20,0.0,0.0,0.0,0.1184714328447502,2441038.076006918,0.0,0.0,3716
2022-08-30T11:30,0.0,0.0,0.0,0.1421657194137003,2441038.076006918,0.0,0.0,3716
2022-08-30T11:40,0.0,0.0,0.0,0.1009447601954332,2441038.076006918,0.0,0.0,3716
2022-08-30T11:50,0.0,0.0,0.0,0.1781952338219164,2441038.076006918,0.0,0.0,3716
2022-08-30T12:00,2.5055498160653302,0.0,0.0215463322413453,0.2554457074483997,2441038.076006918,0.05398540878418521,5.398904775259302,3716
2022-08-30T12:10,3.411611141639141,0.0,0.0468355924861336,0.7288427829301719,2441038.076006918,0.21377023793514904,5.532960797046769,3716
2022-08-30T12:20,4.110132951833272,0.0,0.0737695874116185,0.8980766166300158,2441038.076006918,0.5169730499987872,5.613856927012984,3716
2022-08-30T12:30,4.364505468877248,0.0,0.0838476263446832,1.0673104503298596,2441038.076006918,0.8829264737325331,5.639936037074121,3716
2022-08-30T12:40,5.108076146488051,0.0,0.1210343888699927,0.1482375625458138,2441038.076006918,1.5011793484241016,5.708258212911838,3716
2022-08-30T12:50,6.386360225924054,0.0,0.2025186796566339,0.118590050036651,2441038.076006918,2.7945365891898835,5.805254091531216,3716
2022-08-30T13:00,9.695617889500944,0.0,0.5173392976035438,0.0889425375274882,2441038.076006918,7.810460737976656,5.986575939264712,3716
2022-08-30T13:10,13.03723621042629,0.0,0.916737011625351,0.0,2441038.076006918,19.762177701376668,6.115185867322663,3716
2022-08-30T13:20,15.870244521015985,0.0,1.2693808860105795,0.0,2441038.076006918,39.90756275266848,6.20058389185796,3716
2022-08-30T13:30,14.999554443486117,0.0,1.0009633570961307,0.0,2441038.076006918,54.92156712336653,6.176078648219887,3716
2022-08-30T13:40,13.772049519286258,0.0,0.7644506115545402,0.0,2441038.076006918,65.44961880074432,6.138998890945338,3716
2022-08-30T13:50,12.444494495698088,0.0,0.5725058197995794,0.0,2441038.076006918,72.5741643239953,6.0949776089343075,3716
2022-08-30T14:00,10.748017860729085,0.0,0.3867907537093568,0.0,2441038.076006918,76.73139825322833,6.031328783528271,3716
2022-08-30T14:10,9.177356437799675,0.0,0.25551557614369,0.0,2441038.076006918,79.07635577090872,5.962718072745768,3716
2022-08-30T14:20,7.7496986598124415,0.0,0.1646925669675559,0.0,2441038.076006918,80.35267353641825,5.889285376078685,3716
2022-08-30T14:30,6.443035775605181,0.0,0.1022349147684537,0.0,2441038.076006918,81.01137674978735,5.809091216868946,3716
2022-08-30T14:40,5.215825580333543,0.0,0.0593579557600879,0.0,2441038.076006918,81.32097749383712,5.717323892601294,3716
2022-08-30T14:50,3.99533026596083,0.0,0.0299377312466834,0.0,2441038.076006918,81.4405886175812,5.601553772219793,3716
2022-08-30T15:00,2.5802589270403176,0.0,0.0097538059248101,0.0,2441038.076006918,81.46575596239131,5.41166497241403,3716
2022-09-01T01:10,0.0,0.0,0.0,0.1337043478260869,2501261.0473076063,0.0,0.0,3716
2022-09-01T01:20,0.0,0.0,0.0,0.1671304347826087,2501261.0473076063,0.0,0.0,3716
2022-09-01T01:30,0.0,0.0,0.0,0.2005565217391304,2501261.0473076063,0.0,0.0,3716
2022-09-01T01:40,0.0,0.0,0.0,0.0364811594202898,2501261.0473076063,0.0,0.0,3716
2022-09-01T01:50,0.0,0.0,0.0,0.0395362318840579,2501261.0473076063,0.0,0.0,3716
2022-09-01T02:00,3.0564132732319713,0.0,0.0335628532212006,0.042591304347826,2501261.0473076063,0.10258195007281395,5.48521349797294,3716
