time,pesticide,observed,runflow,prec,accumulation,accumulation_sub,log_diff,area_id
2022-11-02T08:30,75.02710329540511,0.0,2.1624169257345365,0.0,37904358.44296242,1854.745840882677,6.875218237080658,3718
2022-11-02T08:40,69.57694762604804,0.0,1.5573178194321784,0.0,37904358.44296242,1963.0992612424209,6.842465434542261,3718
2022-11-02T08:50,64.15506945289125,0.0,1.0940062554254848,0.0,37904358.44296242,2033.2853085411402,6.80723104716505,3718
2022-11-02T09:00,57.51838432627308,0.0,0.680154112860065,0.0,37904358.44296242,2072.4066742057207,6.7598067538530495,3718
2022-11-02T09:10,50.60083679364251,0.0,0.3894008032134228,0.0,37904358.44296242,2092.1106806964362,6.70415778471982,3718
2022-11-02T09:20,42.83615568920052,0.0,0.1885850390988832,0.0,37904358.44296242,2100.18893879193,6.63181058973807,3718
2022-11-02T09:30,31.655461311091887,0.0,0.0505541884619681,0.0,37904358.44296242,2101.7892549489015,6.500448784017108,3718
2022-11-02T09:40,18.980022558482776,0.0,0.0054556238585899,0.0,37904358.44296242,2101.892802812808,6.278296953083754,3718
2022-11-02T09:50,13.081009050717629,0.0,0.0010795467809576,0.0,37904358.44296242,2101.9069243740205,6.116641578152186,3718
2022-11-02T10:00,9.015415944526076,0.0,0.0002136183289911,0.0,37904358.44296242,2101.9088502321097,5.954986250302711,3718
2022-11-02T12:10,0.0,0.0,0.0,0.0212448132780082,37952196.511373445,0.0,0.0,3718
2022-11-02T12:20,0.0,0.0,0.0,0.0265560165975103,37952196.511373445,0.0,0.0,3718
2022-11-02T12:30,0.0,0.0,0.0,0.0318672199170124,37952196.511373445,0.0,0.0,3718
2022-11-02T12:40,0.0,0.0,0.0,0.0160442600276625,37952196.511373445,0.0,0.0,3718
2022-11-02T12:50,0.0,0.0,0.0,0.0267773167358229,37952196.511373445,0.0,0.0,3718
2022-11-02T13:00,14.552751053349965,0.0,0.0085029438801332,0.0375103734439834,37952196.511373445,0.12374122550818406,6.1629453985779445,3718
2022-11-02T13:10,19.03216109385962,0.0,0.0269364330086921,0.0843559977888336,37952196.511373445,0.6363997578235698,6.279488333231875,3718
2022-11-02T13:20,22.341856457725306,0.0,0.0525895579867828,0.1031232725262575,37952196.511373445,1.8113481135394927,6.3491194516099885,3718
2022-11-02T13:30,20.55269733475587,0.0,0.035867171850321,0.1218905472636815,37952196.511373445,2.548515240832816,6.312869038041823,3718
2022-11-02T13:40,21.9970378683469,0.0,0.0470076188747504,0.0169292426755113,37952196.511373445,3.582543613321519,6.342364399889696,3718
2022-11-02T13:50,25.322241234408583,0.0,0.0830543400015812,0.013543394140409,37952196.511373445,5.685665646406148,6.40350231332081,3718
2022-11-02T14:00,32.852125587099586,0.0,0.2298762909101242,0.0101575456053067,37952196.511373445,13.237590424882189,6.516563606576062,3718
2022-11-02T14:10,38.912573611935365,0.0,0.4003467964253363,0.0,37952196.511373445,28.816114611085588,6.590090066865339,3718
2022-11-02T14:20,44.372116094714386,0.0,0.5679901443850213,0.0,37952196.511373445,54.01903923839134,6.647110238477223,3718
2022-11-02T14:30,42.516274462899084,0.0,0.4114470340285107,0.0,37952196.511373445,71.51223426409328,6.628555304116386,3718
2022-11-02T14:40,39.565899630935164,0.0,0.2772570709089278,0.0,37952196.511373445,82.48215970364299,6.597321154725591,3718
2022-11-02T14:50,35.80543181562443,0.0,0.1713299838298992,0.0,37952196.511373445,88.61670375763649,6.553949037004033,3718
2022-11-02T15:00,29.30448309465081,0.0,0.0703281633111111,0.0,37952196.511373445,90.67763423046478,6.46693421341257,3718
2022-11-02T15:10,16.899658954351636,0.0,0.0063962576028507,0.0,37952196.511373445,90.78572880253714,6.2278781973529345,3718
