time,pesticide,observed,runflow,prec,accumulation,accumulation_sub,log_diff,area_id
2022-06-29T14:10,0.0,0.0,0.0,0.00774317617866,1394608.4359957317,0.0,0.0,870
2022-06-29T14:20,0.0,0.0,0.0,0.009678970223325,1394608.4359957317,0.0,0.0,870
2022-06-29T14:30,0.0,0.0,0.0,0.01161476426799,1394608.4359957317,0.0,0.0,870
2022-06-29T14:40,0.0,0.0,0.0,0.0043575785773366,1394608.4359957317,0.0,0.0,870
2022-06-29T14:50,0.0,0.0,0.0,0.0067793631100082,1394608.4359957317,0.0,0.0,870
2022-06-29T15:00,0.0,0.0,0.0,0.0092011476426799,1394608.4359957317,0.0,0.0,870
2022-06-29T15:10,0.0,0.0,0.0,0.0170842980876425,1394608.4359957317,0.0,0.0,870
2022-06-29T15:20,0.0,0.0,0.0,0.0206440270988766,1394608.4359957317,0.0,0.0,870
2022-06-29T15:30,0.0,0.0,0.0,0.0242037561101106,1394608.4359957317,0.0,0.0,870
2022-06-29T15:40,0.0,0.0,0.0,0.0033616327930709,1394608.4359957317,0.0,0.0,870
2022-06-29T15:50,0.20162585380671272,0.0,0.0081250068819266,0.0026893062344567,1394608.4359957317,0.0016382114497538675,4.304567758556934,870
2022-06-29T16:00,0.07884545626878428,0.0,0.0005232957951453,0.0020169796758425,1394608.4359957317,0.0016794709454856348,3.8968317489704605,870
2022-06-29T16:10,0.045278844402448566,0.0,0.0001035486143804,0.0,1394608.4359957317,0.001684159507084254,3.6559912392953944,870
2022-06-29T16:20,0.026002428862993185,0.0,2.0489970757611252e-05,0.0,1394608.4359957317,0.0016846922960912837,3.4151809055425373,870
2022-06-29T16:30,0.01493249862549549,0.0,4.054510088423279e-06,0.0,1394608.4359957317,0.001684752840057606,3.1744232245565973,870
2022-06-29T16:40,0.008575334048432266,0.0,8.022974874680902e-07,0.0,1394608.4359957317,0.0016847597200265673,2.9337571978741517,870
2022-06-29T16:50,0.004924584678032078,0.0,1.5875685208812133e-07,0.0,1394608.4359957317,0.0016847605018381286,2.6932506059156407,870
2022-06-29T17:00,0.0028280570887616375,0.0,3.141445471114237e-08,0.0,1394608.4359957317,0.00168476059068,2.45302112723308,870
2022-06-29T17:10,0.0016240774440369828,0.0,6.216222807508387e-09,0.0,1394608.4359957317,0.0016847606007756272,2.213272635256927,870
2022-06-29T17:20,0.0009326641794756412,0.0,1.230052418477337e-09,0.0,1394608.4359957317,0.001684760601922853,1.9743570045338101,870
2022-06-29T17:30,0.000535604059319251,0.0,2.434000516156538e-10,0.0,1394608.4359957317,0.001684760602053219,1.7368775928313274,870
2022-06-29T17:40,0.0003075830665228484,0.0,4.8163463797615756e-11,0.0,1394608.4359957317,0.0016847606020680332,1.5018573378616615,870
2022-06-29T17:50,0.00017663671730165005,0.0,9.530479675687364e-12,0.0,1394608.4359957317,0.0016847606020697166,1.2709970871749117,870
2022-06-29T18:00,0.00010143773599703293,0.0,1.8858702362097615e-12,0.0,1394608.4359957317,0.0016847606020699078,1.0470322802466367,870
2022-06-30T12:10,0.0,0.0,0.0,0.0205882352941176,1783694.7129394906,0.0,0.0,870
2022-06-30T12:20,0.0,0.0,0.0,0.025735294117647,1783694.7129394906,0.0,0.0,870
2022-06-30T12:30,0.5436849389410666,0.0,0.0717520713453125,0.0308823529411764,1783694.7129394906,0.03901052052827128,4.735355290330757,870
2022-06-30T12:40,0.8269788726351174,0.0,0.2438836507182741,0.0042892156862745,1783694.7129394906,0.2406971470534063,4.91749966603903,870
2022-06-30T12:50,1.0492308759588727,0.0,0.487254461913144,0.0034313725490196,1783694.7129394906,0.7519395729414035,5.020875201340337,870
2022-06-30T13:00,0.5118190923954951,0.0,0.0598365468864894,0.0025735294117647,1783694.7129394906,0.782565060060927,4.709124967576459,870
2022-06-30T13:10,0.26062555781997865,0.0,0.0083332341622298,0.0,1783694.7129394906,0.7847369138629026,4.4160336650663705,870
2022-06-30T13:20,0.14967082963675765,0.0,0.0016489619423885,0.0,1783694.7129394906,0.7849837153648593,4.175166181665038,870
2022-06-30T13:30,0.08595201165518507,0.0,0.0003262929415532,0.0,1783694.7129394906,0.7850117608995747,3.9343065701572817,870
2022-06-30T13:40,0.049359945424929545,0.0,6.456612549421896e-05,0.0,1783694.7129394906,0.7850149478800054,3.693462647137193,870
2022-06-30T13:50,0.028346095491623362,0.0,1.2776202088500849e-05,0.0,1783694.7129394906,0.7850153100354498,3.4526464302069817,870
2022-06-30T14:00,0.01627840355739568,0.0,2.528126607516951e-06,0.0,1783694.7129394906,0.785015351189315,3.21187852076097,870
2022-06-30T14:10,0.009348251199305078,0.0,5.002601007217734e-07,0.0,1783694.7129394906,0.7850153558658721,2.9711946985830107,870
2022-06-30T14:20,0.005368450296659911,0.0,9.899036212429125e-08,0.0,1783694.7129394906,0.7850153563972969,2.730657159577123,870
2022-06-30T14:30,0.0030829572257033686,0.0,1.9587993884301825e-08,0.0,1783694.7129394906,0.7850153564576858,2.4903739139348158,870
2022-06-30T14:40,0.001770459765846388,0.0,3.87602889996189e-09,0.0,1783694.7129394906,0.7850153564645482,2.2505321640993903,870
2022-06-30T14:50,0.001016727626424953,0.0,7.669800247068672e-10,0.0,1783694.7129394906,0.785015356465328,2.0114552478528855,870
2022-06-30T15:00,0.0005838794454840984,0.0,1.5176831068136015e-10,0.0,1783694.7129394906,0.7850153564654166,1.7736982943504147,870
2022-06-30T15:10,0.0,0.0,0.0,0.0063235294117647,1820341.9491931999,0.0,0.0,870
