time,pesticide_pred,pesticde_observe,runflow_pred,runflow_observe,prec,accumulation,accumulation_sub,log_diff,area_id
2022-07-02T10:00,0.0,5.2352664284,0.0,1.031,0.0143628477711033,19145191.23439486,0.0,5.718939617850445,870
2022-07-02T10:10,0.0,4.3148325986,0.0,2.5927,0.0188181018463606,19145191.23439486,0.0,5.634964957685927,870
2022-07-02T10:20,0.0,3.6123535766,0.0,1.7022,0.0227210838967303,19145191.23439486,0.0,5.5577914546438905,870
2022-07-02T10:30,0.0,3.3740536412,0.0,1.5368,0.0266240659470999,19145191.23439486,0.0,5.528153269942886,870
2022-07-02T10:40,0.4099677927041491,3.5103344964,0.000441384776775,2.5131,0.0088789635472265,19145191.23439486,0.00018095354266766035,0.9325894062307543,870
2022-07-02T10:50,5.124435873161408,3.187563411,0.2172294965618124,2.2411,0.0133205827699363,19145191.23439486,1.1133595784328119,0.2061867147460048,870
2022-07-02T11:00,1.6768277050615124,1.2343640569333334,0.0139945864047324,2.0235,0.0177622019926461,19145191.23439486,1.1368260886371444,0.13304424537458936,870
2022-07-02T11:10,0.866679905383429,1.6468800666,0.0027692178008707,1.9147,0.0161660256884352,19145191.23439486,1.1392261140587892,0.2788008718352394,870
2022-07-02T11:20,0.44794741078464434,2.0593960762666663,0.0005479666927538,0.8364,0.019399853314597,19145191.23439486,1.1394715743200043,0.662505264053002,870
2022-07-02T11:30,0.23152342665697156,2.3856059788666664,0.0001084304370256,1.7225,0.0226336809407588,19145191.23439486,1.1394966785063385,1.0129868357198943,870
2022-07-02T11:40,0.11966379582731057,2.3665914532,2.1455975023748155e-05,2.0197,0.0132278800877647,19145191.23439486,1.139499246009753,1.2961260606055829,870
2022-07-02T11:50,4.053086451698304,2.3475769275333334,0.1220603120035157,2.93,0.0226834800187362,19145191.23439486,1.6342202428812704,0.23716525629520707,870
2022-07-02T12:00,1.326134466299725,2.297809923,0.0078619320837833,1.0873,0.0321390799497078,19145191.23439486,1.644646221989283,0.23872515320553797,870
2022-07-02T12:10,4.053401652889723,2.125033003,0.1220036959461006,0.0,0.0693793262574988,19145191.23439486,2.1391762047958625,0.2804529886993336,870
2022-07-02T12:20,7.043892172521506,1.952256083,0.4725592044619102,0.0,0.085151130595293,19145191.23439486,5.467832286158101,0.5572743064613025,870
2022-07-02T12:30,12.021972844908102,1.7623243690666668,1.7400685691722677,4.4671,0.1009229349330872,19145191.23439486,26.3868893730252,0.8338877929821299,870
2022-07-02T12:40,15.49471958775126,1.5037734794,3.19322103438872,2.3283,0.0220846792801107,19145191.23439486,75.86495388258743,1.0129986920371874,870
2022-07-02T12:50,18.243672072038038,1.245222589733333,4.661204463501473,0.6063,0.0273488694047069,19145191.23439486,160.9024395754283,1.1658620169543448,870
2022-07-15T16:10,21.57170432051774,71.807615606,3.848405504954445,5.3034,0.0987749498758117,24131761.50060635,382.79049933218846,0.5222859063784941,870
2022-07-15T16:20,22.212640307222415,42.863607082,4.058737351140339,5.4061,0.1170477227159829,24131761.50060635,472.9457722145575,0.2854884369724775,870
2022-07-15T16:30,25.00397712738223,17.617872372,5.299559834563818,4.3679,0.135320495556154,24131761.50060635,605.4558451031849,0.15205556060787617,870
2022-07-15T16:40,28.20258280003458,9.5421338986,6.910008078056542,2.55,0.018794513271688,24131761.50060635,800.3359200734823,0.4706430753630477,870
2022-08-03T17:40,12.850040565737306,20.16352189,0.9787302093760152,0.0,0.0152030217186024,25938086.907783728,16.501836318575496,0.195661769797564,870
2022-08-03T17:50,15.70945803236601,14.2464109748,1.5900141946782624,4.2422,0.0213408876298394,25938086.907783728,41.480097580739894,0.042455705443940506,870
2022-08-03T18:00,13.624442070875908,9.1998471249,1.1147817730147815,3.8153,0.0274787535410764,25938086.907783728,56.66837726884812,0.17053796271053323,870
2022-08-03T18:10,12.383668638573635,7.2088122106,0.878027755066555,7.6383,0.0411698190789473,25938086.907783728,67.54158204306303,0.23498535861089465,870
2022-08-03T18:20,12.336804605396583,2.4898565062,0.8661902180224885,6.6935,0.0486867804276315,25938086.907783728,78.22760151391233,0.6950269752231699,870
2022-08-03T18:30,14.187898836286925,2.3850990971000003,1.2135818869834945,10.748,0.0562037417763157,25938086.907783728,95.44577855598435,0.7744101404084931,870
2022-08-03T18:40,16.277934185973436,5.3032726161333335,1.6865673879466925,8.2903,0.0084652549342105,25938086.907783728,122.89961149718974,0.48705478340085817,870
2022-08-03T18:50,18.249118008690722,7.052563917466667,2.209194968859887,4.2867,0.0075632195723684,25938086.907783728,163.21547118811964,0.41289447089904874,870
2022-08-03T19:00,15.053562007877199,8.8018552188,1.3682689906234846,1.0096,0.0066611842105263,25938086.907783728,183.8127932819258,0.2330648503180872,870
2022-08-03T19:10,11.408116584310166,10.231134690866668,0.6904524558363152,0.0,0.00430403930131,25938086.907783728,191.68955539402975,0.04729010486853302,870
2022-08-03T19:20,6.657931497479905,8.780307699533333,0.1839318442350562,0.1839318442350562,0.0036299126637554,25938086.907783728,192.9141610131519,0.12017025558708627,870
2022-08-03T19:30,2.681470824525894,7.3294807082,0.0197280023387138,0.0,0.0029557860262008,25938086.907783728,192.96706107584933,0.43669910297355163,870
2022-08-04T15:20,1.152937085752042,4.652142506,0.0025686120217271,1.1029,0.0152651738361814,26233172.907396678,6.251706978552934,0.6058445673466618,870
