epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3716,accumulate_usage_plus_3718,scour_C1,scour_C2,scour_B1,scour_B2,R2,NSE,TIC,MSE,MAE,MSLE,,,
3,3.046611588,0.562363053,0.565961403,1.058318205,1.083037738,1.040341145,0.336519139,0.622070173,0.499703114,0.088472987,0.015252734,-0.420351602,0.928755694,12018.42623,60.50292973,7.54244602,,,
4,3.046608357,0.573756672,0.577957423,1.058404405,1.083087554,1.044998779,0.350461314,0.604930858,0.4994999,0.089425438,0.015127769,-0.410455769,0.918288851,11934.6918,59.9071993,7.095315835,,,
5,3.046604289,0.587052176,0.591936127,1.058504317,1.083148639,1.050296524,0.365654607,0.585372076,0.499262518,0.090513171,0.014949788,-0.397555979,0.904780192,11825.53913,59.10789928,6.581016972,,,
6,3.046599117,0.602831224,0.60849879,1.058621208,1.083225255,1.056398181,0.382365584,0.562774477,0.498980625,0.091771328,0.014690374,-0.380215373,0.88681773,11678.81011,58.00305296,5.984062114,,,
7,3.046592542,0.621936662,0.628513562,1.058758677,1.08332387,1.063526109,0.400924502,0.536304766,0.498639351,0.093247043,0.01430287,-0.356072736,0.862096012,11474.52513,56.3973819,5.285655421,,,
8,3.046584419,0.645605122,0.653246922,1.058918683,1.083454293,1.071976447,0.421703647,0.504873149,0.498217088,0.095000863,0.013711751,-0.321208233,0.826779906,11179.51616,54.23315198,4.467840377,,,
9,3.04657558,0.675599688,0.684484145,1.059092345,1.083630214,1.082102314,0.444973974,0.467238353,0.497683223,0.097096074,0.012808955,-0.269567203,0.774709017,10742.55117,51.43700246,3.53885765,,,
10,3.046571119,0.713951867,0.724208651,1.059216465,1.083862111,1.094113835,0.470287055,0.422867414,0.497000776,0.099526704,0.011528218,-0.195774585,0.698320695,10118.14865,48.44456539,2.617786598,,,
11,3.046591504,0.759939043,0.771293599,1.058949478,1.084101528,1.107033001,0.494113393,0.376024228,0.496157982,0.101863166,0.01028336,-0.118692964,0.601791458,9465.915936,49.09516504,2.034771931,,,
12,3.046686388,0.794233975,0.804617599,1.056608458,1.083991981,1.115019872,0.503199897,0.349019879,0.495291649,0.101925579,0.010382555,-0.105146733,0.540574726,9351.293348,53.81012756,1.977719235,,,
13,3.046842018,0.780307202,0.785466139,1.049803888,1.083069165,1.111009724,0.48526923,0.366729058,0.49464605,0.0969626,0.010766816,-0.10461507,0.575610065,9346.794638,50.46224175,1.96693431,,,
14,3.046961823,0.803185215,0.806267385,1.04631312,1.082728411,1.115360218,0.486356945,0.352180059,0.493819367,0.095478219,0.011430331,-0.101431762,0.538964066,9319.8588,53.7040427,1.967917918,,,
15,3.04710962,0.790810591,0.788385044,1.039796964,1.081814622,1.111010453,0.467960502,0.368897851,0.493172376,0.090145499,0.011621427,-0.101006905,0.572671246,9316.263844,50.4920853,1.950783843,,,
16,3.047227505,0.814442371,0.810004873,1.036375813,1.081465071,1.114954397,0.468763441,0.354351939,0.492338861,0.08840108,0.012731629,-0.098230806,0.534456619,9292.773638,53.90491756,1.963656261,,,
17,3.0473645,0.799707463,0.789066508,1.029818061,1.08050062,1.109359069,0.447686438,0.373510182,0.491729329,0.082117394,0.012593282,-0.098937,0.575051026,9298.749162,50.11838308,1.939634878,,,
18,3.047473809,0.828005364,0.81590447,1.026781282,1.080205559,1.113890408,0.450618782,0.355450499,0.490873093,0.080535604,0.014493977,-0.095994533,0.526786653,9273.85123,54.4627213,1.968424339,,,
19,3.047591903,0.805690782,0.786004886,1.019814617,1.079118476,1.105851379,0.423799942,0.381306441,0.490361354,0.0723994,0.013573379,-0.101231931,0.586194241,9318.167913,49.21972962,1.939752974,,,
20,3.047685582,0.843261277,0.823494918,1.017523131,1.07895869,1.112327439,0.432587982,0.355090577,0.489444398,0.07182475,0.016949637,-0.096121101,0.516322964,9274.92219,55.36250362,1.986390227,,,
21,3.047768594,0.806116159,0.776332178,1.009727495,1.077664478,1.10031581,0.395932503,0.392847467,0.489129325,0.060381055,0.014347273,-0.115606043,0.612200004,9439.795691,48.04545079,1.982203521,,,
22,3.04783876,0.855242638,0.827710457,1.00843771,1.077704078,1.109970212,0.414910605,0.354469595,0.488083564,0.062369974,0.019440044,-0.093782564,0.510131027,9255.134465,55.75808573,1.992143923,,,
23,3.047883268,0.810302135,0.770970102,1.000357288,1.076306336,1.095599017,0.371711368,0.398397439,0.487975735,0.047670561,0.015231531,-0.126561762,0.628911306,9532.498445,47.6333713,2.016953963,,,
24,3.047938708,0.864772375,0.829287874,0.99954172,1.076433302,1.106757289,0.397010763,0.354024422,0.486773053,0.053187925,0.021751649,-0.087557189,0.507558571,9202.457924,55.60035155,1.982264701,,,
25,3.047950523,0.820961647,0.772970064,0.991729179,1.075037717,1.091933266,0.351535704,0.397680871,0.48682337,0.036146175,0.016382624,-0.125580154,0.630392349,9524.192485,47.45022413,1.997821974,,,
26,3.048000393,0.878399177,0.835216436,0.991041305,1.075175818,1.103412127,0.379653609,0.351480737,0.485392719,0.048012244,0.025215973,-0.08893137,0.498426743,9214.085674,56.74595879,2.008818229,,,
27,3.047942403,0.815937171,0.756637117,0.982282797,1.073539822,1.084343569,0.321194181,0.408527135,0.485788105,0.025628319,0.016155418,-0.163515882,0.67338675,9845.188879,47.40067286,2.177054517,,,
28,3.047968416,0.875448471,0.823048881,0.98213767,1.073779777,1.097717344,0.359487585,0.355791707,0.483900533,0.054374599,0.022671205,-0.067684343,0.517149891,9034.302138,53.44849438,1.931727408,,,
29,3.047967667,0.864036428,0.802823527,0.975930151,1.072646439,1.089538639,0.327285805,0.378684961,0.48368444,0.042337955,0.020637615,-0.073375823,0.57038544,9082.461079,48.88603902,1.857167902,,,
30,3.04800752,0.913694709,0.854918276,0.973734068,1.072408384,1.095791803,0.339121561,0.350734889,0.482684447,0.04458191,0.038472514,-0.11728114,0.473501103,9453.969664,61.29188421,2.149036691,,,
31,3.047607048,0.751365958,0.65798355,0.960617345,1.069815791,1.05882437,0.220809979,0.46757962,0.484336864,0.001883362,0.012182821,-0.370950254,0.882792093,11600.41251,57.19840865,4.915004627,,,
32,3.04759149,0.775082475,0.686654239,0.960812097,1.069971541,1.066553734,0.256306216,0.437299302,0.479976148,0.36281644,0.011585574,-0.280484648,0.793092466,10834.93007,51.49916382,3.271696985,,,
33,3.047577805,0.815493936,0.734674403,0.961006737,1.070226338,1.078777507,0.302675221,0.390199824,0.47978775,0.363260309,0.011006298,-0.168588759,0.682310778,9888.113464,47.22483956,2.205491673,,,
34,3.047595429,0.871608162,0.799314657,0.960582705,1.070375422,1.09318903,0.344226799,0.337232402,0.479511635,0.363905349,0.014130484,-0.066382331,0.533521064,9023.285057,52.74460529,1.940237473,,,
35,3.047646964,0.879490356,0.802467387,0.953591353,1.068805464,1.093311229,0.32634975,0.347069,0.478982403,0.364616213,0.015956239,-0.060261839,0.536647584,8971.495991,51.92723185,1.927247151,,,
