time,pesticide,observed,runflow,prec,accumulation,accumulation_sub,log_diff,area_id
2022-06-29T14:10,0.0,0.0,0.0,0.00774317617866,7093924.278003499,0.0,0.0,870
2022-06-29T14:20,0.0,0.0,0.0,0.009678970223325,7093924.278003499,0.0,0.0,870
2022-06-29T14:30,0.0,0.0,0.0,0.01161476426799,7093924.278003499,0.0,0.0,870
2022-06-29T14:40,0.0,0.0,0.0,0.0043575785773366,7093924.278003499,0.0,0.0,870
2022-06-29T14:50,0.0,0.0,0.0,0.0067793631100082,7093924.278003499,0.0,0.0,870
2022-06-29T15:00,0.0,0.0,0.0,0.0092011476426799,7093924.278003499,0.0,0.0,870
2022-06-29T15:10,0.0,0.0,0.0,0.0170842980876425,7093924.278003499,0.0,0.0,870
2022-06-29T15:20,0.0,0.0,0.0,0.0206440270988766,7093924.278003499,0.0,0.0,870
2022-06-29T15:30,0.0,0.0,0.0,0.0242037561101106,7093924.278003499,0.0,0.0,870
2022-06-29T15:40,0.0,0.0,0.0,0.0033616327930709,7093924.278003499,0.0,0.0,870
2022-06-29T15:50,1.0368552554417965,0.0,0.0081250068819266,0.0026893062344567,7093924.278003499,0.00842445608602636,5.015722321846804,870
2022-06-29T16:00,0.507455246094335,0.0,0.0005232957951453,0.0020169796758425,7093924.278003499,0.008690005282531948,4.705406304819178,870
2022-06-29T16:10,0.33270995182268065,0.0,0.0001035486143804,0.0,7093924.278003499,0.008724456937033756,4.522078844471732,870
2022-06-29T16:20,0.2181358462829178,0.0,2.0489970757611252e-05,0.0,7093924.278003499,0.00872892653414528,4.3387469479963094,870
2022-06-29T16:30,0.1430167622384198,0.0,4.054510088423279e-06,0.0,7093924.278003499,0.008729506397050588,4.155417307430236,870
2022-06-29T16:40,0.0937662566497544,0.0,8.022974874680902e-07,0.0,7093924.278003499,0.008729581625482707,3.9720928926297163,870
2022-06-29T16:50,0.06147607932365358,0.0,1.5875685208812133e-07,0.0,7093924.278003499,0.00872959138523154,3.7887768010233622,870
2022-06-29T17:00,0.04030563204034274,0.0,3.141445471114237e-08,0.0,7093924.278003499,0.008729592651410992,3.605473472754534,870
2022-06-29T17:10,0.026425627403879087,0.0,6.216222807508387e-09,0.0,7093924.278003499,0.00872959281567858,3.422189622091582,870
2022-06-29T17:20,0.017325464151848748,0.0,1.230052418477337e-09,0.0,7093924.278003499,0.008729592836989809,3.2389354742524703,870
2022-06-29T17:30,0.011359113766098442,0.0,2.434000516156538e-10,0.0,7093924.278003499,0.008729592839754618,3.0557266123136033,870
2022-06-29T17:40,0.007447388676894527,0.0,4.8163463797615756e-11,0.0,7093924.278003499,0.00872959284011331,2.8725867789806276,870
2022-06-29T17:50,0.004882739907920066,0.0,9.530479675687364e-12,0.0,7093924.278003499,0.008729592840159846,2.6895521298091176,870
2022-06-29T18:00,0.003201276318816006,0.0,1.8858702362097615e-12,0.0,7093924.278003499,0.008729592840165883,2.5066776766577337,870
2022-06-30T12:10,0.0,0.0,0.0,0.0205882352941176,9206044.355026808,0.0,0.0,870
2022-06-30T12:20,0.0,0.0,0.0,0.025735294117647,9206044.355026808,0.0,0.0,870
2022-06-30T12:30,2.4018484245744944,0.0,0.0717520713453125,0.0308823529411764,9206044.355026808,0.17233759952069555,5.380547404716289,870
2022-06-30T12:40,3.4464563836857915,0.0,0.2438836507182741,0.0042892156862745,9206044.355026808,1.0128719644152873,5.537374046807875,870
2022-06-30T12:50,4.432359881801368,0.0,0.487254461913144,0.0034313725490196,9206044.355026808,3.1725590936278194,5.6466359951595635,870
2022-06-30T13:00,2.5859583704678886,0.0,0.0598365468864894,0.0025735294117647,9206044.355026808,3.327293912908831,5.412623208628185,870
2022-06-30T13:10,1.5487605860185634,0.0,0.0083332341622298,0.0,9206044.355026808,3.340200097533356,5.189987091997421,870
2022-06-30T13:20,1.0156250671569913,0.0,0.0016489619423885,0.0,9206044.355026808,3.3418748246168337,5.006737687485121,870
2022-06-30T13:30,0.6659025745341156,0.0,0.0003262929415532,0.0,9206044.355026808,3.3420921039266664,4.82341721582244,870
2022-06-30T13:40,0.43658998516873104,0.0,6.456612549421896e-05,0.0,9206044.355026808,3.3421202928504385,4.640083716620169,870
2022-06-30T13:50,0.2862424455350465,0.0,1.2776202088500849e-05,0.0,9206044.355026808,3.342123949941769,4.45674920566354,870
2022-06-30T14:00,0.18766951939434545,0.0,2.528126607516951e-06,0.0,9206044.355026808,3.3421244243940746,4.27341688264096,870
2022-06-30T14:10,0.12304198812357155,0.0,5.002601007217734e-07,0.0,9206044.355026808,3.342124485947072,4.0900886348947445,870
2022-06-30T14:20,0.08067015960318877,0.0,9.899036212429125e-08,0.0,9206044.355026808,3.34212449393264,3.906766748672057,870
2022-06-30T14:30,0.05288986861372556,0.0,1.9587993884301825e-08,0.0,9206044.355026808,3.3421244949686466,3.7234545933885914,870
2022-06-30T14:40,0.034676244725984136,0.0,3.87602889996189e-09,0.0,9206044.355026808,3.342124495103053,3.5401572838990334,870
2022-06-30T14:50,0.022734825768069487,0.0,7.669800247068672e-10,0.0,9206044.355026808,3.34212449512049,3.3568826143576285,870
2022-06-30T15:00,0.014905659674198398,0.0,1.5176831068136015e-10,0.0,9206044.355026808,3.3421244951227522,3.1736424656450324,870
2022-06-30T15:10,0.0,0.0,0.0,0.0063235294117647,9391893.503753765,0.0,0.0,870
2022-06-30T15:20,0.0,0.0,0.0,0.0079044117647058,9391893.503753765,0.0,0.0,870
2022-06-30T15:30,0.0,0.0,0.0,0.009485294117647,9391893.503753765,0.0,0.0,870
