epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3718,accumulate_usage_plus_3716,scour_C1,scour_C2,scour_B1,scour_B2,TIC,MSLE,log_50%,log_70%,log_100%,R2,NSE,MAE,MSE
3,3.0422244457920096,0.982080022873055,0.9124505070391834,1.5048173721635778,1.802923237353813,1.173167248521992,0.1408465218176141,0.38679438631392665,0.4487771442226764,0.4103387483957295,0.5756009845047824,2.193667951518753,0.3389830508474576,0.4632768361581921,0.6892655367231638,0.3049400527805636,-8.488179862597507,21.4735864685728,21.4735864685728
3,,,,,,,,,,,0.49469182774752823,1.8262414209587605,0.6119402985074627,0.7164179104477612,0.9104477611940298,0.01940477611643376,-3.281689716930135,21.69029270031214,21.69029270031214
3,,,,,,,,,,,0.5471001157834888,2.092776240258427,0.4139344262295082,0.5327868852459017,0.75,0.11542685131673579,-5.604187588365921,21.533091868271722,21.533091868271722
4,3.0422240098378306,0.9818763793834505,0.9122156576446738,1.504816601913127,1.8029097027358283,1.173166088180548,0.1406949337810163,0.38686677682629333,0.448776940193302,0.4103389317682538,0.5743137874423931,2.1842040309300654,0.3389830508474576,0.4632768361581921,0.6892655367231638,0.304232879460186,-8.378115244214033,21.348924468805535,21.34892446880554
4,,,,,,,,,,,0.4939763232987507,1.8202931421174244,0.6119402985074627,0.7313432835820896,0.9104477611940298,0.019393880249042525,-3.248710643469634,21.586631242850867,21.586631242850867
4,,,,,,,,,,,0.5459524773153769,2.08427768031348,0.4139344262295082,0.5368852459016393,0.75,0.11515296708557293,-5.534159096083953,21.41419641085897,21.414196410858967
5,3.042223576661635,0.981674116436121,0.9119823906693794,1.5048158360538135,1.8028962307907404,1.1731649319949045,0.14054375969832142,0.3869389200281235,0.4487767383691344,0.4103391129743406,0.5730355925042365,2.1748415989892385,0.3389830508474576,0.4632768361581921,0.6892655367231638,0.3035311828572651,-8.270097048198599,21.22571892484665,21.22571892484665
5,,,,,,,,,,,0.49326904212386413,1.814414935819665,0.6119402985074627,0.7313432835820896,0.9104477611940298,0.019383304203685794,-3.2162664568134103,21.48403538159498,21.48403538159498
5,,,,,,,,,,,0.5448144593237739,2.075871982463167,0.4139344262295082,0.5368852459016393,0.75,0.11488104281934454,-5.465401764621742,21.296650083052135,21.296650083052135
6,3.0422231462310134,0.9814732140237784,0.9117506832029881,1.504815074528065,1.8028828207861027,1.173163779925226,0.14039299507185832,0.38701081817553,0.4487765387152722,0.4103392920480873,0.5717662841621717,2.1655788053678955,0.3389830508474576,0.4576271186440678,0.6892655367231638,0.30283489517145507,-8.164071973396815,21.10394040061108,21.103940400611084
6,,,,,,,,,,,0.49256987377479733,1.8086055390749043,0.6119402985074627,0.7313432835820896,0.9104477611940298,0.0193730386856389,-3.184344825019373,21.38248497063399,21.382484970633985
6,,,,,,,,,,,0.5436859355344471,2.0675574576562954,0.4139344262295082,0.5327868852459017,0.75,0.11461105811661604,-5.397883116141247,21.18042599975671,21.180425999756718
7,3.0422227185141733,0.9812736525917044,0.9115205128534424,1.5048143172795545,1.8028694720042526,1.1731626319324076,0.14024263548765387,0.38708247348655717,0.4487763411976208,0.4103394690228177,0.5705057494097574,2.1564138484059368,0.3389830508474576,0.4576271186440678,0.6892655367231638,0.3021439497013115,-8.05998852040022,20.98356029485517,20.98356029485517
7,,,,,,,,,,,0.4918787103645983,1.8028637226318474,0.6119402985074627,0.7313432835820896,0.9104477611940298,0.019363074728406045,-3.152933797760598,21.281960417014766,21.28196041701476
7,,,,,,,,,,,0.5425667825044727,2.0593324614105923,0.4139344262295082,0.5327868852459017,0.75,0.11434299278864929,-5.3315717567592324,21.065498033317024,21.065498033317027
8,3.0422222934799197,0.9810754130239671,0.9112918577311515,1.5048135642531628,1.802856183741893,1.1731614879780554,0.1400926766132201,0.3871538881421088,0.4487761457828674,0.4103396439311055,0.5692538776893555,2.1473449734548566,0.3446327683615819,0.4632768361581921,0.6892655367231638,0.3014582808247738,-7.957796916804144,20.86455081090836,20.86455081090836
8,,,,,,,,,,,0.4911954464846467,1.7971882897998839,0.6119402985074627,0.7313432835820896,0.9104477611940298,0.019353403679800586,-3.122021791464376,21.182442660962472,21.182442660962472
8,,,,,,,,,,,0.541456879537609,2.051195392287302,0.4180327868852459,0.5368852459016393,0.75,0.11407682686045079,-5.266437331963776,20.951840786128137,20.951840786128137
9,3.04222187109764,0.9808784766301633,0.9110646964338074,1.5048128153949438,1.8028429553096887,1.1731603480244674,0.13994311419541686,0.3872250642868465,0.44877595243845736,0.4103398168047965,0.5680105608218664,2.138370471289988,0.3502824858757062,0.4632768361581921,0.6892655367231638,0.3007778239798899,-7.857449046131128,20.746884927735252,20.746884927735255
9,,,,,,,,,,,0.49051997912520545,1.7915780753210555,0.6119402985074627,0.7313432835820896,0.9104477611940298,0.019344017188715833,-3.091597575147712,21.083913156969256,21.08391315696925
9,,,,,,,,,,,0.5403561086028034,2.0431446904296666,0.42213114754098363,0.5368852459016393,0.75,0.11381254057152135,-5.202450484204464,20.839429564451148,20.839429564451148
10,3.042221451337289,0.980682825132662,0.9108390080317743,1.5048120706520887,1.8028297860318778,1.173159212034615,0.13979394405838658,0.38729600403005976,0.4487757611325712,0.4103399876750303,0.5667756929389817,2.129488676588273,0.3502824858757062,0.4632768361581921,0.6892655367231638,0.30010251564579277,-7.758898380212656,20.63053637225929,20.630536372259286
10,,,,,,,,,,,0.48985220759914727,1.786031944289995,0.6119402985074627,0.7313432835820896,0.9104477611940298,0.019334907192548306,-3.0616502569110313,20.986353855705023,20.98635385570502
10,,,,,,,,,,,0.5392643542556949,2.0351788361621064,0.42213114754098363,0.5368852459016393,0.75,0.1135501143763311,-5.1395828125339165,20.728240353369383,20.728240353369383
11,3.042221034169373,0.9804884406543267,0.9106147720540266,1.504811329972894,1.8028166752458967,1.1731580799721257,0.1396451621015586,0.387366709446509,0.44877557183410266,0.41034015657226136,0.5655491704178448,2.120697966468366,0.3559322033898305,0.4632768361581921,0.6892655367231638,0.29943229332393606,-7.662099914835384,20.51547959288357,20.515479592883572
11,,,,,,,,,,,0.4891920334687043,1.7805487911194362,0.6119402985074627,0.7313432835820896,0.9104477611940298,0.0193260659052356,-3.0321692710544905,20.889747186708487,20.88974718670849
11,,,,,,,,,,,0.5381815035629784,2.027296348647144,0.4262295081967213,0.5368852459016393,0.75,0.11328952894454204,-5.0778068341861005,20.6182497928273,20.6182497928273
12,3.042220619564937,0.9802953057066948,0.9103919684746109,1.5048105933067293,1.8028036223020183,1.173156951801266,0.1394967642977199,0.38743718257724263,0.4487753845126372,0.4103403235262785,0.5643308918180214,2.1119967590901045,0.3559322033898305,0.4632768361581921,0.6949152542372882,0.2987670955195961,-7.5670101084707095,20.401689734148587,20.401689734148587
12,,,,,,,,,,,0.48853936047510316,1.7751275385490457,0.6119402985074627,0.7313432835820896,0.9104477611940298,0.019317485805874977,-3.003144365783471,20.794076041818943,20.79407604181894
12,,,,,,,,,,,0.5371074460295111,2.0194957845972725,0.4262295081967213,0.5368852459016393,0.7540983606557377,0.11303076516099833,-5.017095947984451,20.509435154697414,20.509435154697414
13,3.0422202074955487,0.9801034031785935,0.9101705776996076,1.5048098606040061,1.8027906265630027,1.173155827486924,0.13934874669114933,0.3875074254303883,0.4487751991384318,0.41034048856622485,0.5631207578206759,2.1033835123104403,0.3559322033898305,0.4632768361581921,0.6949152542372882,0.29810686172364503,-7.4735868239170795,20.289452760028823,20.289452760028826
13,,,,,,,,,,,0.4878940944709437,1.7697671366954062,0.6119402985074627,0.7313432835820896,0.9104477611940298,0.019309159627889955,-2.974565591471748,20.699323759310914,20.699323759310914
13,,,,,,,,,,,0.5360420735280366,2.0117757370390996,0.4262295081967213,0.5368852459016393,0.7540983606557377,0.11277380412550297,-4.957424399478963,20.40199930491366,20.401999304913662
14,3.04221979805271,0.9799168565093033,0.9099552059619606,1.504809131816149,1.8027779039481315,1.173154706994595,0.13920366324388198,0.38757571709803407,0.44877501746823273,0.41034065996909,0.561943460410988,2.0950324289413578,0.3559322033898305,0.4689265536723164,0.6949152542372882,0.2974654605369496,-7.383675105932024,20.182672661044787,20.182672661044784
14,,,,,,,,,,,0.48726920586137357,1.7645756377128199,0.6119402985074627,0.7313432835820896,0.9104477611940298,0.01930120195948192,-2.9470002155909425,20.607407901001864,20.607407901001867
14,,,,,,,,,,,0.5350070425466426,2.0042922444646694,0.4262295081967213,0.5409836065573771,0.7540983606557377,0.11252409786496091,-4.899971786639084,20.299300780213326,20.29930078021333
15,3.042219391035984,0.9797314529175918,0.909741145703403,1.5048084068155452,1.8027652348979235,1.17315359021206,0.1390589328864909,0.38764379636810314,0.4487748376278344,0.4103408295141794,0.5607737426697478,2.086762538777107,0.3559322033898305,0.4689265536723164,0.6949152542372882,0.2968286820159976,-7.295281746003438,20.077063573153566,20.07706357315357
15,,,,,,,,,,,0.486651222611091,1.7594403660520364,0.6119402985074627,0.7313432835820896,0.9104477611940298,0.019293474590221734,-2.919843530613093,20.51633913734007,20.516339137340072
15,,,,,,,,,,,0.5339800993989261,1.9968830897091576,0.4262295081967213,0.5409836065573771,0.7540983606557377,0.11227607495020142,-4.843466985038324,20.197684322335924,20.197684322335927
16,3.042218986441421,0.9795484220274968,0.9095297738639799,1.5048076855576114,1.8027526919503365,1.1731524771074908,0.13891528672850106,0.3877108044289211,0.44877466046406167,0.4103409962888896,0.5596191130719961,2.0786270443422725,0.3559322033898305,0.4745762711864407,0.6892655367231638,0.29620084190015633,-7.20893791680219,19.973867021922576,19.973867021922576
16,,,,,,,,,,,0.486044014287718,1.7543938482535069,0.6119402985074627,0.7313432835820896,0.9104477611940298,0.019285971080115327,-2.8932618079888512,20.426698967322302,20.4266989673223
16,,,,,,,,,,,0.5329677947786047,1.9895957978752756,0.4262295081967213,0.5450819672131147,0.75,0.11203146851099395,-4.788250758127307,20.09821022004463,20.09821022004463
17,3.0422185842059317,0.9793664882006499,0.9093196610123905,1.504806967973721,1.802740200734636,1.1731513676247352,0.13877198184256673,0.38777760897346847,0.44877448505802364,0.4103411612787634,0.5584717826570919,2.070568987432996,0.3559322033898305,0.4745762711864407,0.6892655367231638,0.2955774508863625,-7.124022336055704,19.87172324599082,19.87172324599082
17,,,,,,,,,,,0.4854434544321564,1.7494009980080536,0.6119402985074627,0.7313432835820896,0.9104477611940298,0.01927868313311758,-2.8670666179008464,20.33786587315076,20.33786587315076
17,,,,,,,,,,,0.5319632775717301,1.982379416566311,0.4262295081967213,0.5450819672131147,0.75,0.11178848672812657,-4.733926919529636,19.999721426399493,19.999721426399496
18,3.0422181843050367,0.9791856374420886,0.9091107911065407,1.5048062540216103,1.8027277607229522,1.1731502617334457,0.1386290149680105,0.38784421160079907,0.4487743113849624,0.4103413245088009,0.5573316701565519,2.062587124851277,0.3559322033898305,0.4745762711864407,0.6892655367231638,0.29495845827051176,-7.040502086864354,19.770613544150667,19.77061354415067
18,,,,,,,,,,,0.4848494662085717,1.7444609700604499,0.6268656716417911,0.7313432835820896,0.9104477611940298,0.019271605105813217,-2.8412500870130724,20.249978170877952,20.249978170877956
18,,,,,,,,,,,0.5309664594443011,1.9752328118554352,0.430327868852459,0.5450819672131147,0.75,0.11154711345622624,-4.680475310516954,19.90224235558808,19.90224235558808
19,3.0422177867146654,0.9790058560367476,0.9089031484251623,1.5048055436598198,1.8027153713967805,1.1731491594037622,0.13848638289755819,0.38791061388651565,0.4487741394206269,0.41034148600349973,0.5561986958862323,2.054680242319423,0.3559322033898305,0.480225988700565,0.6892655367231638,0.29434381412110394,-6.958345237069112,19.67051968312734,19.670519683127342
19,,,,,,,,,,,0.48426197433040297,1.7395729390176318,0.6268656716417911,0.7313432835820896,0.9104477611940298,0.01926473153234526,-2.815804556843296,20.16576994258131,20.165769942581303
19,,,,,,,,,,,0.5299772538214619,1.9681548762488494,0.430327868852459,0.5491803278688525,0.75,0.11130733273189335,-4.62787636727177,19.80651053305937,19.80651053305937
20,3.042217391411148,0.9788271305419062,0.9086967175591556,1.5048048368476732,1.8027030322467488,1.1731480606063005,0.13834408247609176,0.38797681738326917,0.4487739691412593,0.4103416457868688,0.555072781705522,2.0468471536076014,0.3559322033898305,0.480225988700565,0.6892655367231638,0.29373346926556043,-6.877520803065405,19.57142388257249,19.571423882572493
20,,,,,,,,,,,0.4836809050161267,1.7347360987365785,0.6268656716417911,0.7313432835820896,0.9104477611940298,0.019258057117720905,-2.7907225763806647,20.082302235558085,20.082302235558085
20,,,,,,,,,,,0.5289955758406144,1.9611445278848203,0.430327868852459,0.5491803278688525,0.75,0.1110691287727222,-4.576111099228571,19.711706053269356,19.711706053269356
21,3.0422169983712033,0.9786494477798924,0.9084914834032256,1.5048041335452575,1.8026907427723904,1.1731469653121411,0.13820211059943993,0.388042823621244,0.4487738005235815,0.4103418038824411,0.5539538509778508,2.039086699693606,0.3559322033898305,0.4858757062146893,0.6892655367231638,0.2931273752767699,-6.79799871519075,19.47334459492518,19.473344594925184
21,,,,,,,,,,,0.48310618594659654,1.729949661735401,0.6268656716417911,0.7313432835820896,0.9104477611940298,0.019251576731412014,-2.7659968950088056,19.999563049002735,19.999563049002738
21,,,,,,,,,,,0.5280213423060782,1.9542007097624596,0.430327868852459,0.5532786885245902,0.75,0.11083248597623128,-4.525161068350763,19.61783900649566,19.61783900649566
22,3.0422166075821235,0.9784729392996123,0.9082875970526192,1.5048034435484248,1.8026785024819247,1.1731458734928182,0.13806057015053994,0.3881084822677197,0.4487736334950939,0.4103419606844459,0.5528427772590068,2.031404603330648,0.3559322033898305,0.4858757062146893,0.6892655367231638,0.292526028328132,-6.719816502026965,19.37636128403697,19.37636128403697
22,,,,,,,,,,,0.48253822537482305,1.725216977057676,0.6268656716417911,0.7313432835820896,0.9104477611940298,0.01924528090962468,-2.741641417217425,19.917612301828864,19.91761230182886
22,,,,,,,,,,,0.5270552944952422,1.9473284928376597,0.430327868852459,0.5532786885245902,0.75,0.11059761062058937,-4.475051200971995,19.524983489742123,19.524983489742123
23,3.0422162190090956,0.9782974459454444,0.9080848757709761,1.5048027569247844,1.8026663108501564,1.17314478511709,0.13791935140499398,0.38817394767521457,0.4487734680819205,0.41034211584373537,0.5517385244479287,2.0237927645983254,0.3559322033898305,0.4858757062146893,0.6892655367231638,0.2919288289726978,-6.6428768547122745,19.280322475858615,19.280322475858615
23,,,,,,,,,,,0.48197646290119883,1.72053308087503,0.6268656716417911,0.7313432835820896,0.9104477611940298,0.019239169064321156,-2.717627680436963,19.836365551195946,19.836365551195943
23,,,,,,,,,,,0.5260965153975655,1.940520638330043,0.430327868852459,0.5532786885245902,0.75,0.11036426249928542,-4.425719858286166,19.433006435070094,19.433006435070094
24,3.042215832630002,0.9781229553327211,0.9078833053618701,1.504802073637332,1.8026541674029448,1.173143700157423,0.1377784514160338,0.388239221296309,0.44877330426218603,0.4103422693824707,0.5506410204298355,2.0162501046434995,0.3559322033898305,0.4858757062146893,0.6892655367231638,0.2913357310986682,-6.567152329601391,19.185212129132275,19.185212129132278
24,,,,,,,,,,,0.4814208305669074,1.715897240584764,0.6268656716417911,0.7313432835820896,0.9104477611940298,0.01923323653465037,-2.6939490148378056,19.755811653465592,19.755811653465592
24,,,,,,,,,,,0.5251449268108798,1.9337761624634366,0.430327868852459,0.5532786885245902,0.75,0.11013242659632358,-4.377150191800528,19.341893146059867,19.341893146059864
25,3.04221544842308,0.9779494553139703,0.9076828719007518,1.5048013936497362,1.8026420716741949,1.173142618586705,0.13763786728310243,0.38830430456318193,0.448773142014445,0.4103424213223857,0.5495501944422644,2.008775568655563,0.3559322033898305,0.4858757062146893,0.6892655367231638,0.29074668928474373,-6.492616269745759,19.091014586724633,19.091014586724633
25,,,,,,,,,,,0.4808712617138438,1.7113087400346434,0.6268656716417911,0.7313432835820896,0.9104477611940298,0.019227478800784185,-2.6705989247662854,19.675939721945056,19.675939721945056
25,,,,,,,,,,,0.524200452026439,1.9270941034194906,0.430327868852459,0.5532786885245902,0.75,0.10990208806962683,-4.329325829287535,19.251629275494174,19.251629275494174
26,3.0422150663669125,0.9777769339727833,0.9074835617279189,1.504800716926322,1.8026300232056647,1.173141540378237,0.13749759615082027,0.38836919888802696,0.44877298131767024,0.41034257168479776,0.5484659770416093,2.0013681251711795,0.3559322033898305,0.4858757062146893,0.6892655367231638,0.29016165878788186,-6.419242777186254,18.997714563828513,18.997714563828517
26,,,,,,,,,,,0.48032769094909394,1.7067668790379835,0.6268656716417911,0.7313432835820896,0.9104477611940298,0.019221891478811825,-2.647571083018132,19.597143932568837,19.597143932568834
26,,,,,,,,,,,0.5232630157906627,1.9204735207001788,0.430327868852459,0.5532786885245902,0.75,0.10967323224964459,-4.282230858171724,19.162311972458028,19.16231197245803
27,3.04221468644042,0.9776053796178819,0.9072853614417146,1.5048000434320536,1.8026180215467789,1.1731404655057223,0.13735763520798092,0.38843390566345726,0.44877282215124203,0.41034272049061854,0.5473883000706965,1.9940267654036403,0.3559322033898305,0.4915254237288136,0.6892655367231638,0.2895805955312727,-6.347006686401087,18.905297136604908,18.905297136604908
27,,,,,,,,,,,0.47979005411062653,1.702270972906333,0.6268656716417911,0.7313432835820896,0.9104477611940298,0.01921647031585019,-2.624859325338799,19.522171251214214,19.522171251214218
27,,,,,,,,,,,0.5223325442680892,1.9139134945129868,0.430327868852459,0.5573770491803278,0.75,0.10944584463791109,-4.235849809604563,19.07468470086238,19.074684700862377
28,3.042214308622854,0.9774347807773754,0.907088257891945,1.5047993731325193,1.8026060662544483,1.1731393939432582,0.1372179816865759,0.38849842626289993,0.44877266449493775,0.41034286776036416,0.5463170966273546,1.9867505025958179,0.3559322033898305,0.4971751412429379,0.6892655367231638,0.28900345609253303,-6.275883538853435,18.813747731245986,18.813747731245986
28,,,,,,,,,,,0.47925828823415084,1.697820351999022,0.6268656716417911,0.7313432835820896,0.9104477611940298,0.019211211185360316,-2.6024576451401567,19.447819101557712,19.447819101557716
28,,,,,,,,,,,0.5214089650054984,1.907413125177845,0.430327868852459,0.5614754098360656,0.75,0.10921991090555927,-4.190167643194388,18.987857492766015,18.987857492766008
29,3.042213932893789,0.9772651261932025,0.9068922381735075,1.5047987059939159,1.802594156892894,1.1731383256653276,0.13707863286084737,0.3885627620409799,0.4487725083289216,0.410343013514165,0.5452523010339426,1.9795383713957155,0.3559322033898305,0.4971751412429379,0.6892655367231638,0.28843019769211203,-6.205849558586135,18.723052113440758,18.72305211344076
29,,,,,,,,,,,0.47873233152109157,1.6934143612888293,0.6268656716417911,0.7313432835820896,0.9104477611940298,0.019206110082659742,-2.580360188423607,19.3740780055079,19.374078005507897
29,,,,,,,,,,,0.5204922068971551,1.9009715325548902,0.430327868852459,0.5614754098360656,0.75,0.10899541689179522,-4.145169732360213,18.90181741986903,18.90181741986903
30,3.042213559233116,0.9770964048157488,0.9066972896202206,1.5047980419830336,1.8025822930334783,1.1731372606467905,0.1369395860463675,0.38862691433389385,0.44877235363373497,0.41034315777177566,0.5441938488078037,1.9723894272537068,0.3559322033898305,0.4971751412429379,0.6892655367231638,0.2878607781819111,-6.136881628813935,18.633196378226117,18.63319637822612
30,,,,,,,,,,,0.47821212330763596,1.6890523599431106,0.6268656716417911,0.7313432835820896,0.9104477611940298,0.01920116312062069,-2.5585612489002085,19.30093869602615,19.30093869602615
30,,,,,,,,,,,0.519582200151134,1.8945878554921904,0.430327868852459,0.5614754098360656,0.75,0.10877234860233914,-4.100841850280044,18.816551850736786,18.816551850736783
31,3.042213187621035,0.976928605798635,0.9065033997988496,1.5047973810672417,1.8025704742545385,1.173136198862875,0.13680083859914383,0.3886908844597744,0.4487722003902866,0.41034330055258394,0.54314167663261,1.9653027458405607,0.3615819209039548,0.4971751412429379,0.6892655367231638,0.2872951560341113,-6.068957269466231,18.544166940206665,18.544166940206665
31,,,,,,,,,,,0.47769760403481226,1.684733720919717,0.6268656716417911,0.7313432835820896,0.9104477611940298,0.019196366525546776,-2.5370552632988828,19.228392110976532,19.22839211097653
31,,,,,,,,,,,0.5186788762566868,1.888261251292624,0.4344262295081967,0.5614754098360656,0.75,0.10855069220783349,-4.05717015640581,18.73204844201642,18.73204844201642
32,3.0422128180380477,0.9767617184936684,0.9063105565033194,1.5047967232144748,1.802558700141228,1.1731351402891699,0.13666238791474974,0.3887546737190448,0.4487720485798436,0.41034344187562005,0.5420957223305615,1.9582774224854034,0.3615819209039548,0.4971751412429379,0.6892655367231638,0.28673329033020933,-6.00205461563558,18.455950524127374,18.455950524127374
32,,,,,,,,,,,0.4771887152195547,1.6804578305770959,0.6268656716417911,0.7313432835820896,0.9104477611940298,0.019191716633218135,-2.5158368068541996,19.156576197794102,19.156576197794102
32,,,,,,,,,,,0.5177821679526086,1.8819908951991062,0.4344262295081967,0.5614754098360656,0.75,0.10833043404222634,-4.0141411835183956,18.64833544271619,18.648335442716185
33,3.042212450464952,0.9765957324459509,0.9061187477491072,1.5047960683932187,1.80254697028536,1.173134084901617,0.1365242314274791,0.3888182833947648,0.4487718981840225,0.4103435817595654,0.5410559248354172,1.9513125716328317,0.3615819209039548,0.5028248587570622,0.6892655367231638,0.28617514075025513,-5.936152396890249,18.36853415578462,18.368534155784623
33,,,,,,,,,,,0.47668539942672106,1.6762240882979884,0.6268656716417911,0.7313432835820896,0.9104477611940298,0.019187209885098068,-2.49490058896578,19.086782385867803,19.086782385867803
33,,,,,,,,,,,0.5168920091965716,1.8757759798974443,0.4344262295081967,0.5655737704918032,0.75,0.10811156060113035,-3.971741825297954,18.565758055028777,18.565758055028773
34,3.042212084882836,0.9764306373891394,0.9059279617678092,1.5047954165724977,1.8025352842852576,1.1731330326765035,0.1363863666095241,0.3888817147529673,0.4487717491847805,0.410343720222761,0.540022224166321,1.9444073263183728,0.3615819209039548,0.5084745762711864,0.6892655367231638,0.28562066756229404,-5.871229917410413,18.28245441713865,18.28245441713865
34,,,,,,,,,,,0.4761876002420215,1.6720319061261477,0.6268656716417911,0.7313432835820896,0.9104477611940298,0.019182842824693604,-2.474241449021614,19.017542702401176,19.017542702401173
34,,,,,,,,,,,0.5160083351353901,1.8696157150360813,0.4344262295081967,0.569672131147541,0.75,0.10789405854016254,-3.9299593243856377,18.484302429895163,18.484302429895163
35,3.042211722247635,0.9762702473530148,0.9057424876677083,1.5047947677218623,1.8025238862041273,1.1731319835904541,0.13625138046279917,0.38894363411023986,0.44877160341818373,0.4103438557069141,0.5390170848753804,1.937709887997579,0.3559322033898305,0.5084745762711864,0.6892655367231638,0.2850822326947742,-5.808664436822571,18.200321974751812,18.200321974751812
35,,,,,,,,,,,0.47570598542374515,1.6679712922847636,0.6268656716417911,0.7313432835820896,0.9104477611940298,0.019178694603776088,-2.454298214763008,18.950348996147305,18.950348996147305
35,,,,,,,,,,,0.5151502853760546,1.8636423227813548,0.430327868852459,0.569672131147541,0.75,0.10768279438574178,-3.8896802744263894,18.406272017512048,18.406272017512048
36,3.0422113615144095,0.9761106931080763,0.9055579733273612,1.5047941217472036,1.8025125292303792,1.1731309375528352,0.13611666725259308,0.3890053863730945,0.448771458970984,0.4103439898465111,0.5380176699965029,1.9310678968964734,0.3559322033898305,0.5084745762711864,0.6892655367231638,0.2845472464906626,-5.746998687056734,18.118904504069043,18.118904504069043
36,,,,,,,,,,,0.47522954543851087,1.6639493706699797,0.6268656716417911,0.7313432835820896,0.9104477611940298,0.019174673782084654,-2.434610691988101,18.883670391832947,18.88367039183295
36,,,,,,,,,,,0.5142983216592789,1.8577197769900182,0.430327868852459,0.569672131147541,0.75,0.1074728193769763,-3.8499682044486176,18.32890169456159,18.328901694561594
37,3.042211002665963,0.9759519654756199,0.9053744082233516,1.504793478620344,1.8025012130058244,1.173129894541899,0.1359822247162752,0.389066972670111,0.44877131582697366,0.410344122658072,0.5370239259178582,1.924480588394497,0.3559322033898305,0.5084745762711864,0.6949152542372882,0.2840156731123591,-5.68621477179108,18.03819108446759,18.03819108446759
37,,,,,,,,,,,0.4747582300100924,1.659965622916855,0.6119402985074627,0.7313432835820896,0.9104477611940298,0.019170777386866972,-2.4151743834682584,18.817499580146098,18.817499580146098
37,,,,,,,,,,,0.5134523861315472,1.8518473806608817,0.4262295081967213,0.569672131147541,0.7540983606557377,0.10726412136974106,-3.810812069087431,18.252181532051445,18.25218153205144
38,3.0422106456853464,0.9757940554355908,0.9051917820141174,1.504792838313566,1.802489937177743,1.1731288545361964,0.13584805062326227,0.389128394115514,0.4487711739702323,0.4103442541578289,0.5360357999451263,1.9179472132402473,0.3615819209039548,0.5141242937853108,0.6949152542372882,0.2834874772312045,-5.626295256977695,17.95817103102609,17.95817103102609
38,,,,,,,,,,,0.474291989714829,1.6560195411088958,0.6119402985074627,0.7313432835820896,0.9104477611940298,0.019167002527084122,-2.3959848976046145,18.75182940316683,18.751829403166827
38,,,,,,,,,,,0.5126124219397601,1.8460244508107373,0.430327868852459,0.5737704918032787,0.7540983606557377,0.10705668836296539,-3.772201104132032,18.176101813540146,18.176101813540146
