epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3716,accumulate_usage_plus_3718,scour_C1,scour_C2,scour_B1,scour_B2,R2,NSE,TIC,MSE,MAE,MSLE,,,
132,3.042379084,0.969508831,0.898799688,0.602558906,0.972281562,1.045914077,0.004473836,0.298642018,0.449311145,0.410023922,0.000335064,-0.213190756,0.546189479,19.49044767,2.334424443,0.574450019,,,
133,3.042379087,0.969509223,0.898799894,0.602559194,0.972281579,1.045913889,0.004473677,0.298641513,0.449311113,0.410023949,0.00033506,-0.213190385,0.546194862,19.49044171,2.334396026,0.574450187,,,
134,3.04237909,0.969509615,0.898800101,0.602559482,0.972281596,1.045913702,0.004473528,0.298641008,0.449311081,0.410023976,0.000335056,-0.213190016,0.546199813,19.49043578,2.334369806,0.574450323,,,
135,3.042379093,0.969510007,0.898800308,0.60255977,0.972281613,1.045913514,0.004473388,0.298640503,0.449311049,0.410024003,0.000335052,-0.213189648,0.546204367,19.49042987,2.334345612,0.57445043,,,
136,3.042379097,0.969510399,0.898800515,0.602560058,0.97228163,1.045913327,0.004473257,0.298639997,0.449311018,0.410024029,0.000335047,-0.213189281,0.546208554,19.49042398,2.334323286,0.574450509,,,
137,3.0423791,0.969510792,0.898800723,0.602560346,0.972281647,1.045913139,0.004473134,0.298639492,0.449310986,0.410024056,0.000335043,-0.213188916,0.546212404,19.4904181,2.334302683,0.574450563,,,
138,3.042379103,0.969511185,0.898800931,0.602560633,0.972281664,1.045912952,0.004473019,0.298638986,0.449310954,0.410024083,0.000335038,-0.213188551,0.546215941,19.49041224,2.334283667,0.574450595,,,
139,3.042379107,0.969511578,0.898801139,0.602560921,0.972281681,1.045912765,0.00447291,0.29863848,0.449310922,0.410024109,0.000335032,-0.213188186,0.546219191,19.49040638,2.334266115,0.574450604,,,
140,3.04237911,0.969511971,0.898801348,0.602561209,0.972281698,1.045912577,0.004472807,0.298637974,0.449310891,0.410024136,0.000335027,-0.213187822,0.546222176,19.49040054,2.334249914,0.574450594,,,
141,3.042379113,0.969512365,0.898801557,0.602561497,0.972281715,1.04591239,0.00447271,0.298637469,0.449310859,0.410024163,0.000335021,-0.213187459,0.546224917,19.4903947,2.334234958,0.574450565,,,
142,3.042379117,0.969512758,0.898801766,0.602561785,0.972281732,1.045912203,0.004472619,0.298636962,0.449310827,0.410024189,0.000335016,-0.213187096,0.546227432,19.49038887,2.334221149,0.57445052,,,
143,3.04237912,0.969513152,0.898801975,0.602562072,0.972281749,1.045912015,0.004472532,0.298636456,0.449310795,0.410024216,0.00033501,-0.213186734,0.546229739,19.49038305,2.334208399,0.574450459,,,
144,3.042379123,0.969513546,0.898802184,0.60256236,0.972281766,1.045911828,0.00447245,0.29863595,0.449310764,0.410024243,0.000335004,-0.213186372,0.546231855,19.49037723,2.334196624,0.574450384,,,
145,3.042379127,0.96951394,0.898802394,0.602562648,0.972281783,1.045911641,0.004472372,0.298635444,0.449310732,0.41002427,0.000334997,-0.21318601,0.546233794,19.49037142,2.33418575,0.574450295,,,
146,3.04237913,0.969514334,0.898802604,0.602562936,0.9722818,1.045911454,0.004472298,0.298634938,0.4493107,0.410024296,0.000334991,-0.213185648,0.54623557,19.49036561,2.334175705,0.574450194,,,
147,3.042379133,0.969514729,0.898802814,0.602563224,0.972281817,1.045911266,0.004472228,0.298634431,0.449310668,0.410024323,0.000334985,-0.213185287,0.546237196,19.4903598,2.334166425,0.574450081,,,
148,3.042379137,0.969515123,0.898803024,0.602563512,0.972281834,1.045911079,0.00447216,0.298633925,0.449310637,0.41002435,0.000334978,-0.213184925,0.546238683,19.49035399,2.33415785,0.574449958,,,
149,3.04237914,0.969515518,0.898803234,0.602563799,0.972281851,1.045910892,0.004472096,0.298633418,0.449310605,0.410024376,0.000334972,-0.213184564,0.546240043,19.49034819,2.334149925,0.574449826,,,
150,3.042379143,0.969515912,0.898803444,0.602564087,0.972281868,1.045910705,0.004472035,0.298632912,0.449310573,0.410024403,0.000334965,-0.213184203,0.546241285,19.49034239,2.334142601,0.574449684,,,
151,3.042379146,0.969516307,0.898803654,0.602564375,0.972281885,1.045910518,0.004471976,0.298632405,0.449310541,0.41002443,0.000334958,-0.213183842,0.546242418,19.49033659,2.334135829,0.574449535,,,
152,3.04237915,0.969516702,0.898803864,0.602564663,0.972281902,1.045910331,0.004471919,0.298631899,0.44931051,0.410024457,0.000334952,-0.213183481,0.546243451,19.49033079,2.334129566,0.574449377,,,
153,3.042379153,0.969517097,0.898804075,0.602564951,0.97228192,1.045910143,0.004471865,0.298631392,0.449310478,0.410024483,0.000334945,-0.21318312,0.546244392,19.49032499,2.334123774,0.574449213,,,
154,3.042379156,0.969517492,0.898804286,0.602565238,0.972281937,1.045909956,0.004471812,0.298630885,0.449310446,0.41002451,0.000334938,-0.213182759,0.546245247,19.4903192,2.334118415,0.574449042,,,
155,3.04237916,0.969517887,0.898804496,0.602565526,0.972281954,1.045909769,0.004471762,0.298630379,0.449310414,0.410024537,0.000334931,-0.213182399,0.546246025,19.4903134,2.334113456,0.574448866,,,
156,3.042379163,0.969518282,0.898804707,0.602565814,0.972281971,1.045909582,0.004471713,0.298629872,0.449310383,0.410024563,0.000334924,-0.213182038,0.54624673,19.49030761,2.334108866,0.574448683,,,
157,3.042379166,0.969518677,0.898804918,0.602566102,0.972281988,1.045909395,0.004471666,0.298629365,0.449310351,0.41002459,0.000334917,-0.213181677,0.546247368,19.49030182,2.334104614,0.574448496,,,
158,3.04237917,0.969519072,0.898805128,0.60256639,0.972282005,1.045909208,0.00447162,0.298628858,0.449310319,0.410024617,0.00033491,-0.213181317,0.546247944,19.49029602,2.334100677,0.574448304,,,
159,3.042379173,0.969519467,0.898805339,0.602566677,0.972282022,1.045909021,0.004471576,0.298628352,0.449310287,0.410024643,0.000334903,-0.213180956,0.546248464,19.49029023,2.334097028,0.574448108,,,
160,3.042379176,0.969519862,0.89880555,0.602566965,0.972282039,1.045908834,0.004471532,0.298627845,0.449310256,0.41002467,0.000334895,-0.213180596,0.546248932,19.49028444,2.334093645,0.574447908,,,
161,3.04237918,0.969520258,0.898805761,0.602567253,0.972282056,1.045908647,0.00447149,0.298627338,0.449310224,0.410024697,0.000334888,-0.213180235,0.546249351,19.49027865,2.334090507,0.574447704,,,
162,3.042379183,0.969520653,0.898805972,0.602567541,0.972282073,1.045908459,0.004471449,0.298626831,0.449310192,0.410024724,0.000334881,-0.213179875,0.546249726,19.49027285,2.334087596,0.574447496,,,
163,3.042379186,0.969521048,0.898806183,0.602567828,0.97228209,1.045908272,0.004471409,0.298626324,0.44931016,0.41002475,0.000334874,-0.213179514,0.54625006,19.49026706,2.334084894,0.574447286,,,
164,3.04237919,0.969521443,0.898806394,0.602568116,0.972282107,1.045908085,0.00447137,0.298625817,0.449310129,0.410024777,0.000334866,-0.213179154,0.546250356,19.49026127,2.334082385,0.574447072,,,
165,3.042379193,0.969521839,0.898806605,0.602568404,0.972282124,1.045907898,0.004471332,0.298625311,0.449310097,0.410024804,0.000334859,-0.213178793,0.546250617,19.49025548,2.334080052,0.574446856,,,
166,3.042379196,0.969522234,0.898806816,0.602568692,0.972282141,1.045907711,0.004471294,0.298624804,0.449310065,0.41002483,0.000334852,-0.213178433,0.546250846,19.49024969,2.334077883,0.574446638,,,
167,3.042379199,0.96952263,0.898807027,0.60256898,0.972282158,1.045907524,0.004471257,0.298624297,0.449310033,0.410024857,0.000334844,-0.213178072,0.546251045,19.4902439,2.334075866,0.574446417,,,
168,3.042379203,0.969523025,0.898807239,0.602569267,0.972282175,1.045907337,0.004471221,0.29862379,0.449310002,0.410024884,0.000334837,-0.213177712,0.546251217,19.49023811,2.334073987,0.574446195,,,
169,3.042379206,0.96952342,0.89880745,0.602569555,0.972282192,1.04590715,0.004471185,0.298623283,0.44930997,0.41002491,0.000334829,-0.213177352,0.546251364,19.49023232,2.334072236,0.57444597,,,
170,3.042379209,0.969523816,0.898807661,0.602569843,0.972282209,1.045906963,0.00447115,0.298622776,0.449309938,0.410024937,0.000334822,-0.213176991,0.546251488,19.49022653,2.334070604,0.574445743,,,
171,3.042379213,0.969524211,0.898807872,0.602570131,0.972282226,1.045906776,0.004471116,0.298622269,0.449309906,0.410024964,0.000334815,-0.213176631,0.54625159,19.49022074,2.33406908,0.574445515,,,
172,3.042379216,0.969524607,0.898808083,0.602570419,0.972282243,1.045906589,0.004471081,0.298621762,0.449309875,0.410024991,0.000334807,-0.21317627,0.546251673,19.49021495,2.334067657,0.574445286,,,
173,3.042379219,0.969525002,0.898808294,0.602570706,0.97228226,1.045906402,0.004471048,0.298621255,0.449309843,0.410025017,0.0003348,-0.21317591,0.546251737,19.49020916,2.334066327,0.574445055,,,
174,3.042379223,0.969525398,0.898808506,0.602570994,0.972282277,1.045906215,0.004471014,0.298620748,0.449309811,0.410025044,0.000334792,-0.21317555,0.546251784,19.49020337,2.334065082,0.574444822,,,
175,3.042379226,0.969525793,0.898808717,0.602571282,0.972282294,1.045906028,0.004470981,0.298620241,0.44930978,0.410025071,0.000334785,-0.213175189,0.546251816,19.49019758,2.334063916,0.574444589,,,
176,3.042379229,0.969526189,0.898808928,0.60257157,0.972282311,1.045905841,0.004470949,0.298619734,0.449309748,0.410025097,0.000334777,-0.213174829,0.546251834,19.49019179,2.334062823,0.574444354,,,
177,3.042379233,0.969526584,0.898809139,0.602571858,0.972282328,1.045905654,0.004470917,0.298619227,0.449309716,0.410025124,0.00033477,-0.213174468,0.546251839,19.490186,2.334061797,0.574444119,,,
178,3.042379236,0.96952698,0.898809351,0.602572145,0.972282345,1.045905467,0.004470885,0.29861872,0.449309684,0.410025151,0.000334762,-0.213174108,0.546251831,19.49018021,2.334060832,0.574443882,,,
179,3.042379239,0.969527375,0.898809562,0.602572433,0.972282363,1.04590528,0.004470853,0.298618213,0.449309653,0.410025177,0.000334755,-0.213173748,0.546251813,19.49017442,2.334059924,0.574443645,,,
180,3.042379243,0.969527771,0.898809773,0.602572721,0.97228238,1.045905092,0.004470821,0.298617707,0.449309621,0.410025204,0.000334747,-0.213173387,0.546251784,19.49016863,2.334059069,0.574443407,,,
181,3.042379246,0.969528167,0.898809985,0.602573009,0.972282397,1.045904905,0.00447079,0.2986172,0.449309589,0.410025231,0.000334739,-0.213173027,0.546251745,19.49016284,2.334058262,0.574443168,,,
182,3.042379249,0.969528562,0.898810196,0.602573297,0.972282414,1.045904718,0.004470759,0.298616693,0.449309557,0.410025258,0.000334732,-0.213172667,0.546251698,19.49015705,2.3340575,0.574442929,,,
183,3.042379252,0.969528958,0.898810407,0.602573584,0.972282431,1.045904531,0.004470728,0.298616186,0.449309526,0.410025284,0.000334724,-0.213172306,0.546251642,19.49015126,2.334056779,0.574442688,,,
184,3.042379256,0.969529353,0.898810618,0.602573872,0.972282448,1.045904344,0.004470697,0.298615679,0.449309494,0.410025311,0.000334717,-0.213171946,0.54625158,19.49014547,2.334056096,0.574442448,,,
185,3.042379259,0.969529749,0.89881083,0.60257416,0.972282465,1.045904157,0.004470667,0.298615172,0.449309462,0.410025338,0.000334709,-0.213171586,0.54625151,19.49013969,2.334055448,0.574442206,,,
186,3.042379262,0.969530144,0.898811041,0.602574448,0.972282482,1.04590397,0.004470636,0.298614665,0.44930943,0.410025364,0.000334702,-0.213171225,0.546251434,19.4901339,2.334054832,0.574441965,,,
187,3.042379266,0.96953054,0.898811252,0.602574736,0.972282499,1.045903783,0.004470606,0.298614158,0.449309399,0.410025391,0.000334694,-0.213170865,0.546251352,19.49012811,2.334054246,0.574441723,,,
188,3.042379269,0.969530935,0.898811464,0.602575023,0.972282516,1.045903596,0.004470576,0.298613651,0.449309367,0.410025418,0.000334687,-0.213170505,0.546251265,19.49012232,2.334053687,0.57444148,,,
189,3.042379272,0.969531331,0.898811675,0.602575311,0.972282533,1.045903409,0.004470546,0.298613144,0.449309335,0.410025444,0.000334679,-0.213170144,0.546251173,19.49011653,2.334053153,0.574441237,,,
190,3.042379276,0.969531727,0.898811886,0.602575599,0.97228255,1.045903222,0.004470516,0.298612637,0.449309303,0.410025471,0.000334671,-0.213169784,0.546251076,19.49011074,2.334052643,0.574440994,,,
191,3.042379279,0.969532122,0.898812098,0.602575887,0.972282567,1.045903035,0.004470486,0.29861213,0.449309272,0.410025498,0.000334664,-0.213169424,0.546250975,19.49010495,2.334052154,0.57444075,,,
192,3.042379282,0.969532518,0.898812309,0.602576175,0.972282584,1.045902848,0.004470457,0.298611623,0.44930924,0.410025525,0.000334656,-0.213169063,0.54625087,19.49009916,2.334051685,0.574440506,,,
193,3.042379286,0.969532913,0.89881252,0.602576462,0.972282601,1.045902661,0.004470427,0.298611116,0.449309208,0.410025551,0.000334649,-0.213168703,0.546250761,19.49009337,2.334051235,0.574440262,,,
194,3.042379289,0.969533309,0.898812731,0.60257675,0.972282618,1.045902474,0.004470398,0.298610609,0.449309176,0.410025578,0.000334641,-0.213168343,0.54625065,19.49008759,2.334050801,0.574440018,,,
195,3.042379292,0.969533704,0.898812943,0.602577038,0.972282635,1.045902287,0.004470368,0.298610102,0.449309145,0.410025605,0.000334633,-0.213167982,0.546250535,19.4900818,2.334050383,0.574439773,,,
196,3.042379296,0.9695341,0.898813154,0.602577326,0.972282652,1.0459021,0.004470339,0.298609595,0.449309113,0.410025631,0.000334626,-0.213167622,0.546250417,19.49007601,2.334049979,0.574439528,,,
197,3.042379299,0.969534495,0.898813365,0.602577614,0.972282669,1.045901913,0.004470309,0.298609088,0.449309081,0.410025658,0.000334618,-0.213167262,0.546250297,19.49007022,2.334049588,0.574439283,,,
198,3.042379302,0.969534891,0.898813577,0.602577901,0.972282686,1.045901726,0.00447028,0.298608581,0.449309049,0.410025685,0.000334611,-0.213166901,0.546250174,19.49006443,2.334049209,0.574439038,,,
199,3.042379306,0.969535287,0.898813788,0.602578189,0.972282703,1.045901539,0.004470251,0.298608074,0.449309018,0.410025711,0.000334603,-0.213166541,0.546250049,19.49005864,2.334048842,0.574438793,,,
200,3.042379309,0.969535682,0.898813999,0.602578477,0.97228272,1.045901352,0.004470222,0.298607567,0.449308986,0.410025738,0.000334595,-0.213166181,0.546249923,19.49005285,2.334048485,0.574438547,,,
201,3.042379312,0.969536078,0.898814211,0.602578765,0.972282737,1.045901165,0.004470192,0.29860706,0.449308954,0.410025765,0.000334588,-0.21316582,0.546249794,19.49004707,2.334048137,0.574438301,,,
202,3.042379315,0.969536473,0.898814422,0.602579052,0.972282754,1.045900978,0.004470163,0.298606553,0.449308922,0.410025792,0.00033458,-0.21316546,0.546249663,19.49004128,2.334047798,0.574438055,,,
203,3.042379319,0.969536869,0.898814633,0.60257934,0.972282771,1.045900791,0.004470134,0.298606046,0.449308891,0.410025818,0.000334573,-0.2131651,0.546249531,19.49003549,2.334047468,0.57443781,,,
204,3.042379322,0.969537264,0.898814844,0.602579628,0.972282788,1.045900604,0.004470105,0.298605539,0.449308859,0.410025845,0.000334565,-0.21316474,0.546249398,19.4900297,2.334047144,0.574437563,,,
205,3.042379325,0.96953766,0.898815056,0.602579916,0.972282805,1.045900417,0.004470076,0.298605032,0.449308827,0.410025872,0.000334557,-0.213164379,0.546249263,19.49002391,2.334046828,0.574437317,,,
206,3.042379329,0.969538055,0.898815267,0.602580204,0.972282822,1.04590023,0.004470047,0.298604525,0.449308795,0.410025898,0.00033455,-0.213164019,0.546249127,19.49001813,2.334046518,0.574437071,,,
207,3.042379332,0.969538451,0.898815478,0.602580491,0.97228284,1.045900043,0.004470018,0.298604018,0.449308764,0.410025925,0.000334542,-0.213163659,0.546248989,19.49001234,2.334046214,0.574436825,,,
208,3.042379335,0.969538847,0.898815689,0.602580779,0.972282857,1.045899855,0.004469989,0.298603511,0.449308732,0.410025952,0.000334535,-0.213163298,0.546248851,19.49000655,2.334045915,0.574436578,,,
209,3.042379339,0.969539242,0.898815901,0.602581067,0.972282874,1.045899668,0.004469961,0.298603004,0.4493087,0.410025979,0.000334527,-0.213162938,0.546248712,19.49000076,2.334045622,0.574436332,,,
210,3.042379342,0.969539638,0.898816112,0.602581355,0.972282891,1.045899481,0.004469932,0.298602497,0.449308668,0.410026005,0.000334519,-0.213162578,0.546248572,19.48999497,2.334045333,0.574436085,,,
211,3.042379345,0.969540033,0.898816323,0.602581643,0.972282908,1.045899294,0.004469903,0.29860199,0.449308637,0.410026032,0.000334512,-0.213162218,0.546248431,19.48998919,2.334045048,0.574435839,,,
212,3.042379349,0.969540429,0.898816534,0.60258193,0.972282925,1.045899107,0.004469874,0.298601483,0.449308605,0.410026059,0.000334504,-0.213161857,0.546248289,19.4899834,2.334044767,0.574435592,,,
213,3.042379352,0.969540824,0.898816746,0.602582218,0.972282942,1.04589892,0.004469845,0.298600976,0.449308573,0.410026085,0.000334497,-0.213161497,0.546248146,19.48997761,2.334044489,0.574435345,,,
214,3.042379355,0.96954122,0.898816957,0.602582506,0.972282959,1.045898733,0.004469816,0.298600469,0.449308541,0.410026112,0.000334489,-0.213161137,0.546248003,19.48997182,2.334044215,0.574435098,,,
215,3.042379359,0.969541615,0.898817168,0.602582794,0.972282976,1.045898546,0.004469788,0.298599962,0.44930851,0.410026139,0.000334481,-0.213160777,0.546247859,19.48996603,2.334043944,0.574434852,,,
216,3.042379362,0.969542011,0.898817379,0.602583082,0.972282993,1.045898359,0.004469759,0.298599455,0.449308478,0.410026165,0.000334474,-0.213160416,0.546247715,19.48996025,2.334043676,0.574434605,,,
217,3.042379365,0.969542406,0.898817591,0.602583369,0.97228301,1.045898172,0.00446973,0.298598948,0.449308446,0.410026192,0.000334466,-0.213160056,0.54624757,19.48995446,2.33404341,0.574434358,,,
218,3.042379369,0.969542802,0.898817802,0.602583657,0.972283027,1.045897985,0.004469701,0.298598441,0.449308414,0.410026219,0.000334458,-0.213159696,0.546247425,19.48994867,2.334043147,0.574434111,,,
219,3.042379372,0.969543197,0.898818013,0.602583945,0.972283044,1.045897798,0.004469673,0.298597934,0.449308383,0.410026246,0.000334451,-0.213159336,0.546247279,19.48994288,2.334042886,0.574433864,,,
220,3.042379375,0.969543593,0.898818224,0.602584233,0.972283061,1.045897611,0.004469644,0.298597427,0.449308351,0.410026272,0.000334443,-0.213158975,0.546247133,19.4899371,2.334042627,0.574433617,,,
221,3.042379378,0.969543988,0.898818436,0.602584521,0.972283078,1.045897424,0.004469615,0.29859692,0.449308319,0.410026299,0.000334436,-0.213158615,0.546246987,19.48993131,2.33404237,0.57443337,,,
222,3.042379382,0.969544384,0.898818647,0.602584808,0.972283095,1.045897237,0.004469586,0.298596413,0.449308287,0.410026326,0.000334428,-0.213158255,0.54624684,19.48992552,2.334042115,0.574433123,,,
223,3.042379385,0.969544779,0.898818858,0.602585096,0.972283112,1.04589705,0.004469558,0.298595906,0.449308256,0.410026352,0.00033442,-0.213157895,0.546246693,19.48991973,2.334041861,0.574432876,,,
224,3.042379388,0.969545175,0.898819069,0.602585384,0.972283129,1.045896863,0.004469529,0.298595399,0.449308224,0.410026379,0.000334413,-0.213157534,0.546246545,19.48991395,2.334041609,0.574432629,,,
225,3.042379392,0.96954557,0.89881928,0.602585672,0.972283146,1.045896676,0.0044695,0.298594892,0.449308192,0.410026406,0.000334405,-0.213157174,0.546246397,19.48990816,2.334041358,0.574432381,,,
226,3.042379395,0.969545966,0.898819492,0.60258596,0.972283163,1.045896489,0.004469472,0.298594385,0.44930816,0.410026432,0.000334398,-0.213156814,0.54624625,19.48990237,2.334041108,0.574432134,,,
227,3.042379398,0.969546361,0.898819703,0.602586248,0.97228318,1.045896302,0.004469443,0.298593878,0.449308129,0.410026459,0.00033439,-0.213156454,0.546246101,19.48989659,2.334040859,0.574431887,,,
228,3.042379402,0.969546757,0.898819914,0.602586535,0.972283197,1.045896115,0.004469414,0.298593371,0.449308097,0.410026486,0.000334382,-0.213156094,0.546245953,19.4898908,2.334040612,0.57443164,,,
229,3.042379405,0.969547152,0.898820125,0.602586823,0.972283214,1.045895928,0.004469386,0.298592864,0.449308065,0.410026513,0.000334375,-0.213155733,0.546245804,19.48988501,2.334040365,0.574431393,,,
230,3.042379408,0.969547548,0.898820336,0.602587111,0.972283231,1.045895741,0.004469357,0.298592357,0.449308033,0.410026539,0.000334367,-0.213155373,0.546245656,19.48987922,2.33404012,0.574431146,,,
231,3.042379412,0.969547943,0.898820547,0.602587399,0.972283248,1.045895554,0.004469328,0.29859185,0.449308002,0.410026566,0.00033436,-0.213155013,0.546245507,19.48987344,2.334039875,0.574430898,,,
232,3.042379415,0.969548339,0.898820759,0.602587687,0.972283265,1.045895367,0.0044693,0.298591343,0.44930797,0.410026593,0.000334352,-0.213154653,0.546245358,19.48986765,2.334039631,0.574430651,,,
233,3.042379418,0.969548734,0.89882097,0.602587974,0.972283282,1.04589518,0.004469271,0.298590836,0.449307938,0.410026619,0.000334344,-0.213154292,0.546245209,19.48986186,2.334039388,0.574430404,,,
234,3.042379422,0.96954913,0.898821181,0.602588262,0.972283299,1.045894993,0.004469242,0.298590329,0.449307906,0.410026646,0.000334337,-0.213153932,0.546245059,19.48985608,2.334039145,0.574430157,,,
235,3.042379425,0.969549525,0.898821392,0.60258855,0.972283316,1.045894806,0.004469214,0.298589822,0.449307875,0.410026673,0.000334329,-0.213153572,0.54624491,19.48985029,2.334038903,0.57442991,,,
236,3.042379428,0.969549921,0.898821603,0.602588838,0.972283333,1.045894619,0.004469185,0.298589315,0.449307843,0.410026699,0.000334321,-0.213153212,0.54624476,19.4898445,2.334038662,0.574429662,,,
237,3.042379432,0.969550316,0.898821814,0.602589126,0.97228335,1.045894432,0.004469157,0.298588808,0.449307811,0.410026726,0.000334314,-0.213152852,0.546244611,19.48983872,2.334038421,0.574429415,,,
238,3.042379435,0.969550712,0.898822026,0.602589413,0.972283367,1.045894244,0.004469128,0.298588301,0.449307779,0.410026753,0.000334306,-0.213152491,0.546244461,19.48983293,2.33403818,0.574429168,,,
239,3.042379438,0.969551107,0.898822237,0.602589701,0.972283384,1.045894057,0.004469099,0.298587794,0.449307748,0.41002678,0.000334299,-0.213152131,0.546244311,19.48982714,2.33403794,0.574428921,,,
240,3.042379441,0.969551502,0.898822448,0.602589989,0.972283402,1.04589387,0.004469071,0.298587287,0.449307716,0.410026806,0.000334291,-0.213151771,0.546244161,19.48982136,2.3340377,0.574428673,,,
241,3.042379445,0.969551898,0.898822659,0.602590277,0.972283419,1.045893683,0.004469042,0.29858678,0.449307684,0.410026833,0.000334283,-0.213151411,0.546244011,19.48981557,2.334037461,0.574428426,,,
242,3.042379448,0.969552293,0.89882287,0.602590565,0.972283436,1.045893496,0.004469013,0.298586273,0.449307652,0.41002686,0.000334276,-0.213151051,0.546243861,19.48980978,2.334037222,0.574428179,,,
243,3.042379451,0.969552689,0.898823081,0.602590852,0.972283453,1.045893309,0.004468985,0.298585766,0.449307621,0.410026886,0.000334268,-0.213150691,0.546243711,19.489804,2.334036984,0.574427932,,,
244,3.042379455,0.969553084,0.898823292,0.60259114,0.97228347,1.045893122,0.004468956,0.298585259,0.449307589,0.410026913,0.000334261,-0.21315033,0.546243561,19.48979821,2.334036745,0.574427684,,,
245,3.042379458,0.96955348,0.898823503,0.602591428,0.972283487,1.045892935,0.004468928,0.298584752,0.449307557,0.41002694,0.000334253,-0.21314997,0.546243411,19.48979242,2.334036507,0.574427437,,,
246,3.042379461,0.969553875,0.898823715,0.602591716,0.972283504,1.045892748,0.004468899,0.298584245,0.449307525,0.410026966,0.000334245,-0.21314961,0.54624326,19.48978664,2.334036269,0.57442719,,,
247,3.042379465,0.969554271,0.898823926,0.602592004,0.972283521,1.045892561,0.00446887,0.298583738,0.449307494,0.410026993,0.000334238,-0.21314925,0.54624311,19.48978085,2.334036032,0.574426942,,,
248,3.042379468,0.969554666,0.898824137,0.602592291,0.972283538,1.045892374,0.004468842,0.298583231,0.449307462,0.41002702,0.00033423,-0.21314889,0.54624296,19.48977507,2.334035794,0.574426695,,,
249,3.042379471,0.969555061,0.898824348,0.602592579,0.972283555,1.045892187,0.004468813,0.298582724,0.44930743,0.410027047,0.000334223,-0.21314853,0.54624281,19.48976928,2.334035557,0.574426448,,,
250,3.042379475,0.969555457,0.898824559,0.602592867,0.972283572,1.045892,0.004468785,0.298582217,0.449307398,0.410027073,0.000334215,-0.213148169,0.546242659,19.48976349,2.33403532,0.574426201,,,
251,3.042379478,0.969555852,0.89882477,0.602593155,0.972283589,1.045891813,0.004468756,0.29858171,0.449307367,0.4100271,0.000334207,-0.213147809,0.546242509,19.48975771,2.334035083,0.574425953,,,
252,3.042379481,0.969556248,0.898824981,0.602593443,0.972283606,1.045891626,0.004468727,0.298581203,0.449307335,0.410027127,0.0003342,-0.213147449,0.546242358,19.48975192,2.334034846,0.574425706,,,
253,3.042379485,0.969556643,0.898825192,0.60259373,0.972283623,1.045891439,0.004468699,0.298580696,0.449307303,0.410027153,0.000334192,-0.213147089,0.546242208,19.48974614,2.33403461,0.574425459,,,
254,3.042379488,0.969557039,0.898825403,0.602594018,0.97228364,1.045891252,0.00446867,0.298580189,0.449307271,0.41002718,0.000334184,-0.213146729,0.546242057,19.48974035,2.334034373,0.574425211,,,
255,3.042379491,0.969557434,0.898825614,0.602594306,0.972283657,1.045891065,0.004468641,0.298579682,0.44930724,0.410027207,0.000334177,-0.213146369,0.546241907,19.48973456,2.334034137,0.574424964,,,
256,3.042379495,0.969557829,0.898825825,0.602594594,0.972283674,1.045890878,0.004468613,0.298579175,0.449307208,0.410027233,0.000334169,-0.213146008,0.546241756,19.48972878,2.334033901,0.574424717,,,
257,3.042379498,0.969558225,0.898826036,0.602594882,0.972283691,1.045890691,0.004468584,0.298578668,0.449307176,0.41002726,0.000334162,-0.213145648,0.546241606,19.48972299,2.334033664,0.57442447,,,
258,3.042379501,0.96955862,0.898826247,0.60259517,0.972283708,1.045890504,0.004468556,0.298578161,0.449307144,0.410027287,0.000334154,-0.213145288,0.546241455,19.48971721,2.334033428,0.574424222,,,
259,3.042379505,0.969559016,0.898826459,0.602595457,0.972283725,1.045890317,0.004468527,0.298577654,0.449307113,0.410027314,0.000334146,-0.213144928,0.546241304,19.48971142,2.334033192,0.574423975,,,
260,3.042379508,0.969559411,0.89882667,0.602595745,0.972283742,1.04589013,0.004468498,0.298577147,0.449307081,0.41002734,0.000334139,-0.213144568,0.546241154,19.48970564,2.334032957,0.574423728,,,
261,3.042379511,0.969559806,0.898826881,0.602596033,0.972283759,1.045889943,0.00446847,0.29857664,0.449307049,0.410027367,0.000334131,-0.213144208,0.546241003,19.48969985,2.334032721,0.57442348,,,
262,3.042379514,0.969560202,0.898827092,0.602596321,0.972283776,1.045889756,0.004468441,0.298576133,0.449307017,0.410027394,0.000334124,-0.213143848,0.546240852,19.48969406,2.334032485,0.574423233,,,
263,3.042379518,0.969560597,0.898827303,0.602596609,0.972283793,1.045889569,0.004468413,0.298575626,0.449306986,0.41002742,0.000334116,-0.213143488,0.546240702,19.48968828,2.334032249,0.574422986,,,
264,3.042379521,0.969560992,0.898827514,0.602596896,0.97228381,1.045889382,0.004468384,0.298575119,0.449306954,0.410027447,0.000334108,-0.213143127,0.546240551,19.48968249,2.334032014,0.574422739,,,
265,3.042379524,0.969561388,0.898827725,0.602597184,0.972283827,1.045889195,0.004468355,0.298574612,0.449306922,0.410027474,0.000334101,-0.213142767,0.546240401,19.48967671,2.334031778,0.574422491,,,
266,3.042379528,0.969561783,0.898827936,0.602597472,0.972283844,1.045889007,0.004468327,0.298574105,0.44930689,0.4100275,0.000334093,-0.213142407,0.54624025,19.48967092,2.334031542,0.574422244,,,
267,3.042379531,0.969562179,0.898828147,0.60259776,0.972283861,1.04588882,0.004468298,0.298573598,0.449306859,0.410027527,0.000334086,-0.213142047,0.546240099,19.48966514,2.334031307,0.574421997,,,
