time,pesticide,observed,runflow,prec,accumulation,accumulation_sub,log_diff,area_id
2022-06-29T14:10,0.0,0.0,0.0,0.00774317617866,11410895.52492626,0.0,0.0,870
2022-06-29T14:20,0.0,0.0,0.0,0.009678970223325,11410895.52492626,0.0,0.0,870
2022-06-29T14:30,0.0,0.0,0.0,0.01161476426799,11410895.52492626,0.0,0.0,870
2022-06-29T14:40,0.0,0.0,0.0,0.0043575785773366,11410895.52492626,0.0,0.0,870
2022-06-29T14:50,0.0,0.0,0.0,0.0067793631100082,11410895.52492626,0.0,0.0,870
2022-06-29T15:00,0.0,0.0,0.0,0.0092011476426799,11410895.52492626,0.0,0.0,870
2022-06-29T15:10,0.0,0.0,0.0,0.0170842980876425,11410895.52492626,0.0,0.0,870
2022-06-29T15:20,0.0,0.0,0.0,0.0206440270988766,11410895.52492626,0.0,0.0,870
2022-06-29T15:30,0.0,0.0,0.0,0.0242037561101106,11410895.52492626,0.0,0.0,870
2022-06-29T15:40,0.0,0.0,0.0,0.0033616327930709,11410895.52492626,0.0,0.0,870
2022-06-29T15:50,0.8004829404251018,0.0,0.0081250068819266,0.0026893062344567,11410895.52492626,0.006503929399818793,4.903357506214166,870
2022-06-29T16:00,0.2618993920453119,0.0,0.0005232957951453,0.0020169796758425,11410895.52492626,0.006640980250427215,4.418151072462335,870
2022-06-29T16:10,0.135363756170391,0.0,0.0001035486143804,0.0,11410895.52492626,0.006654996979815985,4.131534479304164,870
2022-06-29T16:20,0.06996329089985219,0.0,2.0489970757611252e-05,0.0,11410895.52492626,0.0066564305256006295,3.8449322996093978,870
2022-06-29T16:30,0.03616080143186107,0.0,4.054510088423279e-06,0.0,11410895.52492626,0.00665657713993484,3.5583581314759942,870
2022-06-29T16:40,0.018689851986993227,0.0,8.022974874680902e-07,0.0,11410895.52492626,0.00665659213475613,3.2718381690238525,870
2022-06-29T16:50,0.00965992325947811,0.0,1.5875685208812133e-07,0.0,11410895.52492626,0.006656593668335138,2.9854230275351794,870
2022-06-29T17:00,0.004992769200071068,0.0,3.141445471114237e-08,0.0,11410895.52492626,0.00665659382518026,2.6992104674151562,870
2022-06-29T17:10,0.002580532330774656,0.0,6.216222807508387e-09,0.0,11410895.52492626,0.006656593841221424,2.4133890168082046,870
2022-06-29T17:20,0.0013337582498326064,0.0,1.230052418477337e-09,0.0,11410895.52492626,0.006656593842862016,2.1283211435635163,870
2022-06-29T17:30,0.0006893581792323096,0.0,2.434000516156538e-10,0.0,11410895.52492626,0.006656593843029805,1.844699658468401,870
2022-06-29T17:40,0.000356297476948267,0.0,4.8163463797615756e-11,0.0,11410895.52492626,0.006656593843046966,1.5638339272607258,870
2022-06-29T17:50,0.00018415374750621494,0.0,9.530479675687364e-12,0.0,11410895.52492626,0.006656593843048721,1.2881457776045129,870
2022-06-29T18:00,9.518058620860287e-05,0.0,1.8858702362097615e-12,0.0,11410895.52492626,0.0066565938430489,1.0219355869609146,870
2022-06-30T12:10,0.0,0.0,0.0,0.0205882352941176,14522423.759399543,0.0,0.0,870
2022-06-30T12:20,0.0,0.0,0.0,0.025735294117647,14522423.759399543,0.0,0.0,870
2022-06-30T12:30,2.4746400520288545,0.0,0.0717520713453125,0.0308823529411764,14522423.759399543,0.1775605495671422,5.393513792676322,870
2022-06-30T12:40,4.075578979079251,0.0,0.2438836507182741,0.0042892156862745,14522423.759399543,1.1715276297756463,5.610190379181654,870
2022-06-30T12:50,5.408421755503737,0.0,0.487254461913144,0.0034313725490196,14522423.759399543,3.8068052620529613,5.733071354077842,870
2022-06-30T13:00,2.3019104837884674,0.0,0.0598365468864894,0.0025735294117647,14522423.759399543,3.9445436366446716,5.362090317535157,870
2022-06-30T13:10,1.0311413198613228,0.0,0.0083332341622298,0.0,14522423.759399543,3.9531363787174265,5.013322402003766,870
2022-06-30T13:20,0.5329512341221454,0.0,0.0016489619423885,0.0,14522423.759399543,3.9540151950196427,4.726695620998215,870
2022-06-30T13:30,0.27545811856099595,0.0,0.0003262929415532,0.0,14522423.759399543,3.954105075059423,4.44007134280945,870
2022-06-30T13:40,0.1423716271101548,0.0,6.456612549421896e-05,0.0,14522423.759399543,3.9541142674437655,4.153453951664082,870
2022-06-30T13:50,0.07358533543986832,0.0,1.2776202088500849e-05,0.0,14522423.759399543,3.954115207584882,3.866850289107568,870
2022-06-30T14:00,0.038032869244696246,0.0,2.528126607516951e-06,0.0,14522423.759399543,3.9541153037367907,3.580273264578375,870
2022-06-30T14:10,0.019657437563120255,0.0,5.002601007217734e-07,0.0,14522423.759399543,3.954115313570622,3.293747780118129,870
2022-06-30T14:20,0.010160023655958236,0.0,9.899036212429125e-08,0.0,14522423.759399543,3.9541153145763666,3.007321963113519,870
2022-06-30T14:30,0.005251248050076052,0.0,1.9587993884301825e-08,0.0,14522423.759399543,3.954115314679228,2.7210887777978714,870
2022-06-30T14:40,0.0027141281375233656,0.0,3.87602889996189e-09,0.0,14522423.759399543,3.954115314689748,2.4352275320625107,870
2022-06-30T14:50,0.001402807766192346,0.0,7.669800247068672e-10,0.0,14522423.759399543,3.954115314690824,2.15008307355315,870
2022-06-30T15:00,0.0007250466924095754,0.0,1.5176831068136015e-10,0.0,14522423.759399543,3.954115314690934,1.866314927671601,870
2022-06-30T15:10,0.0,0.0,0.0,0.0063235294117647,14813512.357875524,0.0,0.0,870
2022-06-30T15:20,0.0,0.0,0.0,0.0079044117647058,14813512.357875524,0.0,0.0,870
2022-06-30T15:30,0.0,0.0,0.0,0.009485294117647,14813512.357875524,0.0,0.0,870
