time,pesticide_pred,pesticde_observe,runflow_pred,runflow_observe,prec,accumulation,accumulation_sub,log_diff,area_id
2022-07-02T10:00,0.0,9.862035314,0.0,1.031,0.0143628477711033,0.0,0.0,5.9939669936904485,870
2022-07-02T10:10,0.0,9.862035314,0.0,2.5927,0.0188181018463606,0.0,0.0,5.9939669936904485,870
2022-07-02T10:20,0.0,7.889628251199999,0.0,1.7022,0.0227210838967303,0.0,0.0,5.897057090774775,870
2022-07-02T10:30,0.0,0.0,0.0,1.5368,0.0266240659470999,0.0,0.0,0.0,870
2022-07-02T10:40,0.0,0.0,0.000441384776775,2.5131,0.0088789635472265,0.0,0.0,0.0,870
2022-07-02T10:50,0.0,0.0,0.2172294965618124,2.2411,0.0133205827699363,0.0,0.0,0.0,870
2022-07-02T11:00,0.0,0.0,0.0139945864047324,2.0235,0.0177622019926461,0.0,0.0,0.0,870
2022-07-02T11:10,0.0,0.0,0.0027692178008707,1.9147,0.0161660256884352,0.0,0.0,0.0,870
2022-07-02T11:20,0.0,0.0,0.0005479666927538,0.8364,0.019399853314597,0.0,0.0,0.0,870
2022-07-02T11:30,0.0,0.0,0.0001084304370256,1.7225,0.0226336809407588,0.0,0.0,0.0,870
2022-07-02T11:40,0.0,0.0,2.1455975023748155e-05,2.0197,0.0132278800877647,0.0,0.0,0.0,870
2022-07-02T11:50,0.0,0.0,0.1220603120035157,2.93,0.0226834800187362,0.0,0.0,0.0,870
2022-07-02T12:00,0.0,0.0,0.0078619320837833,1.0873,0.0321390799497078,0.0,0.0,0.0,870
2022-07-02T12:10,0.0,0.0,0.1220036959461006,0.0,0.0693793262574988,0.0,0.0,0.0,870
2022-07-02T12:20,0.0,0.0,0.4725592044619102,0.0,0.085151130595293,0.0,0.0,0.0,870
2022-07-02T12:30,0.0,0.0,1.7400685691722677,4.4671,0.1009229349330872,0.0,0.0,0.0,870
2022-07-02T12:40,0.0,0.0,3.19322103438872,2.3283,0.0220846792801107,0.0,0.0,0.0,870
2022-07-02T12:50,0.0,0.0,4.661204463501473,0.6063,0.0273488694047069,0.0,0.0,0.0,870
2022-07-15T16:10,0.0,0.0,3.848405504954445,5.3034,0.0987749498758117,0.0,0.0,0.0,870
2022-07-15T16:20,0.0,0.0,4.058737351140339,5.4061,0.1170477227159829,0.0,0.0,0.0,870
2022-07-15T16:30,0.0,0.0,5.299559834563818,4.3679,0.135320495556154,0.0,0.0,0.0,870
2022-07-15T16:40,0.0,0.0,6.910008078056542,2.55,0.018794513271688,0.0,0.0,0.0,870
2022-08-03T17:40,0.0,0.0,0.9787302093760152,0.0,0.0152030217186024,0.0,0.0,0.0,870
2022-08-03T17:50,0.0,0.0,1.5900141946782624,4.2422,0.0213408876298394,0.0,0.0,0.0,870
2022-08-03T18:00,0.0,0.0,1.1147817730147815,3.8153,0.0274787535410764,0.0,0.0,0.0,870
2022-08-03T18:10,0.0,0.0,0.878027755066555,7.6383,0.0411698190789473,0.0,0.0,0.0,870
2022-08-03T18:20,0.0,0.0,0.8661902180224885,6.6935,0.0486867804276315,0.0,0.0,0.0,870
2022-08-03T18:30,0.0,0.0,1.2135818869834945,10.748,0.0562037417763157,0.0,0.0,0.0,870
2022-08-03T18:40,0.0,0.0,1.6865673879466925,8.2903,0.0084652549342105,0.0,0.0,0.0,870
2022-08-03T18:50,0.0,0.0,2.209194968859887,4.2867,0.0075632195723684,0.0,0.0,0.0,870
2022-08-03T19:00,0.0,0.0,1.3682689906234846,1.0096,0.0066611842105263,0.0,0.0,0.0,870
