time,prec,flow,id
2022-06-29 14:10:00,0.1238908188585608,0,1
2022-06-29 14:20:00,0.154863523573201,0,1
2022-06-29 14:30:00,0.1858362282878412,0,1
2022-06-29 14:40:00,0.0697212572373862,0,1
2022-06-29 14:50:00,0.1084698097601323,0,1
2022-06-29 15:00:00,0.1472183622828784,0,1
2022-06-29 15:10:00,0.2733487694022812,0,1
2022-06-29 15:20:00,0.3303044335820256,0,1
2022-06-29 15:30:00,0.3872600977617701,0.2112,1
2022-06-29 15:40:00,0.0537861246891347,0,1
2022-06-29 15:50:00,0.0430288997513077,0,1
2022-06-29 16:00:00,0.0322716748134808,0,1
2022-06-29 16:10:00,0.0,0,1
2022-06-29 16:20:00,0.0,0,1
2022-06-29 16:30:00,0.0,0,1
2022-06-29 16:40:00,0.0,0,1
2022-06-29 16:50:00,0.0,0,1
2022-06-29 17:00:00,0.0,0,1
2022-06-29 17:10:00,0.0,0,1
2022-06-29 17:20:00,0.0,0,1
2022-06-29 17:30:00,0.0,0,1
2022-06-29 17:40:00,0.0,0,1
2022-06-29 17:50:00,0.0,0,1
2022-06-29 18:00:00,0.0,0,1
2022-06-30 12:10:00,0.3294117647058823,1.2148,2
2022-06-30 12:20:00,0.4117647058823528,0,2
2022-06-30 12:30:00,0.4941176470588234,0,2
2022-06-30 12:40:00,0.0686274509803921,0,2
2022-06-30 12:50:00,0.0549019607843137,0,2
2022-06-30 13:00:00,0.0411764705882352,0,2
2022-06-30 13:10:00,0.0,0,2
2022-06-30 13:20:00,0.0,0,2
2022-06-30 13:30:00,0.0,0,2
2022-06-30 13:40:00,0.0,0,2
2022-06-30 13:50:00,0.0,0,2
2022-06-30 14:00:00,0.0,0,2
2022-06-30 14:10:00,0.0,0,2
2022-06-30 14:20:00,0.0,0,2
2022-06-30 14:30:00,0.0,0,2
2022-06-30 14:40:00,0.0,0,2
2022-06-30 14:50:00,0.0,0,2
2022-06-30 15:00:00,0.0,0,2
2022-06-30 15:10:00,0.1011764705882352,0,3
2022-06-30 15:20:00,0.1264705882352941,0,3
2022-06-30 15:30:00,0.1517647058823529,0,3
2022-06-30 15:40:00,0.021078431372549,0,3
2022-06-30 15:50:00,0.0168627450980392,0,3
2022-06-30 16:00:00,0.0126470588235294,0,3
2022-06-30 16:10:00,0.0,0,3
2022-06-30 16:20:00,0.0,0,3
2022-06-30 16:30:00,-0.0,0,3
2022-06-30 16:40:00,0.0,0,3
2022-06-30 16:50:00,0.0,0,3
