time,prec,flow,id
2022-06-29 15:10:00,0.4333947133947133,0,1
2022-06-29 15:20:00,0.5417433917433916,0,1
2022-06-29 15:30:00,0.6500920700920699,0,1
2022-06-29 15:40:00,0.1016359766359766,0,1
2022-06-29 15:50:00,0.0949232749232749,0,1
2022-06-29 16:00:00,0.0882105732105732,0,1
2022-06-29 16:10:00,0.0659778032912361,0,1
2022-06-29 16:20:00,0.0605434366628396,0,1
2022-06-29 16:30:00,0.0551090700344431,0,1
2022-06-29 16:40:00,0.0076540375047837,0,1
2022-06-29 16:50:00,0.006123230003827,0,1
2022-06-29 17:00:00,0.0045924225028702,0,1
2022-06-29 17:10:00,0.0,0,1
2022-06-29 17:20:00,0.0,0,1
2022-06-29 17:30:00,0.0,0,1
2022-06-29 17:40:00,0.0,0,1
2022-06-29 17:50:00,0.0,0,1
2022-06-29 18:00:00,0.0,0,1
2022-06-29 18:10:00,0.0,0,1
2022-06-29 18:20:00,0.0,0,1
2022-06-29 18:30:00,0.0,0,1
2022-06-29 18:40:00,0.0,0,1
2022-06-29 18:50:00,0.0,0,1
2022-06-29 19:00:00,0.0,0,1
2022-06-30 12:10:00,0.4282352941176471,0,2
2022-06-30 12:20:00,0.5352941176470589,0,2
2022-06-30 12:30:00,0.6423529411764707,0,2
2022-06-30 12:40:00,0.0892156862745098,0,2
2022-06-30 12:50:00,0.0713725490196078,0,2
2022-06-30 13:00:00,0.0535294117647058,0,2
2022-06-30 13:10:00,0.0,0,2
2022-06-30 13:20:00,0.0,0,2
2022-06-30 13:30:00,0.0,0,2
2022-06-30 13:40:00,0.0,0,2
2022-06-30 13:50:00,0.0,0,2
2022-06-30 14:00:00,0.0,0,2
2022-06-30 14:10:00,0.0,0,2
2022-06-30 14:20:00,0.0,0,2
2022-06-30 14:30:00,0.0,0,2
2022-06-30 14:40:00,0.0,0,2
2022-06-30 14:50:00,0.0,0,2
2022-06-30 15:00:00,0.0,0,2
2022-07-01 20:10:00,0.0190291262135922,0,3
2022-07-01 20:20:00,0.0237864077669902,0,3
2022-07-01 20:30:00,0.0285436893203883,0,3
2022-07-01 20:40:00,0.0138187702265372,0,3
2022-07-01 20:50:00,0.0228802588996763,0,3
2022-07-01 21:00:00,0.0319417475728155,0,3
2022-07-01 21:10:00,0.0699866666666666,0,3
2022-07-01 21:20:00,0.0854533333333333,0,3
2022-07-01 21:30:00,0.10092,0,3
2022-07-01 21:40:00,0.0140166666666666,0,3
2022-07-01 21:50:00,0.0112133333333333,0,3
2022-07-01 22:00:00,0.00841,0,3
2022-07-01 22:10:00,0.0,0,3
2022-07-01 22:20:00,0.0,0,3
2022-07-01 22:30:00,0.0,0,3
2022-07-01 22:40:00,0.0,0,3
2022-07-01 22:50:00,0.0,0,3
2022-07-01 23:00:00,0.0,0,3
2022-07-01 23:10:00,0.0,0,3
2022-07-01 23:20:00,0.0,0,3
2022-07-01 23:30:00,0.0,0,3
2022-07-01 23:40:00,0.0,0,3
2022-07-01 23:50:00,0.0,0,3
2022-07-02 00:00:00,0.0,0,3
2022-07-02 03:10:00,0.1348892561983471,0,4
2022-07-02 03:20:00,0.1686115702479338,0,4
2022-07-02 03:30:00,0.2023338842975206,0,4
2022-07-02 03:40:00,0.1008887052341597,0,4
2022-07-02 03:50:00,0.1680550964187327,0,4
2022-07-02 04:00:00,0.2352214876033057,0,4
2022-07-02 04:10:00,0.5255832113225963,0,4
2022-07-02 04:20:00,0.6423257464838723,0,4
2022-07-02 04:30:00,0.7590682816451484,0,4
2022-07-02 04:40:00,0.1054261502284928,0,4
2022-07-02 04:50:00,0.0843409201827942,0,4
2022-07-02 05:00:00,0.0632556901370957,0,4
2022-07-02 05:10:00,0.0,0,4
2022-07-02 05:20:00,0.0,0,4
2022-07-02 05:30:00,0.0,0,4
2022-07-02 05:40:00,0.0,0,4
2022-07-02 05:50:00,0.0,0,4
2022-07-02 06:00:00,0.0,0,4
2022-07-02 06:10:00,0.0,0,4
2022-07-02 06:20:00,0.0,0,4
2022-07-02 06:30:00,0.0,0,4
2022-07-02 06:40:00,0.0,0,4
2022-07-02 06:50:00,0.0,0,4
2022-07-02 07:00:00,0.0,0,4
2022-07-02 09:10:00,0.0720648783530879,0,5
2022-07-02 09:20:00,0.0900810979413599,0,5
2022-07-02 09:30:00,0.1080973175296319,0,5
2022-07-02 09:40:00,0.0906342274901226,0,5
2022-07-02 09:50:00,0.1632522353919733,0,5
2022-07-02 10:00:00,0.2358702432938241,0,5
2022-07-02 10:10:00,0.6924525993883791,0,5
2022-07-02 10:20:00,0.8554556574923547,0,5
2022-07-02 10:30:00,1.0184587155963305,0,5
2022-07-02 10:40:00,0.1888103975535168,0,5
2022-07-02 10:50:00,0.2078776758409785,0,5
2022-07-02 11:00:00,0.2269449541284403,0,5
2022-07-02 11:10:00,0.0922076563958916,0,5
2022-07-02 11:20:00,0.099354248366013,0,5
2022-07-02 11:30:00,0.1065008403361344,0,5
2022-07-02 11:40:00,0.107531279178338,0,5
2022-07-02 11:50:00,0.1973124183006536,0,5
2022-07-02 12:00:00,0.2870935574229692,0,5
2022-07-02 12:10:00,0.7337438937831408,0,5
2022-07-02 12:20:00,0.90854035322116,0,5
2022-07-02 12:30:00,1.0833368126591794,0,5
2022-07-02 12:40:00,0.4110078911110184,0,5
2022-07-02 12:50:00,0.6414596467788402,0,5
2022-07-02 13:00:00,0.871911402446662,0,5
2022-07-02 13:10:00,1.4155444919190046,0,5
2022-07-02 13:20:00,1.7114675831320825,0,5
2022-07-02 13:30:00,2.0073906743451606,0,5
2022-07-02 13:40:00,0.4298820979627221,0,5
2022-07-02 13:50:00,0.5251990835345842,0,5
2022-07-02 14:00:00,0.6205160691064463,0,5
2022-07-02 14:10:00,0.7509831678895124,0,5
2022-07-02 14:20:00,0.8509805783340526,0,5
2022-07-02 14:30:00,0.9509779887785932,0,5
2022-07-02 14:40:00,0.1587578765645231,0,5
2022-07-02 14:50:00,0.1590194216659473,0,5
2022-07-02 15:00:00,0.1592809667673716,0,5
2022-07-02 15:10:00,0.0597694524495677,0,5
2022-07-02 15:20:00,0.0598674351585014,0,5
2022-07-02 15:30:00,0.0599654178674351,0,5
2022-07-02 15:40:00,0.0600634005763688,0,5
2022-07-02 15:50:00,0.1101325648414985,0,5
2022-07-02 16:00:00,0.1602017291066282,0,5
2022-07-02 16:10:00,0.3324203485301883,0,5
2022-07-02 16:20:00,0.411575426861468,0,5
2022-07-02 16:30:00,0.4907305051927478,0,5
2022-07-02 16:40:00,0.2751064953353282,0,5
2022-07-02 16:50:00,0.468424573138532,0,5
2022-07-02 17:00:00,0.6617426509417356,0,5
2022-07-02 17:10:00,1.5312956810631229,0,5
2022-07-02 17:20:00,1.877501661129568,0,5
2022-07-02 17:30:00,2.2237076411960133,0,5
2022-07-02 17:40:00,0.359891472868217,0,5
2022-07-02 17:50:00,0.3491650055370985,0,5
2022-07-02 18:00:00,0.3384385382059801,0,5
2022-07-02 18:10:00,0.1585219758848697,0,5
2022-07-02 18:20:00,0.1533333333333333,0,5
2022-07-02 18:30:00,0.1481446907817969,0,5
2022-07-02 18:40:00,0.0890120575651497,0,5
2022-07-02 18:50:00,0.1533333333333333,0,5
2022-07-02 19:00:00,0.2176546091015169,0,5
2022-07-02 19:10:00,0.4416021097741881,0,5
2022-07-02 19:20:00,0.5423355859568154,0,5
2022-07-02 19:30:00,0.6430690621394428,0,5
2022-07-02 19:40:00,0.2074212955332124,0,5
2022-07-02 19:50:00,0.3076644140431844,0,5
2022-07-02 20:00:00,0.4079075325531565,0,5
2022-07-02 20:10:00,0.4463951120162933,0,5
2022-07-02 20:20:00,0.5344556862229815,0,5
2022-07-02 20:30:00,0.6225162604296697,0,5
2022-07-02 20:40:00,0.2529818452576484,0,5
2022-07-02 20:50:00,0.4022109804436852,0,5
2022-07-02 21:00:00,0.5514401156297221,0,5
2022-07-02 21:10:00,0.8902560635217837,0,5
2022-07-02 21:20:00,1.0798635599244115,0,5
2022-07-02 21:30:00,1.2694710563270402,0,5
2022-07-02 21:40:00,0.3175241413983807,0,5
2022-07-02 21:50:00,0.4234697734089216,0,5
2022-07-02 22:00:00,0.5294154054194623,0,5
2022-07-02 22:10:00,0.6606504065040649,0,5
2022-07-02 22:20:00,0.7708130081300812,0,5
2022-07-02 22:30:00,0.8809756097560977,0,5
2022-07-02 22:40:00,0.1896747967479674,0,5
2022-07-02 22:50:00,0.232520325203252,0,5
2022-07-02 23:00:00,0.2753658536585365,0,5
2022-07-02 23:10:00,0.2496104256204076,0,5
2022-07-02 23:20:00,0.2832191875779842,0,5
2022-07-02 23:30:00,0.3168279495355607,0,5
2022-07-02 23:40:00,0.1147927353389713,0,5
2022-07-02 23:50:00,0.1767808124220158,0,5
2022-07-03 00:00:00,0.2387688895050603,0,5
2022-07-03 00:10:00,0.1942425861608336,0,5
2022-07-03 00:20:00,0.2342773176596313,0,5
2022-07-03 00:30:00,0.2743120491584291,0,5
2022-07-03 00:40:00,0.2140540119333867,0,5
2022-07-03 00:50:00,0.3823893490070353,0,5
2022-07-03 01:00:00,0.550724686080684,0,5
2022-07-03 01:10:00,1.578244518086822,0,5
2022-07-03 01:20:00,1.9477189908454908,0,5
2022-07-03 01:30:00,2.31719346360416,0,5
2022-07-03 01:40:00,0.405906626544268,0,5
2022-07-03 01:50:00,0.4256143424878427,0,5
2022-07-03 02:00:00,0.4453220584314174,0,5
2022-07-03 02:10:00,0.4082539682539682,0,5
2022-07-03 02:20:00,0.4255555555555556,0,5
2022-07-03 02:30:00,0.4428571428571428,0,5
2022-07-03 02:40:00,0.0824603174603174,0,5
2022-07-03 02:50:00,0.0911111111111111,0,5
2022-07-03 03:00:00,0.0997619047619047,0,5
2022-07-03 03:10:00,0.0688240009160654,0,5
2022-07-03 03:20:00,0.074315813580671,0,5
2022-07-03 03:30:00,0.0798076262452765,0,5
2022-07-03 03:40:00,0.0428260620634375,0,5
2022-07-03 03:50:00,0.0723508530859956,0,5
2022-07-03 04:00:00,0.1018756441085537,0,5
2022-07-03 04:10:00,0.0944731939557027,0,5
2022-07-03 04:20:00,0.1157006830883874,0,5
2022-07-03 04:30:00,0.1369281722210722,0,5
2022-07-03 04:40:00,0.1285603394742289,0,5
2022-07-03 04:50:00,0.2342993169116125,0,5
2022-07-03 05:00:00,0.340038294348996,0,5
2022-07-03 05:10:00,1.0493924166285975,0,5
2022-07-03 05:20:00,1.2983097304705349,0,5
2022-07-03 05:30:00,1.5472270443124716,0,5
2022-07-03 05:40:00,0.319780721790772,0,5
2022-07-03 05:50:00,0.3816902695294655,0,5
2022-07-03 06:00:00,0.443599817268159,0,5
2022-07-03 06:10:00,0.5039562080119433,0,5
2022-07-03 06:20:00,0.5656755411793978,0,5
2022-07-03 06:30:00,0.6273948743468525,0,5
2022-07-03 06:40:00,0.1111118022725387,0,5
2022-07-03 06:50:00,0.1176577921539354,0,5
2022-07-03 07:00:00,0.1242037820353321,0,5
2022-07-03 07:10:00,0.1336402292475504,0,5
2022-07-03 07:20:00,0.1403309299315955,0,5
2022-07-03 07:30:00,0.1470216306156406,0,5
2022-07-03 07:40:00,0.0204196709188389,0,5
2022-07-03 07:50:00,0.0163357367350711,0,5
2022-07-03 08:00:00,0.0122518025513033,0,5
2022-07-03 08:10:00,0.0,0,5
2022-07-03 08:20:00,0.0,0,5
2022-07-03 08:30:00,0.0,0,5
2022-07-03 08:40:00,0.0,0,5
2022-07-03 08:50:00,0.0,0,5
2022-07-03 09:00:00,0.0,0,5
2022-07-03 09:10:00,0.0,0,5
2022-07-03 09:20:00,0.0,0,5
2022-07-03 09:30:00,0.0,0,5
2022-07-03 09:40:00,0.0,0,5
2022-07-03 09:50:00,0.0,0,5
2022-07-03 10:00:00,0.0,0,5
2022-07-03 10:10:00,0.038979865771812,0,6
2022-07-03 10:20:00,0.0487248322147651,0,6
2022-07-03 10:30:00,0.0584697986577181,0,6
2022-07-03 10:40:00,0.0905100671140939,0,6
2022-07-03 10:50:00,0.1712751677852348,0,6
2022-07-03 11:00:00,0.2520402684563758,0,6
2022-07-03 11:10:00,0.581395090833449,0,6
2022-07-03 11:20:00,0.7224878657606435,0,6
2022-07-03 11:30:00,0.863580640687838,0,6
2022-07-03 11:40:00,0.6407211205103317,0,6
2022-07-03 11:50:00,1.1375121342393566,0,6
2022-07-03 12:00:00,1.6343031479683818,0,6
2022-07-03 12:10:00,4.811635514018692,0,6
2022-07-03 12:20:00,5.933302180685359,0,6
2022-07-03 12:30:00,7.054968847352025,0,6
2022-07-03 12:40:00,0.9862629802699898,0,6
2022-07-03 12:50:00,0.7966978193146418,0,6
2022-07-03 13:00:00,0.607132658359294,0,6
2022-07-03 13:10:00,0.060739314593762,0,6
2022-07-03 13:20:00,0.0331651906045437,0,6
2022-07-03 13:30:00,0.0055910666153253,0,6
2022-07-03 13:40:00,0.0022166602490052,0,6
2022-07-03 13:50:00,0.0035014760621229,0,6
2022-07-03 14:00:00,0.0047862918752406,0,6
2022-07-03 14:10:00,0.028169556840077,0,6
2022-07-03 14:20:00,0.034131021194605,0,6
2022-07-03 14:30:00,0.0400924855491329,0,6
2022-07-03 14:40:00,0.0146088631984585,0,6
2022-07-03 14:50:00,0.0225356454720616,0,6
2022-07-03 15:00:00,0.0304624277456647,0,6
2022-07-03 15:10:00,0.0562286191072173,0,6
2022-07-03 15:20:00,0.0678389653733833,0,6
2022-07-03 15:30:00,0.0794493116395494,0,6
2022-07-03 15:40:00,0.011034626616604,0,6
2022-07-03 15:50:00,0.0088277012932832,0,6
