time,times,THM,CLO,IMI,ACE,THA
2022-07-02T10:00,1,5.2352664284,1.7047158232,13.412470981999999,6.4324239674,0.0
2022-07-02T10:10,1,4.3148325986,1.0874645308,21.62073612,4.0800389512,0.0
2022-07-02T10:20,1,3.6123535766,1.0766325004000001,26.742366346,3.6093055884,0.0
2022-07-02T10:30,1,3.3740536411999997,0.8796158102,41.302277716,3.5310884946,0.0
2022-07-02T10:40,1,3.5103344964,0.7752637661999999,62.089066676,3.3909820969999998,0.0
2022-07-02T10:50,1,3.187563411,0.5967764272,56.17546765,3.4219949818,0.0
2022-07-02T11:00,1,1.2343640569333334,0.5908168962,56.780391304666665,4.171045575466667,0.0
2022-07-02T11:10,1,1.6468800666,0.5100661172000001,46.026984978,3.6015666078,0.0
2022-07-02T11:20,1,2.0593960762666663,0.4293153382,35.27357865133334,3.0320876401333337,0.0
2022-07-02T11:30,1,2.3856059788666664,0.41907202173333336,27.047641587333334,2.6007781339333333,0.0
2022-07-02T11:40,1,2.3665914532,0.6908585554,28.931581574,2.7221464736,0.0
2022-07-02T11:50,1,2.3475769275333334,0.9626450890666667,30.815521560666664,2.8435148132666668,0.0
2022-07-02T12:00,1,2.297809923,1.1216011201333334,32.5716664,2.876160666,0.0
2022-07-02T12:10,1,2.125033003,0.8292351408,33.81663065,2.553916571,0.0
2022-07-02T12:20,1,1.952256083,0.5368691614666666,35.061594899999996,2.231672476,0.0
2022-07-02T12:30,1,1.7623243690666668,0.3020543473333333,36.330888699999996,1.9712977116,0.0
2022-07-02T12:40,1,1.5037734794,0.297444194,37.6975007,1.9584002696,0.0
2022-07-02T12:50,1,1.2452225897333333,0.2928340406666667,39.0641127,1.9455028276,0.0
2022-07-15T16:10,2,71.807615606,18.23777251,11.8068001836,22.949635639999997,1.031528823
2022-07-15T16:20,2,42.863607082,13.0083202066,5.5561351292,14.523194779999999,0.5580773874
2022-07-15T16:30,2,17.617872372,9.030215996399999,3.2822914638,10.332877456,0.42943432080000005
2022-07-15T16:40,2,9.5421338986,8.682817682,7.5310992484,10.706993536,0.4244045856
2022-08-03T17:40,3,20.16352189,6.3500479838,18.907876221,4.9094200066,0.4738667057
2022-08-03T17:50,3,14.2464109748,10.6913202206,62.613812003,2.844351857,0.2085909794
2022-08-03T18:00,3,9.1998471249,3.8947651092999998,56.897888658999996,1.678454305,0.1514302601
2022-08-03T18:10,3,7.2088122106,1.714366059,44.545016303,0.9313623704,0.225226807
2022-08-03T18:20,3,2.4898565062,0.5939944896,52.751057281,0.7174908932999999,0.19380814859999998
2022-08-03T18:30,3,2.3850990971000003,0.33600966919999997,23.873512526,0.5098057806,0.4289111462
2022-08-03T18:40,3,5.3032726161333335,0.6924624799333333,65.361560594,0.49582118993333335,0.24198452023333333
2022-08-03T18:50,3,7.052563917466667,0.6645358092666667,47.375080634,0.8051915092666666,0.23003393256666668
2022-08-03T19:00,3,8.8018552188,0.6366091386,29.388600673999996,1.1145618286,0.2180833449
2022-08-03T19:10,3,10.231134690866668,0.5910926304999999,13.0931374216,1.3970538340666667,0.21047400446666667
