humidity,temperature,wind_speed,wind_direction_degree,precip,pressure,solar_radiation,cloud,code,text,feels_like,wind_scale,wind_direction,vapor_pressure,last_update
62.63,32.47,6.29,156,0.00,996.18,0.00,0.00,0,晴,37.00,2,东南,30.58,2022-06-28T20:00:00+08:00
66.24,32.04,4.96,165,0.00,996.65,0.00,0.00,0,晴,36.98,1,东南,31.56,2022-06-28T21:00:00+08:00
69.09,31.62,4.89,141,0.00,997.77,0.00,0.00,0,晴,36.66,1,东南,32.15,2022-06-28T22:00:00+08:00
72.01,31.21,3.12,171,0.00,998.15,0.00,0.00,0,晴,36.65,1,南,32.74,2022-06-28T23:00:00+08:00
75.29,30.27,1.53,176,0.00,997.91,0.00,100.00,9,阴,35.88,1,南,32.44,2022-06-29T00:00:00+08:00
74.39,30.25,5.55,133,0.00,997.47,0.00,0.00,0,晴,35.05,1,东南,32.02,2022-06-29T01:00:00+08:00
80.15,29.58,2.86,122,0.00,997.23,0.00,0.00,0,晴,35.05,1,东南,33.20,2022-06-29T02:00:00+08:00
79.04,29.44,3.53,141,0.00,997.49,0.00,0.00,0,晴,34.64,1,东南,32.47,2022-06-29T03:00:00+08:00
82.28,28.77,3.59,111,0.00,997.28,0.00,4.66,0,晴,33.92,1,东南,32.52,2022-06-29T04:00:00+08:00
84.19,28.30,3.25,135,0.00,997.10,0.00,100.00,9,阴,33.45,1,东南,32.38,2022-06-29T05:00:00+08:00
88.90,27.89,1.83,48,0.00,997.18,3.01,100.00,9,阴,33.47,1,东北,33.39,2022-06-29T06:00:00+08:00
86.06,28.88,1.23,35,0.00,997.65,110.54,100.00,9,阴,34.80,1,东北,34.23,2022-06-29T07:00:00+08:00
75.85,30.33,2.24,50,0.00,997.59,305.11,100.00,9,阴,35.89,1,东北,32.80,2022-06-29T08:00:00+08:00
67.41,31.35,2.03,49,0.00,997.46,475.71,100.00,9,阴,36.64,1,东北,30.89,2022-06-29T09:00:00+08:00
66.98,32.46,6.02,92,0.00,997.78,563.59,28.82,0,晴,37.46,2,东,32.68,2022-06-29T10:00:00+08:00
64.26,33.47,4.60,45,0.00,997.55,594.47,53.97,4,多云,38.89,1,东北,33.18,2022-06-29T11:00:00+08:00
61.15,34.16,5.25,47,0.00,997.31,613.30,0.00,0,晴,39.44,1,东北,32.82,2022-06-29T12:00:00+08:00
