humidity,temperature,wind_speed,wind_direction_degree,precip,pressure,solar_radiation,cloud,code,text,feels_like,wind_scale,wind_direction,vapor_pressure,last_update
63.30,32.26,5.37,164,0.00,1000.93,0.00,0.00,0,晴,36.94,1,东南,30.54,2022-06-28T20:00:00+08:00
68.40,31.61,4.01,165,0.00,1001.56,0.00,0.00,0,晴,36.74,1,东南,31.81,2022-06-28T21:00:00+08:00
67.04,31.03,5.28,178,0.00,1002.54,0.00,0.00,0,晴,35.56,1,南,30.17,2022-06-28T22:00:00+08:00
69.43,30.80,3.79,160,0.00,1002.91,0.00,0.00,0,晴,35.72,1,东南,30.84,2022-06-28T23:00:00+08:00
73.12,30.24,3.33,138,0.00,1002.75,0.00,0.00,0,晴,35.32,1,东南,31.45,2022-06-29T00:00:00+08:00
74.26,29.89,3.97,166,0.00,1002.21,0.00,0.00,0,晴,34.81,1,东南,31.31,2022-06-29T01:00:00+08:00
73.19,29.58,5.45,161,0.00,1001.94,0.00,0.00,0,晴,34.01,1,东南,30.31,2022-06-29T02:00:00+08:00
76.31,29.23,3.14,172,0.00,1002.30,0.00,0.00,0,晴,34.19,1,南,30.97,2022-06-29T03:00:00+08:00
79.28,28.47,0.45,143,0.00,1002.07,0.00,15.30,0,晴,33.82,0,东南,30.80,2022-06-29T04:00:00+08:00
80.73,27.91,0.19,245,0.00,1001.84,0.00,22.70,0,晴,33.18,0,西南,30.35,2022-06-29T05:00:00+08:00
83.48,27.73,0.81,124,0.00,1001.84,5.11,30.11,0,晴,33.01,0,东南,31.06,2022-06-29T06:00:00+08:00
83.51,28.48,1.40,40,0.00,1002.33,109.65,30.11,0,晴,33.99,1,东北,32.46,2022-06-29T07:00:00+08:00
76.10,29.95,1.33,2,0.00,1002.29,308.04,39.99,0,晴,35.52,1,北,32.19,2022-06-29T08:00:00+08:00
66.92,32.24,1.52,17,0.00,1002.06,531.34,22.13,0,晴,37.95,1,东北,32.25,2022-06-29T09:00:00+08:00
66.59,32.18,2.48,20,0.00,1002.55,512.60,31.41,0,晴,37.66,1,东北,31.98,2022-06-29T10:00:00+08:00
62.63,33.81,3.43,104,0.00,1002.23,726.41,49.14,4,多云,39.43,1,东南,32.96,2022-06-29T11:00:00+08:00
