humidity,temperature,wind_speed,wind_direction_degree,precip,pressure,solar_radiation,cloud,code,text,feels_like,wind_scale,wind_direction,vapor_pressure,last_update
64.97,32.44,2.16,150,0.00,999.87,0.00,0.00,0,晴,37.93,1,东南,31.67,2022-06-28T20:00:00+08:00
67.46,31.85,4.17,160,0.00,1000.62,0.00,0.00,0,晴,36.96,1,东南,31.80,2022-06-28T21:00:00+08:00
70.98,31.48,6.01,164,0.00,1001.53,0.00,0.00,0,晴,36.43,2,东南,32.77,2022-06-28T22:00:00+08:00
72.10,31.14,5.15,216,0.00,1001.96,0.00,0.00,0,晴,36.20,1,西南,32.65,2022-06-28T23:00:00+08:00
77.00,30.48,5.34,218,0.00,1001.82,0.00,100.00,9,阴,35.65,1,西南,33.58,2022-06-29T00:00:00+08:00
76.57,30.07,3.92,168,0.00,1001.30,0.00,81.72,9,阴,35.27,1,东南,32.62,2022-06-29T01:00:00+08:00
86.96,29.61,3.34,176,0.00,1001.11,0.00,0.00,0,晴,35.57,1,南,36.08,2022-06-29T02:00:00+08:00
87.94,29.34,2.19,175,0.00,1001.31,0.00,0.00,0,晴,35.46,1,南,35.92,2022-06-29T03:00:00+08:00
89.89,28.92,2.43,207,0.00,1001.11,0.00,0.00,0,晴,34.95,1,西南,35.84,2022-06-29T04:00:00+08:00
88.64,28.86,1.70,135,0.00,1000.97,0.00,0.00,0,晴,34.90,1,东南,35.22,2022-06-29T05:00:00+08:00
89.75,28.84,1.14,137,0.00,1000.91,4.25,6.58,0,晴,35.05,1,东南,35.62,2022-06-29T06:00:00+08:00
75.55,30.66,0.44,66,0.00,1001.44,107.03,6.58,0,晴,36.66,0,东北,33.29,2022-06-29T07:00:00+08:00
67.07,31.97,1.79,212,0.00,1001.29,279.69,27.01,0,晴,37.53,1,西南,31.83,2022-06-29T08:00:00+08:00
61.88,32.71,1.45,26,0.00,1001.09,433.00,8.00,0,晴,38.14,1,东北,30.62,2022-06-29T09:00:00+08:00
62.15,33.19,1.59,103,0.00,1001.02,507.98,22.75,0,晴,38.82,1,东南,31.59,2022-06-29T10:00:00+08:00
57.39,34.12,1.54,96,0.00,1000.81,684.96,57.85,4,多云,39.65,1,东,30.73,2022-06-29T11:00:00+08:00
56.06,35.06,0.15,178,0.00,1000.69,684.55,43.69,4,多云,41.09,0,南,31.62,2022-06-29T12:00:00+08:00
54.01,35.41,0.59,118,0.00,1000.15,476.98,0.00,0,晴,41.27,0,东南,31.06,2022-06-29T13:00:00+08:00
48.65,36.84,1.63,211,0.00,998.79,534.91,75.31,4,多云,42.46,1,西南,30.26,2022-06-29T14:00:00+08:00
58.88,33.44,9.02,95,0.00,998.85,76.15,100.00,9,阴,37.50,2,东,30.35,2022-06-29T15:00:00+08:00
74.30,32.35,0.66,46,6.62,998.78,389.32,100.00,14,中雨,38.98,0,东北,36.03,2022-06-29T16:00:00+08:00
74.03,32.21,3.52,130,0.00,998.54,188.92,57.08,4,多云,38.23,1,东南,35.62,2022-06-29T17:00:00+08:00
