humidity,temperature,wind_speed,wind_direction_degree,precip,pressure,solar_radiation,cloud,code,text,feels_like,wind_scale,wind_direction,vapor_pressure,last_update
87.80,25.75,1.30,29,0.00,999.55,0.00,52.00,4,多云,30.42,1,东北,29.08,2022-06-30T23:00:00+08:00
87.46,25.75,2.09,6,0.00,999.44,0.00,52.26,4,多云,30.25,1,北,28.97,2022-07-01T00:00:00+08:00
87.89,25.70,2.08,18,0.00,999.02,0.00,75.68,4,多云,30.21,1,东北,29.02,2022-07-01T01:00:00+08:00
85.54,25.75,1.90,342,0.00,998.45,0.00,43.67,4,多云,30.16,1,西北,28.33,2022-07-01T02:00:00+08:00
86.18,25.30,2.35,5,0.00,997.90,0.00,44.27,4,多云,29.49,1,北,27.79,2022-07-01T03:00:00+08:00
86.11,25.06,2.16,30,0.00,997.84,0.00,43.48,4,多云,29.18,1,东北,27.37,2022-07-01T04:00:00+08:00
85.01,25.63,3.90,26,0.00,997.66,0.00,62.83,4,多云,29.60,1,东北,27.95,2022-07-01T05:00:00+08:00
86.36,25.83,2.54,42,0.00,997.61,1.83,36.54,0,晴,30.21,1,东北,28.74,2022-07-01T06:00:00+08:00
85.46,26.13,2.00,107,0.00,997.78,99.39,36.54,0,晴,30.67,1,东南,28.95,2022-07-01T07:00:00+08:00
79.84,27.06,1.59,119,0.00,998.13,293.39,45.49,4,多云,31.66,1,东南,28.56,2022-07-01T08:00:00+08:00
72.80,28.99,3.45,48,0.00,998.19,515.33,52.62,4,多云,33.50,1,东北,29.14,2022-07-01T09:00:00+08:00
69.09,31.95,5.33,91,0.00,997.81,575.94,29.77,0,晴,37.05,1,东,32.76,2022-07-01T10:00:00+08:00
66.97,31.69,4.25,99,0.00,997.50,539.14,44.80,4,多云,36.68,1,东,31.29,2022-07-01T11:00:00+08:00
68.24,30.35,3.60,76,0.00,997.28,262.23,91.36,9,阴,35.01,1,东北,29.54,2022-07-01T12:00:00+08:00
71.23,28.87,1.53,4,0.00,997.08,224.09,100.00,9,阴,33.56,1,北,28.32,2022-07-01T13:00:00+08:00
74.75,29.89,2.21,95,0.00,996.30,294.42,90.13,9,阴,35.17,1,东,31.52,2022-07-01T14:00:00+08:00
75.46,28.70,4.73,79,0.16,995.55,316.73,100.00,13,小雨,33.08,1,东,29.70,2022-07-01T15:00:00+08:00
69.52,29.16,2.99,75,0.00,994.68,238.56,100.00,9,阴,33.56,1,东北,28.10,2022-07-01T16:00:00+08:00
69.15,29.22,3.86,85,0.00,993.96,56.20,100.00,9,阴,33.46,1,东,28.05,2022-07-01T17:00:00+08:00
76.89,29.01,6.10,102,0.00,993.78,43.49,100.00,9,阴,33.39,2,东南,30.82,2022-07-01T18:00:00+08:00
71.49,28.20,7.17,93,0.00,994.53,4.03,100.00,9,阴,31.63,2,东,27.34,2022-07-01T19:00:00+08:00
73.81,27.78,4.14,58,0.00,995.27,0.00,100.00,9,阴,31.77,1,东北,27.54,2022-07-01T20:00:00+08:00
74.60,27.16,3.68,32,0.00,996.24,0.00,100.00,9,阴,31.05,1,东北,26.85,2022-07-01T21:00:00+08:00
84.51,25.19,3.77,36,0.26,997.22,0.00,100.00,13,小雨,28.97,1,东北,27.07,2022-07-01T22:00:00+08:00
87.43,24.66,3.70,52,0.37,997.16,0.00,100.00,13,小雨,28.43,1,东北,27.14,2022-07-01T23:00:00+08:00
85.69,24.82,2.26,78,0.00,996.08,0.00,79.02,4,多云,28.80,1,东北,26.85,2022-07-02T00:00:00+08:00
85.13,24.96,1.74,130,0.00,995.47,0.00,97.03,9,阴,29.06,1,东南,26.90,2022-07-02T01:00:00+08:00
85.91,25.18,4.15,66,0.00,994.64,0.00,97.66,9,阴,28.98,1,东北,27.51,2022-07-02T02:00:00+08:00
83.65,25.74,4.36,51,0.00,994.05,0.00,98.32,9,阴,29.58,1,东北,27.69,2022-07-02T03:00:00+08:00
80.36,26.35,4.93,68,0.00,994.06,0.00,99.00,9,阴,30.10,1,东北,27.57,2022-07-02T04:00:00+08:00
82.19,26.02,5.23,44,0.00,993.61,0.00,99.00,9,阴,29.71,1,东北,27.66,2022-07-02T05:00:00+08:00
87.49,24.26,3.73,53,0.65,994.24,1.12,100.00,13,小雨,27.87,1,东北,26.51,2022-07-02T06:00:00+08:00
86.88,24.72,4.15,28,0.00,994.63,91.97,100.00,9,阴,28.40,1,东北,27.06,2022-07-02T07:00:00+08:00
85.35,25.62,4.54,74,0.00,993.85,132.89,100.00,9,阴,29.49,1,东北,28.05,2022-07-02T08:00:00+08:00
82.72,26.64,4.88,105,0.00,994.24,128.98,100.00,9,阴,30.68,1,东南,28.87,2022-07-02T09:00:00+08:00
86.11,25.10,4.99,74,0.49,994.24,110.21,100.00,13,小雨,28.73,1,东北,27.44,2022-07-02T10:00:00+08:00
88.70,24.50,4.36,67,2.58,994.10,125.33,100.00,14,中雨,28.17,1,东北,27.27,2022-07-02T11:00:00+08:00
90.76,24.62,4.69,88,2.04,994.27,114.00,100.00,13,小雨,28.40,1,东,28.10,2022-07-02T12:00:00+08:00
92.12,24.39,3.20,100,9.46,993.88,136.20,100.00,15,大雨,28.43,1,东,28.14,2022-07-02T13:00:00+08:00
91.68,24.48,9.05,80,6.53,992.70,126.90,100.00,14,中雨,27.48,2,东,28.15,2022-07-02T14:00:00+08:00
91.62,24.60,8.13,100,4.16,992.36,93.55,100.00,14,中雨,27.80,2,东,28.34,2022-07-02T15:00:00+08:00
90.83,24.70,5.73,80,1.52,991.63,134.60,100.00,13,小雨,28.33,1,东,28.26,2022-07-02T16:00:00+08:00
88.47,24.64,5.75,134,1.24,991.41,95.69,100.00,13,小雨,28.09,1,东南,27.43,2022-07-02T17:00:00+08:00
90.88,24.24,6.21,91,2.88,991.34,58.01,100.00,14,中雨,27.60,2,东,27.51,2022-07-02T18:00:00+08:00
89.79,24.32,4.85,95,0.50,992.16,4.03,100.00,13,小雨,27.89,1,东,27.31,2022-07-02T19:00:00+08:00
90.87,23.94,4.01,100,1.73,992.37,0.00,100.00,13,小雨,27.58,1,东,27.02,2022-07-02T20:00:00+08:00
92.17,23.98,5.30,93,1.59,993.20,0.00,100.00,13,小雨,27.48,1,东,27.47,2022-07-02T21:00:00+08:00
93.82,24.03,5.20,99,9.07,993.54,0.00,100.00,15,大雨,27.67,1,东,28.04,2022-07-02T22:00:00+08:00
94.24,24.27,8.05,105,5.18,993.66,0.00,100.00,14,中雨,27.51,2,东南,28.58,2022-07-02T23:00:00+08:00
93.98,24.40,4.40,103,2.23,993.84,0.00,100.00,13,小雨,28.34,1,东南,28.72,2022-07-03T00:00:00+08:00
94.00,24.61,5.84,118,2.92,993.72,0.00,100.00,14,中雨,28.38,1,东南,29.09,2022-07-03T01:00:00+08:00
93.42,24.82,5.82,122,5.08,993.18,0.00,100.00,14,中雨,28.64,1,东南,29.28,2022-07-03T02:00:00+08:00
94.21,24.78,5.44,117,9.19,992.48,0.00,100.00,15,大雨,28.71,1,东南,29.45,2022-07-03T03:00:00+08:00
93.93,24.89,5.64,113,8.43,992.17,0.00,100.00,15,大雨,28.81,1,东南,29.56,2022-07-03T04:00:00+08:00
93.89,25.02,7.74,155,5.37,992.49,0.00,100.00,14,中雨,28.61,2,东南,29.78,2022-07-03T05:00:00+08:00
93.87,24.99,5.59,139,2.02,993.04,1.09,100.00,13,小雨,28.96,1,东南,29.72,2022-07-03T06:00:00+08:00
95.00,24.70,9.55,134,18.90,993.42,9.93,100.00,15,大雨,27.90,2,东南,29.56,2022-07-03T07:00:00+08:00
95.38,24.85,4.52,99,38.76,993.46,21.67,100.00,15,大雨,29.04,1,东,29.94,2022-07-03T08:00:00+08:00
94.82,25.94,8.53,168,40.72,994.14,66.84,100.00,15,大雨,29.85,2,东南,31.76,2022-07-03T09:00:00+08:00
94.80,25.10,5.82,198,31.08,994.08,50.25,100.00,15,大雨,29.13,1,西南,30.21,2022-07-03T10:00:00+08:00
93.49,25.41,5.59,275,17.10,994.27,138.20,100.00,15,大雨,29.53,1,西,30.34,2022-07-03T11:00:00+08:00
93.60,25.26,8.89,149,17.61,994.55,251.12,100.00,15,大雨,28.73,2,东南,30.11,2022-07-03T12:00:00+08:00
92.84,25.50,2.92,120,0.62,994.35,251.51,100.00,13,小雨,30.10,1,东南,30.30,2022-07-03T13:00:00+08:00
90.02,26.28,4.19,135,0.00,993.57,223.45,95.05,9,阴,30.80,1,东南,30.76,2022-07-03T14:00:00+08:00
90.72,26.02,5.30,127,4.51,992.73,131.34,100.00,14,中雨,30.27,1,东南,30.53,2022-07-03T15:00:00+08:00
93.82,25.34,7.00,138,24.20,992.67,89.28,100.00,15,大雨,29.20,2,东南,30.33,2022-07-03T16:00:00+08:00
92.64,25.90,5.37,127,2.88,992.63,80.86,100.00,14,中雨,30.22,1,东南,30.95,2022-07-03T17:00:00+08:00
91.33,26.08,6.18,156,6.24,992.95,43.71,100.00,14,中雨,30.24,2,东南,30.84,2022-07-03T18:00:00+08:00
93.61,25.78,5.30,151,0.00,993.31,4.03,100.00,9,阴,30.12,1,东南,31.06,2022-07-03T19:00:00+08:00
93.40,25.70,4.38,167,0.00,993.89,0.00,100.00,9,阴,30.16,1,东南,30.84,2022-07-03T20:00:00+08:00
93.70,25.65,5.89,148,0.00,994.26,0.00,100.00,9,阴,29.83,1,东南,30.85,2022-07-03T21:00:00+08:00
93.52,25.90,5.73,159,0.00,994.95,0.00,100.00,9,阴,30.21,1,东南,31.25,2022-07-03T22:00:00+08:00
94.00,26.15,9.27,136,0.00,995.15,0.00,100.00,9,阴,29.97,2,东南,31.88,2022-07-03T23:00:00+08:00
92.88,26.00,9.10,149,0.00,994.70,0.00,100.00,9,阴,29.70,2,东南,31.22,2022-07-04T00:00:00+08:00
94.80,25.57,7.42,141,1.34,994.42,0.00,100.00,13,小雨,29.52,2,东南,31.06,2022-07-04T01:00:00+08:00
95.22,25.62,8.51,151,0.62,993.80,0.00,100.00,13,小雨,29.42,2,东南,31.29,2022-07-04T02:00:00+08:00
95.08,25.63,5.37,165,1.18,993.43,0.00,100.00,13,小雨,29.99,1,东南,31.27,2022-07-04T03:00:00+08:00
95.74,25.57,4.93,158,2.60,993.24,0.00,100.00,14,中雨,30.03,1,东南,31.37,2022-07-04T04:00:00+08:00
95.63,25.57,9.19,155,1.13,993.32,0.00,100.00,13,小雨,29.25,2,东南,31.34,2022-07-04T05:00:00+08:00
96.77,25.45,5.22,192,5.61,993.66,1.03,100.00,14,中雨,29.87,1,西南,31.48,2022-07-04T06:00:00+08:00
95.10,25.38,4.96,179,0.32,994.20,38.18,100.00,13,小雨,29.70,1,南,30.81,2022-07-04T07:00:00+08:00
97.23,24.80,2.36,180,1.08,993.86,111.86,100.00,13,小雨,29.48,1,南,30.43,2022-07-04T08:00:00+08:00
97.01,25.17,2.17,172,0.12,994.78,144.44,100.00,13,小雨,30.03,1,南,31.04,2022-07-04T09:00:00+08:00
96.72,25.72,4.52,171,0.00,994.96,144.06,100.00,9,阴,30.38,1,南,31.98,2022-07-04T10:00:00+08:00
94.98,27.10,4.57,201,0.00,996.29,181.12,100.00,9,阴,32.26,1,西南,34.06,2022-07-04T11:00:00+08:00
93.56,25.97,4.07,220,1.66,994.89,158.59,100.00,13,小雨,30.61,1,西南,31.39,2022-07-04T12:00:00+08:00
94.80,25.33,7.03,219,6.70,995.08,113.77,100.00,14,中雨,29.24,2,西南,30.62,2022-07-04T13:00:00+08:00
95.88,25.55,3.63,179,6.10,994.99,90.41,100.00,14,中雨,30.24,1,南,31.38,2022-07-04T14:00:00+08:00
96.28,25.66,4.63,148,3.96,994.53,77.35,100.00,14,中雨,30.24,1,东南,31.72,2022-07-04T15:00:00+08:00
97.21,25.84,4.22,108,2.51,994.06,424.03,100.00,14,中雨,30.64,1,东南,32.37,2022-07-04T16:00:00+08:00
95.85,25.97,2.03,167,6.82,994.20,107.12,100.00,14,中雨,31.14,1,东南,32.16,2022-07-04T17:00:00+08:00
94.85,26.32,2.40,137,0.00,994.45,34.71,100.00,9,阴,31.51,1,东南,32.49,2022-07-04T18:00:00+08:00
95.57,26.22,1.57,312,0.51,994.26,4.03,100.00,13,小雨,31.56,1,西北,32.54,2022-07-04T19:00:00+08:00
