humidity,temperature,wind_speed,wind_direction_degree,precip,pressure,solar_radiation,cloud,code,text,feels_like,wind_scale,wind_direction,vapor_pressure,last_update
64.99,32.49,5.76,154,0.00,994.44,0.00,0.00,0,晴,37.36,1,东南,31.76,2022-06-28T20:00:00+08:00
67.97,32.06,4.43,156,0.00,994.89,0.00,0.00,0,晴,37.27,1,东南,32.43,2022-06-28T21:00:00+08:00
72.49,31.41,5.73,111,0.00,996.04,0.00,0.00,0,晴,36.52,1,东南,33.33,2022-06-28T22:00:00+08:00
75.88,31.17,5.12,169,0.00,996.41,0.00,100.00,9,阴,36.59,1,南,34.42,2022-06-28T23:00:00+08:00
79.15,29.70,0.50,116,0.00,996.19,0.00,100.00,9,阴,35.57,0,东南,33.01,2022-06-29T00:00:00+08:00
77.93,29.93,6.46,134,0.00,995.74,0.00,0.00,0,晴,34.73,2,东南,32.93,2022-06-29T01:00:00+08:00
84.33,29.34,3.48,112,0.00,995.50,0.00,0.00,0,晴,34.93,1,东南,34.45,2022-06-29T02:00:00+08:00
82.66,29.18,4.84,134,0.00,995.76,0.00,0.00,0,晴,34.32,1,东南,33.45,2022-06-29T03:00:00+08:00
86.86,28.17,4.81,88,0.00,995.57,0.00,100.00,9,阴,33.18,1,东,33.16,2022-06-29T04:00:00+08:00
89.08,27.50,2.94,122,0.00,995.38,0.00,100.00,9,阴,32.71,1,东南,32.70,2022-06-29T05:00:00+08:00
93.84,27.09,4.62,38,0.00,995.47,3.58,100.00,9,阴,32.16,1,东北,33.63,2022-06-29T06:00:00+08:00
87.66,28.88,1.12,23,0.00,995.91,111.34,100.00,9,阴,34.95,1,东北,34.87,2022-06-29T07:00:00+08:00
76.58,30.33,3.85,53,0.00,995.86,306.62,100.00,9,阴,35.66,1,东北,33.11,2022-06-29T08:00:00+08:00
67.54,31.34,4.20,62,0.00,995.78,495.75,100.00,9,阴,36.24,1,东北,30.93,2022-06-29T09:00:00+08:00
66.79,32.55,9.21,93,0.00,996.06,664.63,100.00,9,阴,36.99,2,东,32.76,2022-06-29T10:00:00+08:00
64.48,33.13,4.74,45,0.00,995.84,595.11,51.79,4,多云,38.40,1,东北,32.67,2022-06-29T11:00:00+08:00
61.41,34.50,4.68,33,0.00,995.62,570.52,0.00,0,晴,40.06,1,东北,33.58,2022-06-29T12:00:00+08:00
58.68,34.38,1.85,33,0.00,995.02,417.70,0.00,0,晴,40.11,1,东北,31.88,2022-06-29T13:00:00+08:00
57.28,34.94,6.24,64,0.00,994.19,608.82,100.00,9,阴,39.96,2,东北,32.10,2022-06-29T14:00:00+08:00
54.58,35.26,4.48,43,0.00,993.55,374.29,36.04,0,晴,40.43,1,东北,31.13,2022-06-29T15:00:00+08:00
83.98,30.00,8.23,103,0.00,993.70,78.29,100.00,9,阴,35.01,2,东南,35.63,2022-06-29T16:00:00+08:00
85.55,31.05,7.97,117,0.00,993.49,149.46,100.00,9,阴,36.77,2,东南,38.54,2022-06-29T17:00:00+08:00
77.02,31.15,13.56,111,0.00,993.76,94.22,25.96,0,晴,35.14,3,东南,34.90,2022-06-29T18:00:00+08:00
76.73,30.78,10.88,102,0.00,994.32,3.00,91.47,9,阴,35.06,2,东南,34.04,2022-06-29T19:00:00+08:00
82.50,30.37,5.33,103,0.00,995.08,0.00,89.40,9,阴,35.96,1,东南,35.75,2022-06-29T20:00:00+08:00
81.99,29.91,9.71,101,0.00,995.44,0.00,72.55,4,多云,34.45,2,东,34.61,2022-06-29T21:00:00+08:00
82.29,29.65,2.46,22,0.00,995.88,0.00,65.86,4,多云,35.40,1,东北,34.22,2022-06-29T22:00:00+08:00
87.02,29.22,9.29,105,0.00,995.89,0.00,49.14,4,多云,33.93,2,东南,35.30,2022-06-29T23:00:00+08:00
87.38,29.12,6.16,47,0.00,996.26,0.00,40.58,4,多云,34.37,2,东北,35.24,2022-06-30T00:00:00+08:00
87.61,28.92,5.19,95,0.00,996.28,0.00,41.21,4,多云,34.27,1,东,34.93,2022-06-30T01:00:00+08:00
86.75,28.76,8.47,81,0.00,995.96,0.00,52.86,4,多云,33.38,2,东,34.27,2022-06-30T02:00:00+08:00
90.45,27.99,5.08,59,0.00,995.89,0.00,45.92,4,多云,33.14,1,东北,34.17,2022-06-30T03:00:00+08:00
