humidity,temperature,wind_speed,wind_direction_degree,precip,pressure,solar_radiation,cloud,code,text,feels_like,wind_scale,wind_direction,vapor_pressure,last_update
81.97,29.41,1.10,131,0.00,998.23,0.00,0.00,0,晴,35.27,1,东南,33.62,2022-06-28T20:00:00+08:00
77.11,29.15,1.69,135,0.00,998.43,0.00,100.00,9,阴,34.40,1,东南,31.15,2022-06-28T21:00:00+08:00
86.87,28.39,1.48,154,0.00,999.99,0.00,100.00,9,阴,34.11,1,东南,33.59,2022-06-28T22:00:00+08:00
91.79,27.82,0.53,211,0.00,1000.38,0.00,0.00,0,晴,33.81,0,西南,34.33,2022-06-28T23:00:00+08:00
95.35,27.42,0.20,262,0.00,1000.17,0.00,21.15,0,晴,33.55,0,西,34.84,2022-06-29T00:00:00+08:00
95.24,27.22,0.83,121,0.00,999.72,0.00,10.13,0,晴,33.13,0,东南,34.39,2022-06-29T01:00:00+08:00
94.33,26.49,2.27,62,0.00,999.44,0.00,9.46,0,晴,31.74,1,东北,32.64,2022-06-29T02:00:00+08:00
94.43,26.23,0.98,183,0.00,999.70,0.00,9.57,0,晴,31.61,0,南,32.17,2022-06-29T03:00:00+08:00
96.75,25.98,0.15,343,0.00,999.54,0.00,34.00,0,晴,31.55,0,西北,32.48,2022-06-29T04:00:00+08:00
98.79,25.58,1.68,77,0.00,999.42,0.00,100.00,9,阴,30.82,1,东北,32.39,2022-06-29T05:00:00+08:00
99.10,25.83,3.73,58,0.00,999.44,5.70,41.75,4,多云,30.84,1,东北,32.98,2022-06-29T06:00:00+08:00
92.14,28.72,0.48,108,0.00,999.76,112.33,41.75,4,多云,35.19,0,东南,36.31,2022-06-29T07:00:00+08:00
83.69,30.50,3.04,54,0.00,999.82,328.21,43.10,4,多云,36.67,1,东北,36.54,2022-06-29T08:00:00+08:00
74.96,32.00,3.49,73,0.00,999.73,555.55,30.33,0,晴,38.01,1,东北,35.64,2022-06-29T09:00:00+08:00
71.96,33.70,5.43,27,0.00,999.89,710.87,40.11,4,多云,39.88,1,东北,37.64,2022-06-29T10:00:00+08:00
70.31,34.33,2.96,20,0.00,999.73,624.29,57.57,4,多云,41.09,1,东北,38.09,2022-06-29T11:00:00+08:00
66.25,34.26,2.38,42,0.00,999.53,759.91,0.00,0,晴,40.65,1,东北,35.75,2022-06-29T12:00:00+08:00
62.79,35.03,3.31,81,0.00,998.83,597.90,0.00,0,晴,41.23,1,东,35.36,2022-06-29T13:00:00+08:00
60.08,35.22,3.96,68,0.00,998.02,686.30,53.10,4,多云,41.08,1,东北,34.19,2022-06-29T14:00:00+08:00
63.00,36.39,3.08,77,0.00,997.39,508.73,100.00,9,阴,43.30,1,东北,38.23,2022-06-29T15:00:00+08:00
81.62,30.68,5.85,103,0.26,997.43,348.17,100.00,13,小雨,36.25,1,东南,36.00,2022-06-29T16:00:00+08:00
86.83,32.00,0.95,135,0.29,997.34,266.43,100.00,13,小雨,39.60,0,东南,41.28,2022-06-29T17:00:00+08:00
80.55,31.43,1.08,75,0.00,997.93,61.01,85.19,9,阴,38.13,1,东北,37.08,2022-06-29T18:00:00+08:00
82.69,29.83,2.02,258,0.00,998.40,2.66,64.46,4,多云,35.78,1,西南,34.74,2022-06-29T19:00:00+08:00
86.99,28.96,2.65,76,0.00,999.16,0.00,45.76,4,多云,34.74,1,东北,34.76,2022-06-29T20:00:00+08:00
