humidity,temperature,wind_speed,wind_direction_degree,precip,pressure,solar_radiation,cloud,code,text,feels_like,wind_scale,wind_direction,vapor_pressure,last_update
90.91,25.64,3.28,102,0.00,1011.40,0.00,100.00,9,阴,30.11,1,东南,29.91,2022-09-30T23:00:00+08:00
90.68,25.69,2.60,117,0.00,1011.25,0.00,100.00,9,阴,30.29,1,东南,29.93,2022-10-01T00:00:00+08:00
91.94,25.58,1.11,131,0.00,1010.93,0.00,100.00,9,阴,30.48,1,东南,30.14,2022-10-01T01:00:00+08:00
93.06,25.52,1.08,296,0.00,1010.94,0.00,100.00,9,阴,30.47,1,西北,30.40,2022-10-01T02:00:00+08:00
92.51,25.64,0.79,21,0.00,1010.74,0.00,100.00,9,阴,30.66,0,东北,30.44,2022-10-01T03:00:00+08:00
92.50,25.68,0.71,345,0.00,1010.41,0.00,43.04,4,多云,30.73,0,西北,30.51,2022-10-01T04:00:00+08:00
92.12,25.68,1.25,7,0.00,1010.28,0.00,100.00,9,阴,30.61,1,北,30.38,2022-10-01T05:00:00+08:00
90.77,25.85,1.89,91,0.00,1010.72,0.00,100.00,9,阴,30.65,1,东,30.24,2022-10-01T06:00:00+08:00
88.59,26.33,1.51,98,0.00,1011.32,24.75,100.00,9,阴,31.25,1,东,30.36,2022-10-01T07:00:00+08:00
83.89,27.43,3.25,83,0.00,1011.80,168.39,100.00,9,阴,32.18,1,东,30.67,2022-10-01T08:00:00+08:00
76.98,28.77,2.60,92,0.00,1012.29,218.45,43.03,4,多云,33.68,1,东,30.43,2022-10-01T09:00:00+08:00
70.61,30.11,6.02,98,0.00,1012.72,384.44,43.03,4,多云,34.44,2,东,30.15,2022-10-01T10:00:00+08:00
67.32,31.23,6.31,110,0.00,1012.48,496.15,20.71,0,晴,35.69,2,东南,30.64,2022-10-01T11:00:00+08:00
62.05,32.42,4.17,98,0.00,1011.73,581.01,0.00,0,晴,37.26,1,东,30.21,2022-10-01T12:00:00+08:00
61.49,33.02,6.14,143,0.00,1010.45,632.75,100.00,9,阴,37.69,2,东南,30.96,2022-10-01T13:00:00+08:00
62.22,32.50,5.71,111,0.00,1010.19,573.67,23.29,0,晴,37.11,1,东南,30.43,2022-10-01T14:00:00+08:00
61.52,32.87,6.74,111,0.00,1009.49,380.88,100.00,9,阴,37.38,2,东南,30.72,2022-10-01T15:00:00+08:00
60.27,32.92,3.94,121,0.00,1009.05,258.25,100.00,9,阴,37.83,1,东南,30.18,2022-10-01T16:00:00+08:00
61.74,31.42,11.33,112,0.00,1009.73,95.40,100.00,9,阴,34.53,2,东南,28.41,2022-10-01T17:00:00+08:00
59.93,30.97,6.48,113,0.00,1009.59,6.00,100.00,9,阴,34.62,2,东南,26.88,2022-10-01T18:00:00+08:00
65.57,30.12,3.52,162,0.00,1009.90,0.00,100.00,9,阴,34.48,1,东南,28.01,2022-10-01T19:00:00+08:00
71.93,29.58,4.48,143,0.00,1010.92,0.00,100.00,9,阴,34.08,1,东南,29.79,2022-10-01T20:00:00+08:00
72.95,29.28,3.15,116,0.00,1011.16,0.00,100.00,9,阴,33.98,1,东南,29.70,2022-10-01T21:00:00+08:00
70.19,29.30,6.51,107,0.00,1011.64,0.00,100.00,9,阴,33.18,2,东南,28.60,2022-10-01T22:00:00+08:00
71.13,29.16,5.15,105,0.00,1011.74,0.00,100.00,9,阴,33.30,1,东南,28.75,2022-10-01T23:00:00+08:00
72.82,29.00,7.09,108,0.00,1012.06,0.00,100.00,9,阴,32.86,2,东南,29.17,2022-10-02T00:00:00+08:00
73.80,28.67,6.82,97,0.00,1011.31,0.00,100.00,9,阴,32.53,2,东,29.00,2022-10-02T01:00:00+08:00
74.48,28.49,7.09,104,0.00,1010.48,0.00,100.00,9,阴,32.28,2,东南,28.96,2022-10-02T02:00:00+08:00
74.00,28.31,5.15,87,0.00,1010.26,0.00,100.00,9,阴,32.34,1,东,28.48,2022-10-02T03:00:00+08:00
73.82,28.17,3.74,96,0.00,1010.17,0.00,100.00,9,阴,32.38,1,东,28.18,2022-10-02T04:00:00+08:00
75.36,28.01,2.13,35,0.00,1010.27,0.00,100.00,9,阴,32.57,1,东北,28.50,2022-10-02T05:00:00+08:00
75.64,27.93,3.38,45,0.00,1010.50,0.00,100.00,9,阴,32.25,1,东北,28.47,2022-10-02T06:00:00+08:00
75.46,27.94,4.08,79,0.00,1011.24,31.62,100.00,9,阴,32.13,1,东,28.42,2022-10-02T07:00:00+08:00
73.85,28.38,3.96,68,0.00,1011.73,116.69,69.18,4,多云,32.64,1,东北,28.54,2022-10-02T08:00:00+08:00
73.20,29.03,3.84,66,0.00,1012.41,321.85,72.36,4,多云,33.52,1,东北,29.37,2022-10-02T09:00:00+08:00
70.67,29.99,6.27,93,0.00,1012.48,439.39,72.36,4,多云,34.23,2,东,29.97,2022-10-02T10:00:00+08:00
65.67,31.53,5.65,101,0.00,1012.05,567.81,61.88,4,多云,36.08,1,东,30.40,2022-10-02T11:00:00+08:00
