humidity,temperature,wind_speed,wind_direction_degree,precip,pressure,solar_radiation,cloud,code,text,feels_like,wind_scale,wind_direction,vapor_pressure,last_update
79.09,13.82,3.93,37,0.00,1021.05,0.00,100.00,9,阴,13.87,1,东北,12.50,2022-11-30T23:00:00+08:00
77.46,13.46,5.78,43,0.00,1020.94,0.00,100.00,9,阴,13.04,1,东北,11.95,2022-12-01T00:00:00+08:00
76.77,13.25,4.01,355,0.00,1020.92,0.00,100.00,9,阴,13.09,1,北,11.69,2022-12-01T01:00:00+08:00
75.40,12.95,4.08,34,0.00,1020.86,0.00,100.00,9,阴,12.67,1,东北,11.26,2022-12-01T02:00:00+08:00
75.42,12.63,4.60,42,0.00,1020.57,0.00,100.00,9,阴,12.18,1,东北,11.03,2022-12-01T03:00:00+08:00
74.51,12.28,4.56,23,0.00,1020.55,0.00,37.15,0,晴,11.74,1,东北,10.64,2022-12-01T04:00:00+08:00
75.87,11.92,2.97,67,0.00,1020.43,0.00,37.43,0,晴,11.63,1,东北,10.58,2022-12-01T05:00:00+08:00
74.09,11.66,4.79,18,0.00,1021.02,0.00,37.53,0,晴,10.94,1,东北,10.16,2022-12-01T06:00:00+08:00
74.58,11.44,4.61,14,0.00,1021.73,0.57,37.53,0,晴,10.72,1,东北,10.08,2022-12-01T07:00:00+08:00
73.31,11.54,4.41,23,0.00,1022.42,63.01,41.99,4,多云,10.84,1,东北,9.97,2022-12-01T08:00:00+08:00
72.50,11.84,6.34,47,0.00,1023.14,163.41,42.98,4,多云,10.83,2,东北,10.06,2022-12-01T09:00:00+08:00
70.01,12.44,3.23,26,0.00,1023.71,172.64,42.98,4,多云,12.04,1,东北,10.11,2022-12-01T10:00:00+08:00
70.75,13.07,3.78,354,0.00,1022.96,253.18,42.98,4,多云,12.73,1,北,10.64,2022-12-01T11:00:00+08:00
70.77,13.09,3.86,10,0.00,1022.25,265.70,40.85,4,多云,12.74,1,北,10.66,2022-12-01T12:00:00+08:00
75.50,13.10,5.28,343,0.00,1021.02,233.40,100.00,9,阴,12.63,1,西北,11.38,2022-12-01T13:00:00+08:00
76.40,12.57,4.86,360,0.00,1020.32,230.10,39.83,0,晴,12.09,1,北,11.12,2022-12-01T14:00:00+08:00
74.64,12.56,4.41,19,0.00,1019.73,218.97,100.00,9,阴,12.11,1,东北,10.86,2022-12-01T15:00:00+08:00
74.54,12.38,2.84,23,0.00,1019.63,112.30,38.63,0,晴,12.17,1,东北,10.72,2022-12-01T16:00:00+08:00
76.54,11.69,4.19,27,0.00,1020.80,0.00,100.00,9,阴,11.15,1,东北,10.52,2022-12-01T18:00:00+08:00
80.62,10.83,3.61,14,0.00,1021.40,0.00,100.00,9,阴,10.33,1,东北,10.46,2022-12-01T19:00:00+08:00
79.03,10.79,5.05,336,0.00,1021.94,0.00,100.00,9,阴,9.98,1,西北,10.23,2022-12-01T20:00:00+08:00
77.68,10.79,2.92,31,0.00,1022.55,0.00,100.00,9,阴,10.33,1,东北,10.06,2022-12-01T21:00:00+08:00
75.51,10.35,5.28,360,0.00,1022.82,0.00,100.00,9,阴,9.31,1,北,9.49,2022-12-01T22:00:00+08:00
76.98,10.25,4.29,11,0.00,1022.76,0.00,100.00,9,阴,9.41,1,北,9.61,2022-12-01T23:00:00+08:00
75.16,10.15,1.36,303,0.00,1022.66,0.00,100.00,9,阴,9.77,1,西北,9.32,2022-12-02T01:00:00+08:00
75.85,9.56,5.35,11,0.00,1021.57,0.00,100.00,9,阴,8.58,1,北,9.04,2022-12-02T03:00:00+08:00
79.43,9.06,5.96,10,0.00,1021.41,0.00,100.00,9,阴,7.97,1,北,9.16,2022-12-02T04:00:00+08:00
79.67,9.12,5.32,49,0.00,1021.13,0.00,100.00,9,阴,8.09,1,东北,9.22,2022-12-02T05:00:00+08:00
75.86,9.32,4.40,9,0.00,1021.55,0.00,100.00,9,阴,8.40,1,北,8.90,2022-12-02T06:00:00+08:00
75.62,9.53,1.75,325,0.00,1022.49,45.38,100.00,9,阴,8.95,1,西北,9.00,2022-12-02T08:00:00+08:00
79.04,9.80,2.11,1,0.00,1022.35,235.45,40.49,4,多云,9.20,1,北,9.58,2022-12-02T10:00:00+08:00
72.63,11.59,4.51,335,0.00,1021.77,296.60,40.49,4,多云,10.87,1,西北,9.91,2022-12-02T11:00:00+08:00
66.92,12.79,3.02,34,0.00,1020.34,360.93,30.41,0,晴,12.41,1,东北,9.89,2022-12-02T12:00:00+08:00
61.27,13.94,4.33,319,0.00,1019.01,423.03,26.61,0,晴,13.38,1,西北,9.76,2022-12-02T13:00:00+08:00
59.59,14.60,2.59,281,0.00,1017.69,328.14,23.99,0,晴,14.43,1,西,9.90,2022-12-02T14:00:00+08:00
58.96,15.37,5.31,17,0.00,1017.07,284.58,24.92,0,晴,14.85,1,东北,10.30,2022-12-02T15:00:00+08:00
60.20,15.18,1.00,265,0.00,1016.90,161.28,25.95,0,晴,15.43,1,西,10.39,2022-12-02T16:00:00+08:00
65.90,13.86,3.18,11,0.00,1017.17,0.00,27.85,0,晴,13.64,1,北,10.44,2022-12-02T18:00:00+08:00
68.44,13.59,1.61,8,0.00,1017.60,0.00,100.00,9,阴,13.68,1,北,10.65,2022-12-02T19:00:00+08:00
70.05,13.28,2.08,78,0.00,1018.20,0.00,100.00,9,阴,13.27,1,东北,10.69,2022-12-02T20:00:00+08:00
71.22,12.97,1.10,29,0.00,1018.98,0.00,100.00,9,阴,13.10,1,东北,10.65,2022-12-02T21:00:00+08:00
72.07,12.90,3.55,354,0.00,1019.38,0.00,100.00,9,阴,12.60,1,北,10.72,2022-12-02T22:00:00+08:00
72.86,12.94,1.46,0,0.00,1019.47,0.00,100.00,9,阴,13.05,1,北,10.87,2022-12-02T23:00:00+08:00
72.73,12.87,2.95,3,0.00,1019.24,0.00,100.00,9,阴,12.69,1,北,10.80,2022-12-03T00:00:00+08:00
73.50,12.70,3.41,27,0.00,1018.66,0.00,30.04,0,晴,12.43,1,东北,10.79,2022-12-03T01:00:00+08:00
73.17,12.72,3.82,19,0.00,1018.45,0.00,63.58,4,多云,12.37,1,东北,10.76,2022-12-03T02:00:00+08:00
73.29,12.73,1.10,16,0.00,1017.75,0.00,63.58,4,多云,12.87,1,东北,10.78,2022-12-03T03:00:00+08:00
76.28,12.48,1.69,48,0.00,1017.88,0.00,41.12,4,多云,12.55,1,东北,11.04,2022-12-03T06:00:00+08:00
79.83,12.47,1.93,52,0.00,1018.50,62.41,20.52,0,晴,12.60,1,东北,11.55,2022-12-03T08:00:00+08:00
74.80,13.91,1.45,9,0.00,1018.93,274.97,19.13,0,晴,14.30,1,北,11.89,2022-12-03T10:00:00+08:00
69.24,15.48,2.89,297,0.00,1018.27,294.66,19.13,0,晴,15.77,1,西北,12.18,2022-12-03T11:00:00+08:00
65.79,17.07,2.45,344,0.00,1016.95,452.14,22.91,0,晴,17.68,1,西北,12.80,2022-12-03T12:00:00+08:00
63.20,18.31,2.51,33,0.00,1015.80,404.12,26.68,0,晴,19.09,1,东北,13.30,2022-12-03T13:00:00+08:00
61.91,18.92,3.12,344,0.00,1014.96,374.73,30.44,0,晴,19.68,1,西北,13.54,2022-12-03T14:00:00+08:00
64.82,19.19,1.83,59,0.00,1014.41,229.96,41.48,4,多云,20.38,1,东北,14.41,2022-12-03T15:00:00+08:00
68.11,18.99,2.84,316,0.00,1014.40,133.42,60.09,4,多云,20.09,1,西北,14.96,2022-12-03T16:00:00+08:00
76.79,18.14,1.53,7,0.00,1014.86,0.00,56.10,4,多云,19.63,1,北,15.99,2022-12-03T18:00:00+08:00
77.28,18.13,1.42,21,0.00,1015.59,0.00,56.10,4,多云,19.65,1,东北,16.08,2022-12-03T19:00:00+08:00
77.89,17.91,1.43,356,0.00,1016.17,0.00,100.00,9,阴,19.39,1,北,15.98,2022-12-03T20:00:00+08:00
81.93,17.59,1.28,38,0.00,1016.52,0.00,100.00,9,阴,19.18,1,东北,16.48,2022-12-03T21:00:00+08:00
84.73,17.24,1.09,284,0.00,1016.75,0.00,100.00,9,阴,18.88,1,西北,16.67,2022-12-03T22:00:00+08:00
87.93,17.06,1.32,21,0.00,1016.78,0.00,100.00,9,阴,18.73,1,东北,17.10,2022-12-03T23:00:00+08:00
89.58,16.79,2.11,304,0.00,1016.43,0.00,100.00,9,阴,18.30,1,西北,17.13,2022-12-04T00:00:00+08:00
92.89,16.38,0.35,353,0.00,1016.39,0.00,100.00,9,阴,18.21,0,北,17.30,2022-12-04T01:00:00+08:00
95.02,16.12,1.23,322,0.00,1016.20,0.00,100.00,9,阴,17.80,1,西北,17.41,2022-12-04T02:00:00+08:00
97.09,15.45,1.22,5,0.14,1016.17,0.00,44.98,13,小雨,17.01,1,北,17.04,2022-12-04T03:00:00+08:00
94.54,15.34,1.95,16,0.00,1016.34,0.00,44.97,4,多云,16.65,1,东北,16.48,2022-12-04T04:00:00+08:00
95.92,15.41,1.40,30,0.00,1016.41,0.00,44.50,4,多云,16.89,1,东北,16.79,2022-12-04T05:00:00+08:00
95.92,15.29,0.82,5,0.00,1017.19,0.00,100.00,9,阴,16.84,0,北,16.66,2022-12-04T06:00:00+08:00
95.34,15.13,2.12,359,0.00,1018.00,0.32,100.00,9,阴,16.38,1,北,16.39,2022-12-04T07:00:00+08:00
93.88,15.32,2.69,14,0.00,1018.77,62.39,100.00,9,阴,16.47,1,东北,16.34,2022-12-04T08:00:00+08:00
90.55,15.87,5.01,18,0.00,1019.42,176.45,100.00,9,阴,16.64,1,东北,16.33,2022-12-04T09:00:00+08:00
85.04,16.38,2.65,36,0.00,1019.90,230.58,100.00,9,阴,17.51,1,东北,15.84,2022-12-04T10:00:00+08:00
78.86,16.97,2.06,90,0.00,1019.69,233.25,100.00,9,阴,18.13,1,东,15.25,2022-12-04T11:00:00+08:00
81.44,17.05,1.19,295,0.00,1019.23,265.62,100.00,9,阴,18.49,1,西北,15.83,2022-12-04T12:00:00+08:00
75.91,18.65,1.13,328,0.00,1016.92,346.29,37.16,0,晴,20.31,1,西北,16.32,2022-12-04T14:00:00+08:00
73.74,18.86,2.37,16,0.00,1016.83,193.17,100.00,9,阴,20.26,1,东北,16.06,2022-12-04T15:00:00+08:00
74.92,18.39,1.84,19,0.00,1017.01,135.41,100.00,9,阴,19.81,1,东北,15.85,2022-12-04T16:00:00+08:00
72.00,17.42,3.17,11,0.00,1017.72,0.00,100.00,9,阴,18.23,1,北,14.33,2022-12-04T18:00:00+08:00
73.99,16.15,3.60,12,0.00,1018.28,0.00,100.00,9,阴,16.64,1,东北,13.58,2022-12-04T19:00:00+08:00
74.54,15.54,0.79,349,0.00,1018.95,0.00,19.89,0,晴,16.41,0,北,13.16,2022-12-04T20:00:00+08:00
74.73,15.22,1.41,53,0.00,1019.55,0.00,100.00,9,阴,15.91,1,东北,12.93,2022-12-04T21:00:00+08:00
75.40,14.81,3.43,1,0.00,1020.23,0.00,100.00,9,阴,15.06,1,北,12.70,2022-12-04T22:00:00+08:00
76.65,14.38,3.43,7,0.00,1020.04,0.00,34.22,0,晴,14.58,1,北,12.56,2022-12-04T23:00:00+08:00
75.73,14.49,3.91,9,0.00,1020.14,0.00,34.22,0,晴,14.59,1,北,12.50,2022-12-05T00:00:00+08:00
76.06,14.51,4.08,358,0.00,1019.97,0.00,36.43,0,晴,14.60,1,北,12.57,2022-12-05T01:00:00+08:00
76.78,14.18,4.07,356,0.00,1020.04,0.00,43.26,4,多云,14.22,1,北,12.42,2022-12-05T02:00:00+08:00
77.93,13.65,2.11,14,0.00,1020.16,0.00,47.97,4,多云,13.95,1,东北,12.18,2022-12-05T03:00:00+08:00
78.66,13.47,5.01,355,0.00,1020.59,0.00,52.65,4,多云,13.23,1,北,12.15,2022-12-05T04:00:00+08:00
78.76,13.14,4.42,33,0.00,1020.76,0.00,50.16,4,多云,12.94,1,东北,11.90,2022-12-05T05:00:00+08:00
77.74,12.79,5.96,33,0.00,1021.11,0.00,47.38,4,多云,12.20,1,东北,11.48,2022-12-05T06:00:00+08:00
76.18,12.71,0.55,3,0.00,1022.20,0.25,47.38,4,多云,13.04,0,北,11.19,2022-12-05T07:00:00+08:00
75.14,12.83,2.88,10,0.00,1022.90,41.36,36.75,0,晴,12.73,1,北,11.13,2022-12-05T08:00:00+08:00
72.78,13.12,1.87,87,0.00,1023.44,116.83,35.77,0,晴,13.19,1,东,10.99,2022-12-05T09:00:00+08:00
69.98,13.53,4.07,24,0.00,1023.64,262.50,35.77,0,晴,13.21,1,东北,10.85,2022-12-05T10:00:00+08:00
63.72,14.83,6.69,12,0.00,1023.06,300.96,35.77,0,晴,14.10,2,东北,10.75,2022-12-05T11:00:00+08:00
59.67,15.42,2.61,29,0.00,1022.02,332.93,31.97,0,晴,15.42,1,东北,10.45,2022-12-05T12:00:00+08:00
62.30,14.52,3.39,342,0.00,1019.78,220.37,24.55,0,晴,14.28,1,西北,10.30,2022-12-05T14:00:00+08:00
62.06,14.70,2.91,355,0.00,1019.53,200.76,100.00,9,阴,14.57,1,北,10.38,2022-12-05T15:00:00+08:00
62.37,14.43,3.13,34,0.00,1019.47,131.64,5.95,0,晴,14.22,1,东北,10.25,2022-12-05T16:00:00+08:00
64.41,13.99,3.96,8,0.00,1019.38,0.00,0.00,0,晴,13.61,1,北,10.29,2022-12-05T18:00:00+08:00
64.12,14.01,3.18,340,0.00,1020.05,0.00,0.00,0,晴,13.77,1,西北,10.26,2022-12-05T19:00:00+08:00
67.40,13.34,0.51,145,0.00,1020.70,0.00,0.00,0,晴,13.54,0,东南,10.32,2022-12-05T20:00:00+08:00
70.08,12.55,2.29,323,0.00,1021.15,0.00,0.00,0,晴,12.35,1,西北,10.19,2022-12-05T21:00:00+08:00
71.29,12.20,4.39,348,0.00,1021.28,0.00,0.00,0,晴,11.58,1,西北,10.13,2022-12-05T22:00:00+08:00
70.32,12.02,3.22,26,0.00,1021.53,0.00,0.00,0,晴,11.55,1,东北,9.88,2022-12-05T23:00:00+08:00
71.44,11.51,4.45,346,0.00,1021.47,0.00,0.00,0,晴,10.75,1,西北,9.70,2022-12-06T00:00:00+08:00
72.98,11.17,2.64,56,0.00,1021.41,0.00,0.00,0,晴,10.71,1,东北,9.69,2022-12-06T01:00:00+08:00
70.33,11.63,3.42,32,0.00,1020.90,0.00,0.00,0,晴,11.05,1,东北,9.63,2022-12-06T02:00:00+08:00
69.01,11.73,3.16,20,0.00,1020.56,0.00,0.00,0,晴,11.18,1,东北,9.51,2022-12-06T03:00:00+08:00
69.46,11.65,2.43,337,0.00,1020.59,0.00,0.00,0,晴,11.22,1,西北,9.52,2022-12-06T04:00:00+08:00
69.45,11.58,2.27,319,0.00,1020.50,0.00,0.00,0,晴,11.17,1,西北,9.47,2022-12-06T05:00:00+08:00
70.01,11.50,3.06,350,0.00,1020.81,0.00,0.00,0,晴,10.95,1,北,9.50,2022-12-06T06:00:00+08:00
70.12,11.40,1.27,332,0.00,1021.38,0.20,0.00,0,晴,11.16,1,西北,9.45,2022-12-06T07:00:00+08:00
70.14,11.52,2.01,337,0.00,1022.00,65.67,0.00,0,晴,11.17,1,西北,9.53,2022-12-06T08:00:00+08:00
69.12,11.96,2.28,332,0.00,1022.59,147.03,4.95,0,晴,11.62,1,西北,9.67,2022-12-06T09:00:00+08:00
69.89,12.40,3.27,19,0.00,1022.59,198.42,4.95,0,晴,11.99,1,东北,10.06,2022-12-06T10:00:00+08:00
69.60,12.96,1.10,17,0.00,1022.11,220.06,4.95,0,晴,13.04,1,东北,10.40,2022-12-06T11:00:00+08:00
64.68,14.42,4.05,23,0.00,1019.31,255.43,7.71,0,晴,14.12,1,东北,10.62,2022-12-06T13:00:00+08:00
63.72,14.64,2.61,39,0.00,1018.32,273.41,8.46,0,晴,14.62,1,东北,10.62,2022-12-06T14:00:00+08:00
63.88,15.21,2.33,315,0.00,1017.44,243.73,100.00,9,阴,15.36,1,西北,11.04,2022-12-06T15:00:00+08:00
