time,prec,total_prec,duration,id
2022-06-29T14:10,0.2094117647058823,0.2094117647058823,0,1
2022-06-29T14:20,0.2617647058823529,0.4711764705882352,10,1
2022-06-29T14:30,0.3141176470588235,0.7852941176470587,20,1
2022-06-29T14:40,0.0436274509803921,0.8289215686274508,30,1
2022-06-29T14:50,0.0349019607843137,0.8638235294117645,40,1
2022-06-29T15:00,0.0261764705882352,0.8899999999999998,50,1
2022-06-29T15:10,0.0,0.8899999999999998,60,1
2022-06-29T15:20,0.0,0.8899999999999998,70,1
2022-06-29T15:30,-0.0,0.8899999999999998,80,1
2022-06-29T15:40,0.0,0.8899999999999998,90,1
2022-06-29T15:50,0.0,0.8899999999999998,100,1
2022-06-29T16:00,0.0,0.8899999999999998,110,1
2022-06-29T16:10,0.0,0.8899999999999998,120,1
2022-06-29T16:20,0.0,0.8899999999999998,130,1
2022-06-29T16:30,0.0,0.8899999999999998,140,1
2022-06-29T16:40,0.0,0.8899999999999998,150,1
2022-06-29T16:50,0.0,0.8899999999999998,160,1
2022-06-29T17:00,0.0,0.8899999999999998,170,1
2022-06-30T11:10,0.4464377036851341,0.4464377036851341,0,2
2022-06-30T11:20,0.5580471296064176,1.0044848332915517,10,2
2022-06-30T11:30,0.6696565555277011,1.674141388819253,20,2
2022-06-30T11:40,0.1284478148240996,1.8025892036433524,30,2
2022-06-30T11:50,0.1452862037269156,1.947875407370268,40,2
2022-06-30T12:00,0.1621245926297317,2.11,50,2
2022-06-30T12:10,0.182148118387572,2.292148118387572,60,2
2022-06-30T12:20,0.1992861925806883,2.49143431096826,70,2
2022-06-30T12:30,0.2164242667738047,2.7078585777420647,80,2
2022-06-30T12:40,0.0300589259408062,2.737917503682871,90,2
2022-06-30T12:50,0.0240471407526449,2.761964644435516,100,2
2022-06-30T13:00,0.0180353555644837,2.78,110,2
2022-06-30T13:10,0.0,2.78,120,2
2022-06-30T13:20,0.0,2.78,130,2
2022-06-30T13:30,0.0,2.78,140,2
2022-06-30T13:40,0.0,2.78,150,2
2022-06-30T13:50,0.0,2.78,160,2
2022-06-30T14:00,0.0,2.78,170,2
2022-06-30T14:10,0.0,2.78,180,2
2022-06-30T14:20,0.0,2.78,190,2
2022-06-30T14:30,0.0,2.78,200,2
2022-06-30T14:40,0.0,2.78,210,2
2022-06-30T14:50,0.0,2.78,220,2
2022-06-30T15:00,0.0,2.78,230,2
2022-06-30T15:10,0.6323308270676692,0.6323308270676692,0,3
2022-06-30T15:20,0.7904135338345865,1.4227443609022556,10,3
2022-06-30T15:30,0.9484962406015036,2.371240601503759,20,3
2022-06-30T15:40,0.1671679197994987,2.538408521303258,30,3
2022-06-30T15:50,0.1762531328320802,2.714661654135338,40,3
2022-06-30T16:00,0.1853383458646616,2.8999999999999995,50,3
