time,prec,total_prec,duration,id
2022-06-30T12:10,1.904743200282586,1.904743200282586,0,1
2022-06-30T12:20,2.3809290003532326,4.285672200635819,10,1
2022-06-30T12:30,2.857114800423879,7.142787001059698,20,1
2022-06-30T12:40,0.4159617331920406,7.558748734251739,30,1
2022-06-30T12:50,0.3557376663134347,7.914486400565174,40,1
2022-06-30T13:00,0.2955135994348287,8.210000000000003,50,1
2022-06-30T13:10,0.1377972207925887,8.347797220792591,60,1
2022-06-30T13:20,0.1025270200720535,8.450324240864644,70,1
2022-06-30T13:30,0.0672568193515182,8.517581060216163,80,1
2022-06-30T13:40,0.009341224909933,8.526922285126096,90,1
2022-06-30T13:50,0.0074729799279464,8.534395265054043,100,1
2022-06-30T14:00,0.0056047349459598,8.540000000000003,110,1
2022-06-30T14:10,0.0,8.540000000000003,120,1
2022-06-30T14:20,0.0,8.540000000000003,130,1
2022-06-30T14:30,0.0,8.540000000000003,140,1
2022-06-30T14:40,0.0,8.540000000000003,150,1
2022-06-30T14:50,0.0,8.540000000000003,160,1
2022-06-30T15:00,0.0,8.540000000000003,170,1
2022-06-30T15:10,1.9952941176470589,10.535294117647062,180,1
2022-06-30T15:20,2.494117647058824,13.029411764705886,190,1
2022-06-30T15:30,2.992941176470588,16.022352941176475,200,1
2022-06-30T15:40,0.4156862745098039,16.438039215686278,210,1
2022-06-30T15:50,0.3325490196078431,16.77058823529412,220,1
2022-06-30T16:00,0.2494117647058823,17.020000000000003,230,1
2022-06-30T16:10,0.0,17.020000000000003,240,1
2022-06-30T16:20,0.0,17.020000000000003,250,1
2022-06-30T16:30,0.0,17.020000000000003,260,1
2022-06-30T16:40,0.0,17.020000000000003,270,1
2022-06-30T16:50,0.0,17.020000000000003,280,1
2022-06-30T17:00,0.0,17.020000000000003,290,1
2022-06-30T17:10,0.0,17.020000000000003,300,1
2022-06-30T17:20,0.0,17.020000000000003,310,1
2022-06-30T17:30,0.0,17.020000000000003,320,1
2022-06-30T17:40,0.0,17.020000000000003,330,1
2022-06-30T17:50,0.0,17.020000000000003,340,1
2022-06-30T18:00,0.0,17.020000000000003,350,1
