time,prec,total_prec,duration,id
2022-06-29T14:10,0.0138248847926267,0.0138248847926267,0,1
2022-06-29T14:20,0.0172811059907834,0.0311059907834101,10,1
2022-06-29T14:30,0.02073732718894,0.0518433179723501,20,1
2022-06-29T14:40,0.0180875576036866,0.06993087557603671,30,1
2022-06-29T14:50,0.0327188940092165,0.10264976958525321,40,1
2022-06-29T15:00,0.0473502304147465,0.14999999999999972,50,1
2022-06-29T15:10,0.1571845949535192,0.3071845949535189,60,1
2022-06-29T15:20,0.1942895086321381,0.501474103585657,70,1
2022-06-29T15:30,0.2313944223107569,0.7328685258964139,80,1
2022-06-29T15:40,0.0321381142098273,0.7650066401062412,90,1
2022-06-29T15:50,0.0257104913678618,0.790717131474103,100,1
2022-06-29T16:00,0.0192828685258964,0.8099999999999995,110,1
2022-06-29T16:10,0.0,0.8099999999999995,120,1
2022-06-29T16:20,0.0,0.8099999999999995,130,1
2022-06-29T16:30,0.0,0.8099999999999995,140,1
2022-06-29T16:40,0.0,0.8099999999999995,150,1
2022-06-29T16:50,0.0,0.8099999999999995,160,1
2022-06-29T17:00,0.0,0.8099999999999995,170,1
2022-06-29T17:10,0.0,0.8099999999999995,180,1
2022-06-29T17:20,0.0,0.8099999999999995,190,1
2022-06-29T17:30,0.0,0.8099999999999995,200,1
2022-06-29T17:40,0.0,0.8099999999999995,210,1
2022-06-29T17:50,0.0,0.8099999999999995,220,1
2022-06-29T18:00,0.0,0.8099999999999995,230,1
2022-06-30T11:10,0.0230568882796435,0.0230568882796435,0,2
2022-06-30T11:20,0.0288211103495544,0.0518779986291979,10,2
2022-06-30T11:30,0.0345853324194653,0.08646333104866319,20,2
2022-06-30T11:40,0.0368048891935115,0.12326822024217468,30,2
2022-06-30T11:50,0.0678455563171121,0.1911137765592868,40,2
2022-06-30T12:00,0.0988862234407128,0.2899999999999996,50,2
2022-06-30T12:10,0.3619615935798223,0.651961593579822,60,2
2022-06-30T12:20,0.4484373746059042,1.1003989681857262,70,2
2022-06-30T12:30,0.5349131556319863,1.6353121238177124,80,2
2022-06-30T12:40,0.0886907423330467,1.7240028661507592,90,2
2022-06-30T12:50,0.0882292920607623,1.8122321582115215,100,2
2022-06-30T13:00,0.087767841788478,1.8999999999999995,110,2
2022-06-30T13:10,0.0784561403508772,1.9784561403508767,120,2
2022-06-30T13:20,0.0780414673046251,2.0564976076555017,130,2
2022-06-30T13:30,0.0776267942583732,2.134124401913875,140,2
2022-06-30T13:40,0.0107814992025518,2.144905901116427,150,2
2022-06-30T13:50,0.0086251993620414,2.1535311004784683,160,2
2022-06-30T14:00,0.0064688995215311,2.1599999999999993,170,2
2022-06-30T14:10,0.0,2.1599999999999993,180,2
2022-06-30T14:20,0.0,2.1599999999999993,190,2
2022-06-30T14:30,0.0,2.1599999999999993,200,2
2022-06-30T14:40,0.0,2.1599999999999993,210,2
2022-06-30T14:50,0.0,2.1599999999999993,220,2
2022-06-30T15:00,0.0,2.1599999999999993,230,2
2022-06-30T15:10,0.0,2.1599999999999993,240,2
2022-06-30T15:20,0.0,2.1599999999999993,250,2
2022-06-30T15:30,0.0,2.1599999999999993,260,2
2022-06-30T15:40,0.0,2.1599999999999993,270,2
2022-06-30T15:50,0.0,2.1599999999999993,280,2
2022-06-30T16:00,0.0,2.1599999999999993,290,2
2022-07-01T20:10,0.1555147540983606,0.1555147540983606,0,3
2022-07-01T20:20,0.1943934426229508,0.3499081967213114,10,3
2022-07-01T20:30,0.233272131147541,0.5831803278688524,20,3
2022-07-01T20:40,0.050575956284153,0.6337562841530054,30,3
2022-07-01T20:50,0.0622732240437158,0.6960295081967213,40,3
2022-07-01T21:00,0.0739704918032786,0.7699999999999999,50,3
2022-07-01T21:10,0.0751753846153846,0.8451753846153846,60,3
2022-07-01T21:20,0.0854399999999999,0.9306153846153844,70,3
2022-07-01T21:30,0.0957046153846153,1.0263199999999997,80,3
2022-07-01T21:40,0.0252553846153846,1.0515753846153844,90,3
2022-07-01T21:50,0.03456,1.0861353846153843,100,3
2022-07-01T22:00,0.0438646153846153,1.1299999999999997,110,3
2022-07-01T22:10,0.0679245283018868,1.1979245283018864,120,3
2022-07-01T22:20,0.079811320754717,1.2777358490566035,130,3
2022-07-01T22:30,0.0916981132075471,1.3694339622641507,140,3
2022-07-01T22:40,0.0127358490566037,1.3821698113207543,150,3
2022-07-01T22:50,0.010188679245283,1.3923584905660373,160,3
2022-07-01T23:00,0.0076415094339622,1.3999999999999995,170,3
2022-07-01T23:10,0.0,1.3999999999999995,180,3
2022-07-01T23:20,0.0,1.3999999999999995,190,3
2022-07-01T23:30,0.0,1.3999999999999995,200,3
2022-07-01T23:40,0.0,1.3999999999999995,210,3
2022-07-01T23:50,0.0,1.3999999999999995,220,3
2022-07-02T00:00,0.0,1.3999999999999995,230,3
2022-07-02T00:10,0.0,1.3999999999999995,240,3
