time,prec,total_prec,duration,id
2022-06-30T13:10,0.3768071362657644,0.3768071362657644,0,1
2022-06-30T13:20,0.4710089203322055,0.8478160565979699,10,1
2022-06-30T13:30,0.5652107043986466,1.4130267609966165,20,1
2022-06-30T13:40,0.1032630985337844,1.5162898595304009,30,1
2022-06-30T13:50,0.1123244130011278,1.6286142725315287,40,1
2022-06-30T14:00,0.1213857274684712,1.75,50,1
2022-06-30T14:10,0.1282039486294805,1.8782039486294806,60,1
2022-06-30T14:20,0.1371094498754073,2.0153133985048877,70,1
2022-06-30T14:30,0.1460149511213341,2.161328349626222,80,1
2022-06-30T14:40,0.0202798543224075,2.1816082039486293,90,1
2022-06-30T14:50,0.016223883457926,2.1978320874065553,100,1
2022-06-30T15:00,0.0121679125934445,2.21,110,1
2022-06-30T15:10,0.0,2.21,120,1
2022-06-30T15:20,0.0,2.21,130,1
2022-06-30T15:30,-0.0,2.21,140,1
2022-06-30T15:40,0.0,2.21,150,1
2022-06-30T15:50,0.0,2.21,160,1
2022-06-30T16:00,0.0,2.21,170,1
2022-06-30T16:10,0.0,2.21,180,1
2022-06-30T16:20,0.0,2.21,190,1
2022-06-30T16:30,0.0,2.21,200,1
2022-06-30T16:40,0.0,2.21,210,1
2022-06-30T16:50,0.0,2.21,220,1
2022-06-30T17:00,0.0,2.21,230,1
2022-07-01T14:10,0.3152941176470588,0.3152941176470588,0,2
2022-07-01T14:20,0.3941176470588235,0.7094117647058823,10,2
2022-07-01T14:30,0.4729411764705882,1.1823529411764704,20,2
2022-07-01T14:40,0.0656862745098039,1.2480392156862743,30,2
2022-07-01T14:50,0.0525490196078431,1.3005882352941174,40,2
2022-07-01T15:00,0.0394117647058823,1.3399999999999996,50,2
2022-07-01T15:10,0.0,1.3399999999999996,60,2
2022-07-01T15:20,0.0,1.3399999999999996,70,2
2022-07-01T15:30,0.0,1.3399999999999996,80,2
2022-07-01T15:40,0.0,1.3399999999999996,90,2
2022-07-01T15:50,0.0,1.3399999999999996,100,2
2022-07-01T16:00,0.0,1.3399999999999996,110,2
2022-07-01T16:10,0.0,1.3399999999999996,120,2
2022-07-01T16:20,0.0,1.3399999999999996,130,2
2022-07-01T16:30,0.0,1.3399999999999996,140,2
2022-07-01T16:40,0.0,1.3399999999999996,150,2
2022-07-01T16:50,0.0,1.3399999999999996,160,2
2022-07-01T17:00,0.0,1.3399999999999996,170,2
2022-07-01T21:10,0.0139130434782608,0.0139130434782608,0,3
2022-07-01T21:20,0.017391304347826,0.0313043478260868,10,3
2022-07-01T21:30,0.0208695652173913,0.0521739130434781,20,3
2022-07-01T21:40,0.0130434782608695,0.0652173913043476,30,3
2022-07-01T21:50,0.0226086956521739,0.0878260869565215,40,3
2022-07-01T22:00,0.0321739130434782,0.11999999999999969,50,3
2022-07-01T22:10,0.0838602329450915,0.2038602329450912,60,3
2022-07-01T22:20,0.1030782029950083,0.3069384359400995,70,3
