time,prec,total_prec,duration,id
2022-06-29T16:10,0.0258823529411764,0.0258823529411764,0,1
2022-06-29T16:20,0.0323529411764705,0.0582352941176469,10,1
2022-06-29T16:30,0.0388235294117647,0.0970588235294116,20,1
2022-06-29T16:40,0.005392156862745,0.1024509803921566,30,1
2022-06-29T16:50,0.004313725490196,0.1067647058823526,40,1
2022-06-29T17:00,0.003235294117647,0.1099999999999996,50,1
2022-06-29T17:10,0.0,0.1099999999999996,60,1
2022-06-29T17:20,0.0,0.1099999999999996,70,1
2022-06-29T17:30,0.0,0.1099999999999996,80,1
2022-06-29T17:40,0.0,0.1099999999999996,90,1
2022-06-29T17:50,0.0,0.1099999999999996,100,1
2022-06-29T18:00,0.0,0.1099999999999996,110,1
2022-06-29T18:10,0.0,0.1099999999999996,120,1
2022-06-29T18:20,0.0,0.1099999999999996,130,1
2022-06-29T18:30,0.0,0.1099999999999996,140,1
2022-06-29T18:40,0.0,0.1099999999999996,150,1
2022-06-29T18:50,0.0,0.1099999999999996,160,1
2022-06-29T19:00,0.0,0.1099999999999996,170,1
2022-06-30T13:10,0.6423529411764705,0.6423529411764705,0,2
2022-06-30T13:20,0.8029411764705882,1.4452941176470586,10,2
2022-06-30T13:30,0.9635294117647056,2.408823529411764,20,2
2022-06-30T13:40,0.1338235294117647,2.542647058823529,30,2
2022-06-30T13:50,0.1070588235294117,2.6497058823529405,40,2
2022-06-30T14:00,0.0802941176470588,2.729999999999999,50,2
2022-06-30T14:10,0.0,2.729999999999999,60,2
2022-06-30T14:20,0.0,2.729999999999999,70,2
2022-06-30T14:30,0.0,2.729999999999999,80,2
2022-06-30T14:40,0.0,2.729999999999999,90,2
2022-06-30T14:50,0.0,2.729999999999999,100,2
2022-06-30T15:00,0.0,2.729999999999999,110,2
2022-06-30T15:10,0.0,2.729999999999999,120,2
2022-06-30T15:20,0.0,2.729999999999999,130,2
2022-06-30T15:30,0.0,2.729999999999999,140,2
2022-06-30T15:40,0.0,2.729999999999999,150,2
2022-06-30T15:50,0.0,2.729999999999999,160,2
2022-06-30T16:00,0.0,2.729999999999999,170,2
2022-06-30T16:10,0.0823529411764705,0.0823529411764705,0,3
2022-06-30T16:20,0.1029411764705882,0.18529411764705872,10,3
2022-06-30T16:30,0.1235294117647058,0.3088235294117645,20,3
2022-06-30T16:40,0.017156862745098,0.3259803921568625,30,3
2022-06-30T16:50,0.0137254901960784,0.33970588235294086,40,3
2022-06-30T17:00,0.0102941176470588,0.34999999999999964,50,3
2022-06-30T17:10,0.0,0.34999999999999964,60,3
2022-06-30T17:20,0.0,0.34999999999999964,70,3
2022-06-30T17:30,0.0,0.34999999999999964,80,3
2022-06-30T17:40,0.0,0.34999999999999964,90,3
2022-06-30T17:50,0.0,0.34999999999999964,100,3
2022-06-30T18:00,0.0,0.34999999999999964,110,3
2022-06-30T18:10,0.0,0.34999999999999964,120,3
2022-06-30T18:20,0.0,0.34999999999999964,130,3
2022-06-30T18:30,0.0,0.34999999999999964,140,3
2022-06-30T18:40,0.0,0.34999999999999964,150,3
2022-06-30T18:50,0.0,0.34999999999999964,160,3
2022-06-30T19:00,0.0,0.34999999999999964,170,3
2022-07-01T21:10,0.2980248962655602,0.2980248962655602,0,4
2022-07-01T21:20,0.3725311203319502,0.6705560165975104,10,4
2022-07-01T21:30,0.4470373443983403,1.1175933609958508,20,4
2022-07-01T21:40,0.0743208852005532,1.191914246196404,30,4
2022-07-01T21:50,0.0741355463347164,1.2660497925311205,40,4
2022-07-01T22:00,0.0739502074688796,1.34,50,4
2022-07-01T22:10,0.066182917611489,1.406182917611489,60,4
2022-07-01T22:20,0.0660166288737717,1.4721995464852609,70,4
2022-07-01T22:30,0.0658503401360544,1.5380498866213153,80,4
2022-07-01T22:40,0.009145880574452,1.5471957671957672,90,4
2022-07-01T22:50,0.0073167044595616,1.554512471655329,100,4
2022-07-01T23:00,0.0054875283446712,1.56,110,4
2022-07-01T23:10,0.0,1.56,120,4
2022-07-01T23:20,0.0,1.56,130,4
2022-07-01T23:30,0.0,1.56,140,4
2022-07-01T23:40,0.0,1.56,150,4
2022-07-01T23:50,0.0,1.56,160,4
2022-07-02T00:00,0.0,1.56,170,4
2022-07-02T00:10,0.0,1.56,180,4
2022-07-02T00:20,0.0,1.56,190,4
2022-07-02T00:30,0.0,1.56,200,4
2022-07-02T00:40,0.0,1.56,210,4
2022-07-02T00:50,0.0,1.56,220,4
2022-07-02T01:00,0.0,1.56,230,4
2022-07-02T04:10,0.1293136403127714,0.1293136403127714,0,5
2022-07-02T04:20,0.1616420503909643,0.2909556907037357,10,5
2022-07-02T04:30,0.1939704604691572,0.48492615117289295,20,5
2022-07-02T04:40,0.0370098465102809,0.5219359976831739,30,5
2022-07-02T04:50,0.0416912829423689,0.5636272806255428,40,5
2022-07-02T05:00,0.0463727193744569,0.6099999999999997,50,5
2022-07-02T05:10,0.0517774634606317,0.6617774634606314,60,5
2022-07-02T05:20,0.0565252239509665,0.7183026874115979,70,5
2022-07-02T05:30,0.0612729844413012,0.7795756718528991,80,5
2022-07-02T05:40,0.0085101367279585,0.7880858085808576,90,5
2022-07-02T05:50,0.0068081093823668,0.7948939179632244,100,5
2022-07-02T06:00,0.0051060820367751,0.7999999999999995,110,5
2022-07-02T06:10,0.0,0.7999999999999995,120,5
2022-07-02T06:20,0.0,0.7999999999999995,130,5
2022-07-02T06:30,0.0,0.7999999999999995,140,5
2022-07-02T06:40,0.0,0.7999999999999995,150,5
2022-07-02T06:50,0.0,0.7999999999999995,160,5
2022-07-02T07:00,0.0,0.7999999999999995,170,5
2022-07-02T07:10,0.0,0.7999999999999995,180,5
2022-07-02T07:20,0.0,0.7999999999999995,190,5
2022-07-02T07:30,0.0,0.7999999999999995,200,5
2022-07-02T07:40,0.0,0.7999999999999995,210,5
2022-07-02T07:50,0.0,0.7999999999999995,220,5
2022-07-02T08:00,0.0,0.7999999999999995,230,5
2022-07-02T10:10,0.392739705663743,0.392739705663743,0,6
2022-07-02T10:20,0.4909246320796789,0.8836643377434219,10,6
2022-07-02T10:30,0.5891095584956145,1.4727738962390364,20,6
2022-07-02T10:40,0.2319634805014618,1.7047373767404983,30,6
2022-07-02T10:50,0.3657420345869878,2.070479411327486,40,6
2022-07-02T11:00,0.4995205886725138,2.57,50,6
2022-07-02T11:10,0.7856998130615691,3.3556998130615687,60,6
2022-07-02T11:20,0.9516715913887716,4.307371404450341,70,6
2022-07-02T11:30,1.1176433697159742,5.425014774166315,80,6
