time,prec,total_prec,duration,id
2022-06-29T14:10,0.5952941176470588,0.5952941176470588,0,1
2022-06-29T14:20,0.7441176470588234,1.3394117647058823,10,1
2022-06-29T14:30,0.8929411764705881,2.2323529411764707,20,1
2022-06-29T14:40,0.1240196078431372,2.356372549019608,30,1
2022-06-29T14:50,0.0992156862745098,2.4555882352941176,40,1
2022-06-29T15:00,0.0744117647058823,2.53,50,1
2022-06-29T15:10,0.0,2.53,60,1
2022-06-29T15:20,0.0,2.53,70,1
2022-06-29T15:30,0.0,2.53,80,1
2022-06-29T15:40,0.0,2.53,90,1
2022-06-29T15:50,0.0,2.53,100,1
2022-06-29T16:00,0.0,2.53,110,1
2022-06-29T16:10,0.0,2.53,120,1
2022-06-29T16:20,0.0,2.53,130,1
2022-06-29T16:30,0.0,2.53,140,1
2022-06-29T16:40,0.0,2.53,150,1
2022-06-29T16:50,0.0,2.53,160,1
2022-06-29T17:00,0.0,2.53,170,1
2022-06-30T11:10,0.2258823529411764,0.2258823529411764,0,2
2022-06-30T11:20,0.2823529411764706,0.508235294117647,10,2
2022-06-30T11:30,0.3388235294117647,0.8470588235294116,20,2
2022-06-30T11:40,0.0470588235294117,0.8941176470588234,30,2
2022-06-30T11:50,0.0376470588235294,0.9317647058823527,40,2
2022-06-30T12:00,0.028235294117647,0.9599999999999997,50,2
2022-06-30T12:10,0.0,0.9599999999999997,60,2
2022-06-30T12:20,0.0,0.9599999999999997,70,2
2022-06-30T12:30,0.0,0.9599999999999997,80,2
2022-06-30T12:40,0.0,0.9599999999999997,90,2
2022-06-30T12:50,0.0,0.9599999999999997,100,2
2022-06-30T13:00,0.0,0.9599999999999997,110,2
2022-06-30T13:10,0.0,0.9599999999999997,120,2
2022-06-30T13:20,0.0,0.9599999999999997,130,2
2022-06-30T13:30,0.0,0.9599999999999997,140,2
2022-06-30T13:40,0.0,0.9599999999999997,150,2
2022-06-30T13:50,0.0,0.9599999999999997,160,2
2022-06-30T14:00,0.0,0.9599999999999997,170,2
2022-06-30T15:10,2.062439216200276,2.062439216200276,0,3
2022-06-30T15:20,2.578049020250344,4.64048823645062,10,3
2022-06-30T15:30,3.093658824300413,7.734147060751033,20,3
2022-06-30T15:40,0.4471137252331957,8.181260785984229,30,3
2022-06-30T15:50,0.3786176464163226,8.559878432400552,40,3
2022-06-30T16:00,0.3101215675994495,8.870000000000001,50,3
2022-06-30T16:10,0.1307813319349764,9.000781331934977,60,3
2022-06-30T16:20,0.0937073938122706,9.094488725747247,70,3
2022-06-30T16:30,0.0566334556895647,9.151122181436811,80,3
2022-06-30T16:40,0.0078657577346617,9.158987939171473,90,3
2022-06-30T16:50,0.0062926061877294,9.165280545359202,100,3
2022-06-30T17:00,0.004719454640797,9.17,110,3
2022-06-30T17:10,0.0,9.17,120,3
2022-06-30T17:20,0.0,9.17,130,3
2022-06-30T17:30,0.0,9.17,140,3
2022-06-30T17:40,0.0,9.17,150,3
2022-06-30T17:50,0.0,9.17,160,3
2022-06-30T18:00,0.0,9.17,170,3
2022-06-30T18:10,0.268235294117647,9.438235294117646,180,3
2022-06-30T18:20,0.3352941176470587,9.773529411764706,190,3
2022-06-30T18:30,0.4023529411764706,10.175882352941176,200,3
2022-06-30T18:40,0.0558823529411764,10.231764705882354,210,3
2022-06-30T18:50,0.0447058823529411,10.276470588235295,220,3
2022-06-30T19:00,0.0335294117647058,10.31,230,3
2022-06-30T19:10,0.0,10.31,240,3
2022-06-30T19:20,0.0,10.31,250,3
2022-06-30T19:30,0.0,10.31,260,3
2022-06-30T19:40,0.0,10.31,270,3
2022-06-30T19:50,0.0,10.31,280,3
2022-06-30T20:00,0.0,10.31,290,3
2022-06-30T20:10,0.0,10.31,300,3
2022-06-30T20:20,0.0,10.31,310,3
2022-06-30T20:30,0.0,10.31,320,3
2022-06-30T20:40,0.0,10.31,330,3
2022-06-30T20:50,0.0,10.31,340,3
2022-06-30T21:00,0.0,10.31,350,3
2022-07-02T03:10,0.6653671769037008,0.6653671769037008,0,4
2022-07-02T03:20,0.8317089711296259,1.4970761480333268,10,4
2022-07-02T03:30,0.9980507653555512,2.495126913388878,20,4
2022-07-02T03:40,0.1556497448814829,2.650776658270361,30,4
2022-07-02T03:50,0.1449576955370406,2.7957343538074015,40,4
2022-07-02T04:00,0.1342656461925983,2.9299999999999997,50,4
2022-07-02T04:10,0.0994668697638994,3.0294668697638993,60,4
2022-07-02T04:20,0.0908606245239908,3.1203274942878902,70,4
2022-07-02T04:30,0.0822543792840822,3.2025818735719724,80,4
2022-07-02T04:40,0.0114242193450114,3.214006092916984,90,4
2022-07-02T04:50,0.0091393754760091,3.223145468392993,100,4
2022-07-02T05:00,0.0068545316070068,3.23,110,4
2022-07-02T05:10,0.0,3.23,120,4
2022-07-02T05:20,0.0,3.23,130,4
2022-07-02T05:30,0.0,3.23,140,4
2022-07-02T05:40,0.0,3.23,150,4
2022-07-02T05:50,0.0,3.23,160,4
2022-07-02T06:00,0.0,3.23,170,4
2022-07-02T06:10,0.0,3.23,180,4
2022-07-02T06:20,0.0,3.23,190,4
2022-07-02T06:30,0.0,3.23,200,4
2022-07-02T06:40,0.0,3.23,210,4
2022-07-02T06:50,0.0,3.23,220,4
2022-07-02T07:00,0.0,3.23,230,4
2022-07-02T09:10,0.5145727136431784,0.5145727136431784,0,5
2022-07-02T09:20,0.643215892053973,1.1577886056971514,10,5
2022-07-02T09:30,0.7718590704647676,1.929647676161919,20,5
2022-07-02T09:40,0.1793803098450774,2.1090279860069963,30,5
2022-07-02T09:50,0.2301174412793603,2.3391454272863568,40,5
2022-07-02T10:00,0.2808545727136431,2.62,50,5
2022-07-02T10:10,0.2349124467581637,2.854912446758164,60,5
2022-07-02T10:20,0.2708566019876952,3.125769048745859,70,5
2022-07-02T10:30,0.3068007572172267,3.4325698059630856,80,5
2022-07-02T10:40,0.1351384287742546,3.5677082347373403,90,5
2022-07-02T10:50,0.2191433980123048,3.786851632749645,100,5
2022-07-02T11:00,0.303148367250355,4.09,110,5
2022-07-02T11:10,0.3231545052666048,4.413154505266605,120,5
2022-07-02T11:20,0.3932729356546416,4.806427440921246,130,5
2022-07-02T11:30,0.4633913660426785,5.269818806963925,140,5
2022-07-02T11:40,0.2853128126762357,5.555131619640161,150,5
2022-07-02T11:50,0.4933937310120249,6.048525350652186,160,5
2022-07-02T12:00,0.7014746493478142,6.75,170,5
2022-07-02T12:10,1.4368125200900037,8.186812520090005,180,5
2022-07-02T12:20,1.7655151076824176,9.952327627772423,190,5
2022-07-02T12:30,2.0942176952748315,12.046545323047255,200,5
2022-07-02T12:40,0.5600939207650274,12.606639243812282,210,5
2022-07-02T12:50,0.7711515589842495,13.37779080279653,220,5
2022-07-02T13:00,0.9822091972034716,14.360000000000003,230,5
2022-07-02T13:10,1.3280389002420394,15.688038900242042,240,5
2022-07-02T13:20,1.5629341855442989,17.25097308578634,250,5
2022-07-02T13:30,1.7978294708465583,19.0488025566329,260,5
2022-07-02T13:40,0.3466853631317304,19.39548791976463,270,5
2022-07-02T13:50,0.3937324811223676,19.789220400886997,280,5
2022-07-02T14:00,0.4407795991130049,20.23,290,5
2022-07-02T14:10,0.5153304006432998,20.7453304006433,300,5
2022-07-02T14:20,0.5650300364221181,21.31036043706542,310,5
2022-07-02T14:30,0.6147296722009364,21.925090109266357,320,5
2022-07-02T14:40,0.0853791211390189,22.010469230405377,330,5
2022-07-02T14:50,0.0683032969112151,22.07877252731659,340,5
2022-07-02T15:00,0.0512274726834113,22.130000000000003,350,5
2022-07-02T15:10,0.0,22.130000000000003,360,5
2022-07-02T15:20,0.0,22.130000000000003,370,5
