time,runflow,prec,id
2022-06-30T12:10,184.28577091933462,0.047801732080339,1
2022-06-30T12:20,271.4662682033124,0.0334862723419937,1
2022-06-30T12:30,184.08188792289772,0.0191708126036484,1
2022-06-30T12:40,144.20293781291429,0.0131877648793071,1
2022-06-30T12:50,112.90004028002897,0.0231803943246729,1
2022-06-30T13:00,80.81293876167202,0.0331730237700386,1
2022-06-30T13:10,56.99601034618638,0.0817890832008479,1
2022-06-30T13:20,39.39885548778153,0.1007228404875464,1
2022-06-30T13:30,26.79387181170142,0.1196565977742448,1
2022-06-30T13:40,18.812810294972948,0.0529432962374139,1
2022-06-30T13:50,14.11286403148839,0.0859438261791203,1
2022-06-30T14:00,14.459771978401237,0.1189443561208267,1
2022-06-30T14:10,16.34440790871076,0.0598624484181568,1
2022-06-30T14:20,19.143687842639245,0.0728638239339752,1
2022-06-30T14:30,16.349681251537426,0.0858651994497936,1
2022-06-30T14:40,16.587356655353172,0.1407235213204951,1
2022-06-30T14:50,19.26819966586791,0.2671361760660247,1
2022-06-30T15:00,16.951041704181893,0.3935488308115543,1
2022-06-30T15:10,16.09076038391758,2.130445237647943,1
2022-06-30T15:20,16.52331677363985,2.6483975201953784,1
2022-06-30T15:30,21.10781525696345,3.1663498027428143,1
2022-06-30T15:40,34.3617529605077,0.4696637234642118,1
2022-06-30T15:50,56.280653642086264,0.4116024798046214,1
2022-06-30T16:00,217.83660347931152,0.3535412361450309,1
2022-06-30T16:10,388.0704406707963,0.1990171258376769,1
2022-06-30T16:20,478.59252983748775,0.1599106478034252,1
2022-06-30T16:30,265.78251315068076,0.1208041697691734,1
2022-06-30T16:40,214.29114507703656,0.0167783569123852,1
2022-06-30T16:50,177.62112839470143,0.0134226855299081,1
2022-06-30T17:00,139.6488198845534,0.0100670141474311,1
2022-06-30T17:10,109.46507078282448,0.0,1
2022-06-30T17:20,85.01561584432764,0.0,1
2022-06-30T17:30,59.055544528883615,0.0,1
2022-06-30T17:40,40.327974086744156,0.0,1
2022-06-30T17:50,27.049120639288127,0.0,1
2022-06-30T18:00,17.03176607491392,0.0,1
2022-06-30T18:10,10.094966362864941,0.388235294117647,1
2022-06-30T18:20,5.323400298412724,0.4852941176470587,1
2022-06-30T18:30,2.047494030620562,0.5823529411764705,1
2022-06-30T18:40,0.19251228603212892,0.0808823529411764,1
2022-06-30T18:50,0.03809390531085811,0.0647058823529411,1
2022-06-30T19:00,30.596346976196454,0.0485294117647058,1
2022-06-30T19:10,63.1602833609782,0.0,1
2022-06-30T19:20,94.83167981559437,0.0,1
2022-06-30T19:30,74.23411960762637,0.0,1
2022-06-30T19:40,56.083275274118975,0.0,1
2022-06-30T19:50,41.62741326439662,0.0,1
2022-06-30T20:00,27.331594286753123,0.0,1
2022-06-30T20:10,17.214318509423947,0.0,1
2022-06-30T20:20,10.212339045844931,0.0,1
2022-06-30T20:30,5.396725032365019,0.0,1
2022-06-30T20:40,2.0907330268387163,0.0,1
2022-06-30T20:50,0.19609760167212617,0.0,1
2022-06-30T21:00,0.03880335963875903,0.0,1
2022-07-01T19:10,0.0,0.0517647058823529,2
2022-07-01T19:20,0.0,0.0647058823529411,2
2022-07-01T19:30,0.0,0.0776470588235294,2
2022-07-01T19:40,0.0,0.0107843137254901,2
2022-07-01T19:50,0.0,0.0086274509803921,2
2022-07-01T20:00,0.9909479367106767,0.0064705882352941,2
2022-07-01T20:10,2.1779291630279722,0.0,2
2022-07-01T20:20,3.41058738213051,0.0,2
2022-07-01T20:30,2.28729512564213,0.0,2
2022-07-01T20:40,1.324351395798666,0.0,2
2022-07-01T20:50,0.5662065561477998,0.0,2
2022-07-01T21:00,0.05104536879248494,0.0,2
2022-07-01T21:10,0.010100744661118547,0.0394630872483221,2
2022-07-01T21:20,0.001998713010065181,0.0493288590604026,2
2022-07-01T21:30,0.0003955009091539029,0.0591946308724832,2
2022-07-01T21:40,7.826084503070435e-05,0.0152684563758389,2
2022-07-01T21:50,1.548608289680712e-05,0.0206711409395973,2
2022-07-01T22:00,3.06435182743929e-06,0.0260738255033557,2
2022-07-01T22:10,0.7841557584500001,0.0245421245421245,2
2022-07-01T22:20,1.9364144008301385,0.0287545787545787,2
2022-07-01T22:30,1.367097422928087,0.0329670329670329,2
2022-07-01T22:40,1.0694066962986915,0.0133699633699633,2
2022-07-01T22:50,1.0373745194958575,0.0212454212454212,2
2022-07-01T23:00,0.9785770367548456,0.0291208791208791,2
2022-07-01T23:10,1.082668322320206,0.0583393501805054,2
2022-07-01T23:20,1.303876572955192,0.0707581227436823,2
2022-07-01T23:30,0.8039461451791132,0.0831768953068591,2
2022-07-01T23:40,0.6894544084391941,0.0115523465703971,2
2022-07-01T23:50,0.9033706703744365,0.0092418772563176,2
2022-07-02T00:00,2.1359220653442255,0.0069314079422382,2
2022-07-02T00:10,3.5740791128630702,0.0,2
2022-07-02T00:20,5.046718829218399,0.0,2
2022-07-02T00:30,3.442071032679592,0.0,2
2022-07-02T00:40,2.0867124431475954,0.0,2
2022-07-02T00:50,1.0283626216603132,0.0,2
2022-07-02T01:00,0.08897187753995926,0.0,2
2022-07-02T01:10,0.017605558316266753,0.0,2
2022-07-02T01:20,0.0034837489350301887,0.0,2
2022-07-02T01:30,0.0006893565329939228,0.0,2
2022-07-02T01:40,0.0001364083458492061,0.0,2
2022-07-02T01:50,2.699218173287502e-05,0.0,2
2022-07-02T02:00,5.3411532129123924e-06,0.0,2
2022-07-02T02:10,0.0,0.0138880918220946,3
2022-07-02T02:20,0.0,0.0173601147776183,3
2022-07-02T02:30,0.0,0.020832137733142,3
2022-07-02T02:40,0.0,0.0297226207556193,3
2022-07-02T02:50,0.0,0.0559732185557149,3
2022-07-02T03:00,0.0,0.0822238163558106,3
2022-07-02T03:10,0.0,0.3890997890997891,3
2022-07-02T03:20,0.05132370433460934,0.4832611832611833,3
2022-07-02T03:30,0.3986299572825718,0.5774225774225774,3
2022-07-02T03:40,1.470270051665541,0.0898212898212898,3
2022-07-02T03:50,3.5025278693939974,0.0834054834054834,3
2022-07-02T04:00,17.848165460451423,0.0769896769896769,3
2022-07-02T04:10,36.274448267638284,0.0566666666666666,3
2022-07-02T04:20,53.078267666401885,0.0515151515151515,3
2022-07-02T04:30,42.43175602765977,0.0463636363636363,3
2022-07-02T04:40,33.313366327791556,0.0064393939393939,3
2022-07-02T04:50,26.31103616880749,0.0051515151515151,3
2022-07-02T05:00,20.388753596359543,0.0038636363636363,3
2022-07-02T05:10,15.956848051151104,0.0,3
2022-07-02T05:20,12.539796032138678,0.0,3
2022-07-02T05:30,8.19207147662321,0.0,3
2022-07-02T05:40,5.0090417496871,0.0,3
2022-07-02T05:50,2.7279117377428386,0.0,3
2022-07-02T06:00,0.9616961812199609,0.0,3
2022-07-02T06:10,0.09269931510861769,0.0,3
2022-07-02T06:20,0.01834313541702858,0.0,3
2022-07-02T06:30,0.003629699060162405,0.0,3
2022-07-02T06:40,0.0007182368209043092,0.0,3
2022-07-02T06:50,0.00014212311333591584,0.0,3
2022-07-02T07:00,2.812300728172316e-05,0.0,3
2022-07-02T09:10,0.0,0.4117549132947977,4
2022-07-02T09:20,0.0,0.5146936416184971,4
2022-07-02T09:30,0.0,0.6176323699421965,4
2022-07-02T09:40,0.0,0.1457892100192678,4
2022-07-02T09:50,0.0,0.1886396917148362,4
2022-07-02T10:00,15.135881443652025,0.2314901734104046,4
2022-07-02T10:10,35.219088635098814,0.1538925353209478,4
2022-07-02T10:20,54.17790206284697,0.177929691845589,4
2022-07-02T10:30,46.74476844074479,0.2019668483702302,4
2022-07-02T10:40,42.682506289811556,0.1328657247747246,4
2022-07-02T10:50,41.649810138483375,0.2320703081544109,4
2022-07-02T11:00,37.33128107131013,0.3312748915340971,4
2022-07-02T11:10,35.607556684615695,0.6014665801427646,4
2022-07-02T11:20,35.665616022717415,0.7400753756302102,4
2022-07-02T11:30,32.46244593532431,0.878684171117656,4
2022-07-02T11:40,36.238370592388065,0.3415193264446996,4
2022-07-02T11:50,46.720479256581186,0.5365912910364565,4
2022-07-02T12:00,73.84823570489048,0.7316632556282134,4
2022-07-02T12:10,106.53521363472623,1.0915104677467864,4
2022-07-02T12:20,139.2939228178409,1.3212665908229049,4
2022-07-02T12:30,126.17590025684584,1.5510227138990234,4
2022-07-02T12:40,130.29970376231546,0.4252852640801329,4
2022-07-02T12:50,150.65329025297353,0.5920667425104287,4
2022-07-02T13:00,196.35128517936673,0.7588482209407243,4
2022-07-02T13:10,251.16963936845008,0.8932065031552114,4
2022-07-02T13:20,307.2091786370495,1.054145916876496,4
2022-07-02T13:30,226.01993694659774,1.2150853305977802,4
2022-07-02T13:40,206.30997423847685,0.350850819111567,4
2022-07-02T13:50,208.35769914243832,0.4991874164568373,4
2022-07-02T14:00,222.69642490513064,0.6475240138021074,4
2022-07-02T14:10,247.63072953722718,1.0214705360312388,4
2022-07-02T14:20,279.05396898425454,1.2118574724884628,4
2022-07-02T14:30,219.76411587272023,1.4022444089456871,4
2022-07-02T14:40,195.16100570286875,0.2092582978345758,4
2022-07-02T14:50,191.53615433585432,0.1848091941782037,4
2022-07-02T15:00,222.23163945922877,0.1603600905218317,4
2022-07-02T15:10,262.16401099445375,0.0116597650378822,4
2022-07-02T15:20,307.254405404653,0.0095622833655409,4
2022-07-02T15:30,214.34956224129056,0.0074648016931995,4
2022-07-02T15:40,162.9831041815208,0.0391742584583294,4
2022-07-02T15:50,125.36836285324367,0.0771043833011257,4
2022-07-02T16:00,86.54908383872309,0.1150345081439219,4
2022-07-02T16:10,58.874036584341546,1.804350802644004,4
2022-07-02T16:20,39.526246802672475,2.2517695939565625,4
2022-07-02T16:30,28.942183462033668,2.6991883852691214,4
2022-07-02T16:40,25.121866389973775,0.4273809017941453,4
2022-07-02T16:50,26.056516979639984,0.4048970727101038,4
2022-07-02T17:00,173.19282829841222,0.3824132436260622,4
2022-07-02T17:10,322.62482381984796,0.2050942417430399,4
2022-07-02T17:20,433.5182387133044,0.1922825523084904,4
2022-07-02T17:30,256.77551224441,0.1794708628739408,4
2022-07-02T17:40,209.2102235124481,0.0738146290852498,4
2022-07-02T17:50,177.22022195039068,0.1177174476915096,4
2022-07-02T18:00,140.29444849887344,0.1616202662977693,4
2022-07-02T18:10,112.93861781871696,0.2114926510615133,4
2022-07-02T18:20,92.80777245637236,0.2566706586826346,4
2022-07-02T18:30,69.71892652826969,0.301848666303756,4
2022-07-02T18:40,57.071261985245215,0.150152059517329,4
2022-07-02T18:50,52.32420107036558,0.2499960079840318,4
2022-07-02T19:00,53.66085425303999,0.3498399564507349,4
2022-07-02T19:10,58.82682630150452,0.5277158807459318,4
2022-07-02T19:20,66.60485367327323,0.6448853783109633,4
2022-07-02T19:30,59.106462307205774,0.762054875875995,4
2022-07-02T19:40,61.83447802411087,0.2860618838341846,4
2022-07-02T19:50,72.7664134831794,0.4451146216890366,4
2022-07-02T20:00,96.32806866049121,0.6041673595438888,4
2022-07-02T20:10,123.77462802599966,0.6898127482504254,4
2022-07-02T20:20,153.6383943397691,0.8335676186873462,4
2022-07-02T20:30,133.68099866229278,0.9773224891242668,4
2022-07-02T20:40,131.28894212062121,0.4379930647500157,4
2022-07-02T20:50,143.8369651187269,0.7130990479793202,4
2022-07-02T21:00,160.84120658921373,0.9882050312086248,4
2022-07-02T21:10,185.6457696593734,2.069635962861532,4
2022-07-02T21:20,216.06661872465673,2.52033197515196,4
2022-07-02T21:30,191.14705317774195,2.971027987442388,4
2022-07-02T21:40,195.09749000960448,0.4224196780442187,4
2022-07-02T21:50,222.65382216995351,0.3496680248480395,4
2022-07-02T22:00,337.1145875241392,0.2769163716518601,4
2022-07-02T22:10,421.06838658856833,0.0628973423658155,4
2022-07-02T22:20,475.42976912678165,0.0404846274101094,4
2022-07-02T22:30,264.19243133694926,0.0180719124544033,4
2022-07-02T22:40,207.91986558918683,0.0095970123328122,4
2022-07-02T22:50,166.5804476217653,0.0161820392565572,4
2022-07-02T23:00,119.9588668397374,0.0227670661803022,4
2022-07-02T23:10,84.89562954699197,0.0291602493582691,4
2022-07-02T23:20,58.547668534745135,0.0357022368903557,4
2022-07-02T23:30,39.54299319745357,0.0422442244224422,4
2022-07-02T23:40,26.990817101015665,0.0523359002566923,4
2022-07-02T23:50,18.9707870093469,0.0976310964429776,4
2022-07-03T00:00,14.064143992574046,0.1429262926292629,4
2022-07-03T00:10,11.309306118824912,0.598355235269182,4
2022-07-03T00:20,10.032079371573234,0.7423484527342096,4
2022-07-03T00:30,10.076691438559749,0.886341670199237,4
2022-07-03T00:40,14.101429744870341,0.1426875794828317,4
2022-07-03T00:50,21.057216118826442,0.1376515472657906,4
2022-07-03T01:00,65.63719270554678,0.1326155150487495,4
2022-07-03T01:10,111.3141121436264,0.0385321100917431,4
2022-07-03T01:20,156.4585429151437,0.0370111057460164,4
2022-07-03T01:30,123.99153945228159,0.0354901014002897,4
2022-07-03T01:40,97.33837139939942,0.0427852889103492,4
2022-07-03T01:50,77.80858780217531,0.0796555609206502,4
2022-07-03T02:00,56.0622073074936,0.1165258329309512,4
2022-07-03T02:10,40.4491037721867,0.5314791094845991,4
2022-07-03T02:20,29.486470376634426,0.6592253735895091,4
2022-07-03T02:30,22.566475249312212,0.7869716376944192,4
2022-07-03T02:40,21.051647893266228,0.1093016163464471,4
2022-07-03T02:50,23.42325889857492,0.0874412930771576,4
2022-07-03T03:00,61.29021378999684,0.0655809698078682,4
2022-07-03T03:10,100.71514501090306,0.0,4
2022-07-03T03:20,140.02368897767894,0.0,4
2022-07-03T03:30,109.1582409003324,0.0,4
2022-07-03T03:40,82.48971748528058,0.0,4
2022-07-03T03:50,61.46444137472374,0.0,4
2022-07-03T04:00,41.065267350971226,0.0,4
2022-07-03T04:10,26.64791833351392,0.0272032193158953,4
2022-07-03T04:20,16.67364435634269,0.0340040241448692,4
2022-07-03T04:30,9.81456070796228,0.040804828973843,4
2022-07-03T04:40,5.105839328919913,0.0297317236753856,4
2022-07-03T04:50,1.8749313797370497,0.0526626425217974,4
2022-07-03T05:00,2.017882597080342,0.0755935613682092,4
2022-07-03T05:10,2.8577750348808024,0.2109149928991682,4
2022-07-03T05:20,4.091896360393388,0.2600040576181781,4
2022-07-03T05:30,4.029530861113503,0.3090931223371881,4
2022-07-03T05:40,5.924038542195154,0.0490890647190099,4
2022-07-03T05:50,9.330544984101044,0.0466626090484885,4
2022-07-03T06:00,23.55631704585957,0.0442361533779671,4
2022-07-03T06:10,38.359209811369496,0.0245174129353233,4
2022-07-03T06:20,53.20183647141384,0.023094527363184,4
2022-07-03T06:30,41.191310071308024,0.0216716417910447,4
2022-07-03T06:40,31.360041034331317,0.008592039800995,4
2022-07-03T06:50,24.11826511381519,0.0135721393034825,4
2022-07-03T07:00,17.369610524887108,0.0185522388059701,4
2022-07-03T07:10,12.492434357422663,0.0413695529145444,4
2022-07-03T07:20,8.990695048791986,0.0501245048104131,4
2022-07-03T07:30,5.4395745629168495,0.0588794567062818,4
2022-07-03T07:40,3.3594963046850097,0.0081777023203169,4
2022-07-03T07:50,2.3772890652736773,0.0065421618562535,4
2022-07-03T08:00,3.7129471984284583,0.0049066213921901,4
2022-07-03T08:10,5.522084651471557,0.0,4
2022-07-03T08:20,7.597883779871609,0.0,4
2022-07-03T08:30,4.687988853185981,0.0,4
2022-07-03T08:40,2.2792793325385166,0.0,4
2022-07-03T08:50,0.4223181827466737,0.0,4
2022-07-03T09:00,0.05345965765711004,0.0,4
2022-07-03T09:10,0.010578478801093066,0.0,4
2022-07-03T09:20,0.002093245984905635,0.0,4
2022-07-03T09:30,0.0004142068851024976,0.0,4
2022-07-03T09:40,8.196234217262717e-05,0.0,4
2022-07-03T09:50,1.6218526963308347e-05,0.0,4
2022-07-03T10:00,3.2092862391066115e-06,0.0,4
2022-07-03T11:10,0.0,0.0223574144486691,5
2022-07-03T11:20,0.0,0.0279467680608365,5
2022-07-03T11:30,0.0,0.0335361216730038,5
2022-07-03T11:40,0.0,0.0238212927756653,5
2022-07-03T11:50,0.0,0.0420532319391634,5
2022-07-03T12:00,0.13932168950310905,0.0602851711026615,5
2022-07-03T12:10,0.40623768599077165,0.1720534629404617,5
2022-07-03T12:20,0.7667285839987537,0.2120048602673147,5
2022-07-03T12:30,0.75836333836939,0.2519562575941677,5
2022-07-03T12:40,1.2930897106789385,0.0349939246658566,5
2022-07-03T12:50,2.379087155844135,0.0279951397326853,5
2022-07-03T13:00,7.219610256098951,0.0209963547995139,5
2022-07-03T13:10,13.02284870552442,0.0,5
2022-07-03T13:20,18.478757993881665,0.0,5
2022-07-03T13:30,14.137107338024542,0.0,5
2022-07-03T13:40,10.344803488617142,0.0,5
2022-07-03T13:50,7.302386166192308,0.0,5
2022-07-03T14:00,4.364244590426779,0.0,5
2022-07-03T14:10,2.287900081811493,0.0,5
2022-07-03T14:20,0.8514766334696219,0.0,5
2022-07-03T14:30,0.08089060928144971,0.0,5
2022-07-03T14:40,0.016006454829542126,0.0,5
2022-07-03T14:50,0.003167321874393734,0.0,5
2022-07-03T15:00,0.0006267426461915679,0.0,5
2022-07-03T18:10,0.0,0.1458823529411764,6
2022-07-03T18:20,0.0,0.1823529411764705,6
2022-07-03T18:30,0.0,0.2188235294117647,6
2022-07-03T18:40,0.0,0.030392156862745,6
2022-07-03T18:50,0.0,0.024313725490196,6
2022-07-03T19:00,4.04591840049634,0.018235294117647,6
2022-07-03T19:10,8.895902990549056,0.0,6
2022-07-03T19:20,13.536991733173842,0.0,6
2022-07-03T19:30,10.347739787097009,0.0,6
2022-07-03T19:40,7.520350575953259,0.0,6
2022-07-03T19:50,5.235043485193314,0.0,6
2022-07-03T20:00,2.9949364809807424,0.0,6
2022-07-03T20:10,1.4102364428517689,0.0,6
2022-07-03T20:20,0.3136182317352014,0.0,6
2022-07-03T20:30,0.036747016613423285,0.0,6
2022-07-03T20:40,0.007271418360772328,0.0,6
2022-07-03T20:50,0.001438852180398852,0.0,6
2022-07-03T21:00,0.0002847168866265914,0.0,6
2022-07-03T21:10,0.0,0.1247611064543168,7
2022-07-03T21:20,0.0,0.155951383067896,7
2022-07-03T21:30,0.0,0.1871416596814752,7
2022-07-03T21:40,0.0,0.0392861134395082,7
2022-07-03T21:50,0.0,0.0473819502654372,7
2022-07-03T22:00,3.317782053714123,0.0554777870913663,7
2022-07-03T22:10,7.255218560882152,0.068416225749559,7
2022-07-03T22:20,11.10586139222455,0.0771287477954144,7
2022-07-03T22:30,8.930193916465825,0.0858412698412698,7
2022-07-03T22:40,7.420798122520107,0.0119223985890652,7
2022-07-03T22:50,6.655185969177197,0.0095379188712522,7
2022-07-03T23:00,6.645202752141127,0.0071534391534391,7
2022-07-03T23:10,7.055815019856583,0.0,7
2022-07-03T23:20,7.610170577474263,0.0,7
2022-07-03T23:30,5.231276903020582,0.0,7
2022-07-03T23:40,3.3271750749239404,0.0,7
2022-07-03T23:50,1.883375090958291,0.0,7
2022-07-04T00:00,0.6084303673820378,0.0,7
2022-07-04T00:10,0.06017272424020147,0.0065951219512195,7
2022-07-04T00:20,0.011906845566833366,0.0082439024390243,7
2022-07-04T00:30,0.002356100262080218,0.0098926829268292,7
2022-07-04T00:40,0.0004662199080197544,0.0183691056910569,7
2022-07-04T00:50,9.225456409144432e-05,0.0350894308943089,7
2022-07-04T01:00,1.8255129069567297e-05,0.0518097560975609,7
2022-07-04T01:10,3.612284558802294e-06,0.2763009603765185,7
2022-07-04T01:20,7.147908778971332e-07,0.3437143038860269,7
2022-07-04T01:30,1.4144123775629662e-07,0.4111276473955353,7
2022-07-04T01:40,0.10535218491023202,0.0857368186732812,7
2022-07-04T01:50,1.5308118587071595,0.1029523627806398,7
2022-07-04T02:00,12.957364448477401,0.1201679068879985,7
2022-07-04T02:10,26.342660176346214,0.1476480209355577,7
2022-07-04T02:20,39.103582528149296,0.1661498200850507,7
2022-07-04T02:30,32.229154447684444,0.1846516192345437,7
2022-07-04T02:40,27.44650655758261,0.0256460582270199,7
2022-07-04T02:50,25.03242879267578,0.0205168465816159,7
2022-07-04T03:00,25.01173493922624,0.0153876349362119,7
2022-07-04T03:10,26.32067616759909,0.0,7
2022-07-04T03:20,28.03301843569877,0.0,7
2022-07-04T03:30,20.46777013919185,0.0,7
2022-07-04T03:40,14.41756716637124,0.0,7
2022-07-04T03:50,9.828206662281234,0.0,7
2022-07-04T04:00,5.77898279944584,0.0,7
2022-07-04T04:10,2.9370529961081635,0.0200682593856655,7
2022-07-04T04:20,0.9747598024201561,0.0250853242320819,7
2022-07-04T04:30,0.09652591153360658,0.0301023890784983,7
2022-07-04T04:40,0.019100333852935508,0.0249658703071672,7
2022-07-04T04:50,0.0037795318116895177,0.044914675767918,7
2022-07-04T05:00,0.000747885394337106,0.0648634812286689,7
2022-07-04T05:10,0.0001479899074623047,0.1725901089689857,7
2022-07-04T05:20,0.48087671089173734,0.2131852472757753,7
2022-07-04T05:30,0.7921762446861836,0.2537803855825649,7
2022-07-04T05:40,2.1514450086914176,0.059555741827326,7
2022-07-04T05:50,4.3729290176177145,0.0768147527242246,7
2022-07-04T06:00,12.49592276348884,0.0940737636211232,7
2022-07-04T06:10,21.358034697791282,0.0484451026020732,7
2022-07-04T06:20,30.1301837871507,0.0559551512587264,7
2022-07-04T06:30,24.53022401037512,0.0634651999153797,7
2022-07-04T06:40,21.05518602219805,0.060644524363585,7
2022-07-04T06:50,19.619747372528792,0.1107115154079402,7
2022-07-04T07:00,15.847211118653934,0.1607785064522953,7
2022-07-04T07:10,13.564558217503805,0.5117001955853591,7
2022-07-04T07:20,12.47381178059516,0.6332075998882369,7
2022-07-04T07:30,11.628871568927401,0.7547150041911148,7
2022-07-04T07:40,14.348806071499755,0.1546224504051411,7
2022-07-04T07:50,20.256409035892755,0.1834590667784297,7
2022-07-04T08:00,49.615864923613486,0.2122956831517183,7
2022-07-04T08:10,82.26012653961303,0.2439500223114681,7
2022-07-04T08:20,113.95529996372325,0.2731236055332441,7
2022-07-04T08:30,92.98116828119656,0.3022971887550201,7
2022-07-04T08:40,78.08114894590325,0.0502962962962963,7
2022-07-04T08:50,69.69284766525122,0.0502097278000892,7
2022-07-04T09:00,66.50414442819854,0.0501231593038822,7
2022-07-04T09:10,66.87467243169294,0.0177880361608001,7
2022-07-04T09:20,69.22786832490587,0.017757261011733,7
2022-07-04T09:30,51.78478636246369,0.0177264858626658,7
2022-07-04T09:40,38.59059223226817,0.0192652433160223,7
2022-07-04T09:50,29.25822695028392,0.0355760723216003,7
2022-07-04T10:00,20.32751299245541,0.0518869013271783,7
2022-07-04T10:10,14.02601749498355,0.1978183245046105,7
2022-07-04T10:20,9.665201168247432,0.2451304689032764,7
2022-07-04T10:30,6.786049055308375,0.2924426133019424,7
2022-07-04T10:40,6.071355666427462,0.0534716499901903,7
2022-07-04T10:50,6.946434260548939,0.0582028644300568,7
2022-07-04T11:00,19.024043764291605,0.0629340788699234,7
2022-07-04T11:10,31.934313509193796,0.0372710510141364,7
2022-07-04T11:20,44.85856739709135,0.0398770743700061,7
2022-07-04T11:30,35.30694524429457,0.0424830977258758,7
2022-07-04T11:40,27.97875172641846,0.0236017209588199,7
2022-07-04T11:50,23.106900127436134,0.0401229256299938,7
2022-07-04T12:00,17.72638352147625,0.0566441303011677,7
2022-07-04T12:10,14.106251286758699,0.118095238095238,7
2022-07-04T12:20,11.810356731902742,0.1447619047619047,7
2022-07-04T12:30,8.757597546860024,0.1714285714285714,7
2022-07-04T12:40,7.877152866859687,0.0419047619047619,7
2022-07-04T12:50,8.659203847851412,0.0552380952380952,7
2022-07-04T13:00,14.19465584316107,0.0685714285714285,7
2022-07-04T13:10,20.497543959894216,0.0966863905325444,7
2022-07-04T13:20,27.144824186485746,0.1124260355029585,7
2022-07-04T13:30,21.546844755811556,0.1281656804733728,7
2022-07-04T13:40,18.14465681951462,0.0178007889546351,7
2022-07-04T13:50,16.832293542847353,0.014240631163708,7
2022-07-04T14:00,18.259187672990087,0.010680473372781,7
2022-07-04T14:10,20.682317244563055,0.0,7
2022-07-04T14:20,23.70708636141583,0.0,7
2022-07-04T14:30,16.99320857424221,0.0,7
2022-07-04T14:40,11.546333347908863,0.0,7
2022-07-04T14:50,7.392955772515551,0.0,7
2022-07-04T15:00,3.638923982501746,0.0,7
2022-07-04T15:10,0.9994658997482515,0.0,7
2022-07-04T15:20,0.10632396016848293,0.0,7
2022-07-04T15:30,0.021039150042910366,0.0,7
2022-07-04T15:40,0.004163180470579448,0.0,7
2022-07-04T15:50,0.0008238009423034919,0.0,7
2022-07-04T16:00,0.00016301190816396782,0.0,7
2022-07-05T11:10,0.0,0.0823529411764705,8
2022-07-05T11:20,0.0,0.1029411764705882,8
2022-07-05T11:30,0.0,0.1235294117647058,8
2022-07-05T11:40,0.0,0.017156862745098,8
2022-07-05T11:50,0.0,0.0137254901960784,8
2022-07-05T12:00,1.9295930355823616,0.0102941176470588,8
2022-07-05T12:10,4.190526792611716,0.0,8
2022-07-05T12:20,6.434119469732222,0.0,8
2022-07-05T12:30,4.685795845696776,0.0,8
2022-07-05T12:40,3.161996490353813,0.0,8
2022-07-05T12:50,1.9479242522086864,0.0,8
2022-07-05T13:00,0.77090706127914,0.0,8
2022-07-05T13:10,0.07088500586745555,0.0,8
2022-07-05T13:20,0.01402656815899955,0.0,8
2022-07-05T13:30,0.002775546279659527,0.0,8
2022-07-05T13:40,0.0005492189581376053,0.0,8
2022-07-05T13:50,0.00010867823252969093,0.0,8
2022-07-05T14:00,2.1505008249948957e-05,0.0,8
2022-07-06T01:10,0.0,0.0114479254868755,9
2022-07-06T01:20,0.0,0.0143099068585944,9
2022-07-06T01:30,0.0,0.0171718882303132,9
2022-07-06T01:40,0.0,0.0376093705898955,9
2022-07-06T01:50,0.0,0.0723567598080722,9
