time,prec,total_prec,flow,greenland,water,impervious,area,slope,duration,area_id,outlet_id,id
2022-07-03 20:10:00,0.0,0.5812499999999999,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,300,870,870,2
2022-07-03 20:20:00,0.0,0.5812499999999999,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,310,870,870,2
2022-07-03 20:30:00,0.0,0.5812499999999999,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,320,870,870,2
2022-07-03 20:40:00,0.0,0.5812499999999999,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,330,870,870,2
2022-07-03 20:50:00,0.0,0.5812499999999999,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,340,870,870,2
2022-07-03 21:00:00,0.0,0.5812499999999999,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,350,870,870,2
2022-07-03 21:10:00,0.0,0.5812499999999999,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,360,870,870,2
2022-07-03 21:20:00,0.0,0.5812499999999999,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,370,870,870,2
2022-07-03 21:30:00,0.0,0.5812499999999999,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,380,870,870,2
2022-07-03 21:40:00,0.0,0.5812499999999999,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,390,870,870,2
2022-07-03 21:50:00,0.0,0.5812499999999999,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,400,870,870,2
2022-07-03 22:00:00,0.0,0.5812499999999999,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,410,870,870,2
2022-07-04 04:10:00,0.0027130406714009,0.0027130406714009,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,0,870,870,3
2022-07-04 04:20:00,0.003391300839251125,0.006104341510652025,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,10,870,870,3
2022-07-04 04:30:00,0.004069561007101356,0.01017390251775338,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,20,870,870,3
2022-07-04 04:40:00,0.002914312997632875,0.013088215515386255,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,30,870,870,3
2022-07-04 04:50:00,0.005150365827415538,0.01823858134280179,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,40,870,870,3
2022-07-04 05:00:00,0.007386418657198188,0.025624999999999978,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,50,870,870,3
2022-07-04 05:10:00,0.004334963821360087,0.029959963821360066,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,60,870,870,3
2022-07-04 05:20:00,0.005342315013085888,0.035302278834445956,0.5488,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,70,870,870,3
2022-07-04 05:30:00,0.006349666204811688,0.04165194503925764,1.5521,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,80,870,870,3
2022-07-04 05:40:00,0.012649648010524693,0.05430159304978233,0.9414,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,90,870,870,3
2022-07-04 05:50:00,0.024241018320247436,0.07854261137002977,2.9049,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,100,870,870,3
2022-07-04 06:00:00,0.03583238862997019,0.11437499999999995,3.64,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,110,870,870,3
2022-07-04 06:10:00,0.22919031326034062,0.34356531326034057,4.0055,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,120,870,870,3
2022-07-04 06:20:00,0.28520927615571773,0.6287745894160583,5.6079,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,130,870,870,3
2022-07-04 06:30:00,0.34122823905109484,0.9700028284671531,5.8205,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,140,870,870,3
2022-07-04 06:40:00,0.050310215176399026,1.0203130436435521,0.0751,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,150,870,870,3
2022-07-04 06:50:00,0.04374905717761557,1.0640621008211677,12.3938,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,160,870,870,3
2022-07-04 07:00:00,0.03718789917883211,1.1012499999999998,4.6796,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,170,870,870,3
2022-07-04 07:10:00,0.01829888416578108,1.119548884165781,7.1872,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,180,870,870,3
2022-07-04 07:20:00,0.014378719447396387,1.1339276036131773,4.8232,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,190,870,870,3
2022-07-04 07:30:00,0.010458554729011688,1.144386158342189,3.3261,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,200,870,870,3
2022-07-04 07:40:00,0.0021196865037194437,1.1465058448459085,2.6212,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,210,870,870,3
2022-07-04 07:50:00,0.0024962805526036126,1.149002125398512,1.7807,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,220,870,870,3
2022-07-04 08:00:00,0.002872874601487775,1.151875,0.8869,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,230,870,870,3
2022-07-04 08:10:00,0.0033039243365330312,1.155178924336533,1.4886,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,240,870,870,3
2022-07-04 08:20:00,0.00368682947487295,1.1588657538114058,2.3593,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,250,870,870,3
2022-07-04 08:30:00,0.004069734613212869,1.1629354884246186,2.122,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,260,870,870,3
2022-07-04 08:40:00,0.0017248964803312625,1.16466038490495,0.9745,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,270,870,870,3
2022-07-04 08:50:00,0.002771503858460375,1.1674318887634103,0.6603,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,280,870,870,3
