站点编号,观测时间,存储时间,日降水量(毫米),当前降水量(毫米),1分钟时段降水量(毫米),5分钟时段降水量(毫米),10分钟时段降水量(毫米),30分钟时段降水量(毫米),降水量累计值(毫米),信号强度(百分比),电量(百分比),电源电压(伏特),报警信息
201330014,2022/4/8 4:05,2022/4/8 4:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/8 3:05,2022/4/8 3:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/8 2:05,2022/4/8 2:05,,0,0,0,,,977.5,71,0,0.3,131
201330014,2022/4/8 1:05,2022/4/8 1:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/8 0:05,2022/4/8 0:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/7 23:05,2022/4/7 23:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/7 22:05,2022/4/7 22:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/7 21:05,2022/4/7 21:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/7 20:05,2022/4/7 20:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/7 19:05,2022/4/7 19:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/7 18:05,2022/4/7 18:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/7 17:05,2022/4/7 17:05,,0,0,0,,,977.5,71,0,0.3,131
201330014,2022/4/7 16:05,2022/4/7 16:05,,0,0,0,,,977.5,71,0,0.3,131
201330014,2022/4/7 15:05,2022/4/7 15:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/7 14:05,2022/4/7 14:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/7 13:05,2022/4/7 13:05,,0,0,0,,,977.5,71,0,0.3,131
201330014,2022/4/7 12:05,2022/4/7 12:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/7 11:05,2022/4/7 11:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/7 10:05,2022/4/7 10:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/7 9:05,2022/4/7 9:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/7 8:05,2022/4/7 8:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/7 7:05,2022/4/7 7:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/7 6:05,2022/4/7 6:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/7 5:05,2022/4/7 5:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/7 4:05,2022/4/7 4:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/7 3:05,2022/4/7 3:05,,0,0,0,,,977.5,53,0,0.3,131
201330014,2022/4/7 2:05,2022/4/7 2:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/7 1:05,2022/4/7 1:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/7 0:05,2022/4/7 0:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/6 23:05,2022/4/6 23:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/6 22:05,2022/4/6 22:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/6 21:05,2022/4/6 21:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/6 20:05,2022/4/6 20:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/6 19:05,2022/4/6 19:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/6 18:05,2022/4/6 18:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/6 17:05,2022/4/6 17:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/6 16:05,2022/4/6 16:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/6 15:05,2022/4/6 15:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/6 14:05,2022/4/6 14:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/6 13:05,2022/4/6 13:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/6 12:05,2022/4/6 12:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/6 11:05,2022/4/6 11:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/6 10:05,2022/4/6 10:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/6 9:05,2022/4/6 9:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/6 8:05,2022/4/6 8:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/6 7:05,2022/4/6 7:05,,0,0,0,,,977.5,71,0,0.3,131
201330014,2022/4/6 6:05,2022/4/6 6:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/6 5:05,2022/4/6 5:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/6 4:05,2022/4/6 4:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/6 3:05,2022/4/6 3:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/6 2:05,2022/4/6 2:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/6 1:05,2022/4/6 1:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/6 0:05,2022/4/6 0:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/5 23:05,2022/4/5 23:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/5 22:05,2022/4/5 22:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/5 21:05,2022/4/5 21:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/5 20:05,2022/4/5 20:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/5 19:05,2022/4/5 19:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/5 18:05,2022/4/5 18:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/5 17:05,2022/4/5 17:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/5 16:05,2022/4/5 16:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/5 15:05,2022/4/5 15:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/5 14:05,2022/4/5 14:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/5 13:05,2022/4/5 13:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/5 12:05,2022/4/5 12:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/5 11:05,2022/4/5 11:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/5 10:05,2022/4/5 10:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/5 9:05,2022/4/5 9:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/5 8:05,2022/4/5 8:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/5 7:05,2022/4/5 7:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/5 6:05,2022/4/5 6:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/5 5:05,2022/4/5 5:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/5 4:05,2022/4/5 4:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/5 3:05,2022/4/5 3:05,,0,0,0,,,977.5,68,0,0.3,131
201330014,2022/4/5 2:05,2022/4/5 2:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/5 1:05,2022/4/5 1:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/5 0:05,2022/4/5 0:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/4 23:05,2022/4/4 23:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/4 22:05,2022/4/4 22:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/4 21:05,2022/4/4 21:05,,0,0,0,,,977.5,84,0,0.3,131
201330014,2022/4/4 20:05,2022/4/4 20:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/4 19:05,2022/4/4 19:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/4 18:05,2022/4/4 18:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/4 17:05,2022/4/4 17:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/4 16:05,2022/4/4 16:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/4 15:05,2022/4/4 15:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/4 14:05,2022/4/4 14:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/4 13:05,2022/4/4 13:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/4 12:05,2022/4/4 12:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/4 11:05,2022/4/4 11:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/4 10:05,2022/4/4 10:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/4 9:05,2022/4/4 9:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/4 8:05,2022/4/4 8:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/4 7:05,2022/4/4 7:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/4 6:05,2022/4/4 6:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/4 5:05,2022/4/4 5:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/4 4:05,2022/4/4 4:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/4 3:05,2022/4/4 3:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/4 2:05,2022/4/4 2:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/4 1:05,2022/4/4 1:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/4 0:05,2022/4/4 0:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/3 23:05,2022/4/3 23:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/3 22:05,2022/4/3 22:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/3 21:05,2022/4/3 21:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/3 20:05,2022/4/3 20:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/3 19:05,2022/4/3 19:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/3 18:05,2022/4/3 18:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/3 17:05,2022/4/3 17:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/3 16:05,2022/4/3 16:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/3 15:05,2022/4/3 15:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/3 14:05,2022/4/3 14:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/3 13:05,2022/4/3 13:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/3 12:05,2022/4/3 12:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/3 11:05,2022/4/3 11:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/3 10:05,2022/4/3 10:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/3 9:05,2022/4/3 9:05,,0,0,0,,,977.5,71,0,0.3,131
201330014,2022/4/3 8:05,2022/4/3 8:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/3 7:05,2022/4/3 7:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/3 6:05,2022/4/3 6:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/3 5:05,2022/4/3 5:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/3 4:05,2022/4/3 4:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/3 3:05,2022/4/3 3:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/3 2:05,2022/4/3 2:06,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/3 1:05,2022/4/3 1:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/3 0:05,2022/4/3 0:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/2 23:05,2022/4/2 23:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/2 22:05,2022/4/2 22:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/2 21:05,2022/4/2 21:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/2 20:05,2022/4/2 20:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/2 19:05,2022/4/2 19:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/2 18:05,2022/4/2 18:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/2 17:05,2022/4/2 17:05,,0,0,0,,,977.5,84,0,0.3,131
201330014,2022/4/2 16:05,2022/4/2 16:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/2 15:05,2022/4/2 15:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/2 14:05,2022/4/2 14:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/2 13:05,2022/4/2 13:05,,0,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/2 12:05,2022/4/2 12:05,,0,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/2 11:05,2022/4/2 11:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/2 10:05,2022/4/2 10:05,,0,0,0,,,977.5,71,0,0.3,131
201330014,2022/4/2 9:05,2022/4/2 9:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/2 8:05,2022/4/2 8:05,,0,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/2 7:05,2022/4/2 7:05,,0.5,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/2 6:05,2022/4/2 6:05,,0.5,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/2 5:05,2022/4/2 5:05,,0.5,0,0,,,977.5,68,0,0.3,131
201330014,2022/4/2 4:05,2022/4/2 4:05,,0.5,0,0,,,977.5,71,0,0.3,131
201330014,2022/4/2 3:05,2022/4/2 3:05,,0.5,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/2 2:05,2022/4/2 2:05,,0.5,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/2 1:05,2022/4/2 1:05,,0.5,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/2 0:05,2022/4/2 0:05,,0.5,0,0,,,977.5,71,0,0.3,131
201330014,2022/4/1 23:05,2022/4/1 23:05,,0.5,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/1 22:05,2022/4/1 22:05,,0.5,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/1 21:05,2022/4/1 21:05,,0.5,0,0,,,977.5,81,0,0.3,131
201330014,2022/4/1 20:05,2022/4/1 20:05,,0.5,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/1 19:05,2022/4/1 19:05,,0.5,0,0,,,977.5,71,0,0.3,131
201330014,2022/4/1 18:05,2022/4/1 18:05,,0.5,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/1 17:05,2022/4/1 17:05,,0.5,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/1 16:05,2022/4/1 16:05,,0.5,0,0,,,977.5,78,0,0.3,131
201330014,2022/4/1 15:05,2022/4/1 15:05,,0.5,0,0,,,977.5,75,0,0.3,131
201330014,2022/4/1 14:05,2022/4/1 14:05,,0,0,0,,,977,81,0,0.3,131
201330014,2022/4/1 13:05,2022/4/1 13:05,,0,0,0,,,977,81,0,0.3,131
201330014,2022/4/1 12:05,2022/4/1 12:05,,0,0,0,,,977,71,0,0.3,131
201330014,2022/4/1 11:05,2022/4/1 11:05,,0,0,0,,,977,75,0,0.3,131
201330014,2022/4/1 10:05,2022/4/1 10:05,,0,0,0,,,977,81,0,0.3,131
201330014,2022/4/1 9:05,2022/4/1 9:05,,0,0,0,,,977,81,0,0.3,131
201330014,2022/4/1 8:05,2022/4/1 8:05,,0,0,0,,,977,75,0,0.3,131
201330014,2022/4/1 7:05,2022/4/1 7:05,,1,0,0,,,977,75,0,0.3,131
201330014,2022/4/1 6:05,2022/4/1 6:05,,1,0,0,,,977,78,0,0.3,131
201330014,2022/4/1 5:05,2022/4/1 5:05,,0.5,0,0,,,976.5,75,0,0.3,131
201330014,2022/4/1 4:05,2022/4/1 4:05,,0.5,0,0,,,976.5,78,0,0.3,131
201330014,2022/4/1 3:05,2022/4/1 3:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/4/1 2:05,2022/4/1 2:05,,0,0,0,,,976,71,0,0.3,131
201330014,2022/4/1 1:05,2022/4/1 1:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/4/1 0:05,2022/4/1 0:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/31 23:05,2022/3/31 23:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/31 22:05,2022/3/31 22:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/31 21:05,2022/3/31 21:05,,0,0,0,,,976,81,0,0.3,131
201330014,2022/3/31 20:05,2022/3/31 20:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/31 19:05,2022/3/31 19:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/31 18:05,2022/3/31 18:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/31 17:05,2022/3/31 17:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/31 16:05,2022/3/31 16:05,,0,0,0,,,976,71,0,0.3,131
201330014,2022/3/31 15:05,2022/3/31 15:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/31 14:05,2022/3/31 14:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/31 13:05,2022/3/31 13:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/31 12:05,2022/3/31 12:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/31 11:05,2022/3/31 11:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/31 10:05,2022/3/31 10:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/31 9:05,2022/3/31 9:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/31 8:05,2022/3/31 8:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/31 7:05,2022/3/31 7:05,,0,0,0,,,976,71,0,0.3,131
201330014,2022/3/31 6:05,2022/3/31 6:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/31 5:05,2022/3/31 5:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/31 4:05,2022/3/31 4:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/31 3:05,2022/3/31 3:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/31 2:05,2022/3/31 2:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/31 1:05,2022/3/31 1:05,,0,0,0,,,976,81,0,0.3,131
201330014,2022/3/31 0:05,2022/3/31 0:05,,0,0,0,,,976,81,0,0.3,131
201330014,2022/3/30 23:05,2022/3/30 23:05,,0,0,0,,,976,81,0,0.3,131
201330014,2022/3/30 22:05,2022/3/30 22:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/30 21:05,2022/3/30 21:05,,0,0,0,,,976,71,0,0.3,131
201330014,2022/3/30 20:05,2022/3/30 20:05,,0,0,0,,,976,71,0,0.3,131
201330014,2022/3/30 19:05,2022/3/30 19:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/30 18:05,2022/3/30 18:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/30 17:05,2022/3/30 17:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/30 16:05,2022/3/30 16:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/30 15:05,2022/3/30 15:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/30 14:05,2022/3/30 14:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/30 13:05,2022/3/30 13:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/30 12:05,2022/3/30 12:05,,0,0,0,,,976,81,0,0.3,131
201330014,2022/3/30 11:05,2022/3/30 11:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/30 10:05,2022/3/30 10:05,,0,0,0,,,976,81,0,0.3,131
201330014,2022/3/30 9:05,2022/3/30 9:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/30 8:05,2022/3/30 8:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/30 7:05,2022/3/30 7:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/30 6:05,2022/3/30 6:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/30 5:05,2022/3/30 5:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/30 4:05,2022/3/30 4:05,,0,0,0,,,976,81,0,0.3,131
201330014,2022/3/30 3:05,2022/3/30 3:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/30 2:05,2022/3/30 2:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/30 1:05,2022/3/30 1:05,,0,0,0,,,976,71,0,0.3,131
201330014,2022/3/30 0:05,2022/3/30 0:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/29 23:05,2022/3/29 23:05,,0,0,0,,,976,71,0,0.3,131
201330014,2022/3/29 22:05,2022/3/29 22:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/29 21:05,2022/3/29 21:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/29 20:05,2022/3/29 20:05,,0,0,0,,,976,81,0,0.3,131
201330014,2022/3/29 19:05,2022/3/29 19:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/29 18:05,2022/3/29 18:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/29 17:05,2022/3/29 17:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/29 16:05,2022/3/29 16:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/29 15:05,2022/3/29 15:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/29 14:05,2022/3/29 14:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/29 13:05,2022/3/29 13:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/29 12:05,2022/3/29 12:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/29 11:05,2022/3/29 11:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/29 10:05,2022/3/29 10:07,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/29 9:05,2022/3/29 9:05,,0,0,0,,,976,78,0,0.3,131
201330014,2022/3/29 8:05,2022/3/29 8:05,,0,0,0,,,976,75,0,0.3,131
201330014,2022/3/29 7:05,2022/3/29 7:05,,2,0,0,,,976,75,0,0.3,131
201330014,2022/3/29 6:05,2022/3/29 6:05,,2,0,0,,,976,75,0,0.3,131
201330014,2022/3/29 5:05,2022/3/29 5:05,,2,0,0,,,976,78,0,0.3,131
201330014,2022/3/29 4:05,2022/3/29 4:05,,2,0,0,,,976,75,0,0.3,131
201330014,2022/3/29 3:05,2022/3/29 3:05,,2,0,0,,,976,71,0,0.3,131
201330014,2022/3/29 2:05,2022/3/29 2:05,,2,0,0,,,976,78,0,0.3,131
201330014,2022/3/29 1:05,2022/3/29 1:05,,2,0,0,,,976,75,0,0.3,131
201330014,2022/3/29 0:05,2022/3/29 0:05,,2,0,0,,,976,81,0,0.3,131
201330014,2022/3/28 23:05,2022/3/28 23:05,,2,0,0,,,976,81,0,0.3,131
201330014,2022/3/28 22:05,2022/3/28 22:05,,2,0,0,,,976,81,0,0.3,131
201330014,2022/3/28 21:05,2022/3/28 21:05,,2,0,0,,,976,81,0,0.3,131
201330014,2022/3/28 20:05,2022/3/28 20:05,,2,0,0,,,976,81,0,0.3,131
201330014,2022/3/28 19:05,2022/3/28 19:05,,2,0,0,,,976,81,0,0.3,131
201330014,2022/3/28 18:05,2022/3/28 18:05,,2,0,0.5,,,976,78,0,0.3,131
201330014,2022/3/28 17:05,2022/3/28 17:05,,1.5,0,0,,,975.5,81,0,0.3,131
201330014,2022/3/28 16:05,2022/3/28 16:05,,1.5,0,0,,,975.5,75,0,0.3,131
201330014,2022/3/28 15:05,2022/3/28 15:05,,1.5,0,0,,,975.5,81,0,0.3,131
201330014,2022/3/28 14:05,2022/3/28 14:05,,1.5,0,0,,,975.5,75,0,0.3,131
201330014,2022/3/28 13:05,2022/3/28 13:05,,1.5,0,0,,,975.5,81,0,0.3,131
201330014,2022/3/28 12:05,2022/3/28 12:05,,1.5,0,0,,,975.5,81,0,0.3,131
201330014,2022/3/28 11:05,2022/3/28 11:05,,1.5,0,0,,,975.5,81,0,0.3,131
201330014,2022/3/28 10:05,2022/3/28 10:05,,1,0,0,,,975,75,0,0.3,131
201330014,2022/3/28 9:05,2022/3/28 9:05,,0,0,0,,,974,78,0,0.3,131
201330014,2022/3/28 8:05,2022/3/28 8:05,,0,0,0,,,974,75,0,0.3,131
201330014,2022/3/28 7:05,2022/3/28 7:05,,5,0,0,,,973.5,75,0,0.3,131
201330014,2022/3/28 6:05,2022/3/28 6:05,,5,0,0,,,973.5,71,0,0.3,131
201330014,2022/3/28 5:05,2022/3/28 5:05,,5,0,0,,,973.5,75,0,0.3,131
201330014,2022/3/28 4:05,2022/3/28 4:05,,5,0,0,,,973.5,78,0,0.3,131
201330014,2022/3/28 3:05,2022/3/28 3:05,,5,0,0,,,973.5,75,0,0.3,131
201330014,2022/3/28 2:05,2022/3/28 2:05,,5,0,0,,,973.5,71,0,0.3,131
201330014,2022/3/28 1:05,2022/3/28 1:05,,5,0,0,,,973.5,75,0,0.3,131
201330014,2022/3/28 0:05,2022/3/28 0:05,,5,0,0,,,973.5,81,0,0.3,131
201330014,2022/3/27 23:05,2022/3/27 23:05,,5,0,0,,,973.5,78,0,0.3,131
201330014,2022/3/27 22:05,2022/3/27 22:05,,4.5,0,0,,,973,81,0,0.3,131
201330014,2022/3/27 21:05,2022/3/27 21:05,,4.5,0,0,,,973,78,0,0.3,131
201330014,2022/3/27 20:05,2022/3/27 20:05,,4.5,0,0,,,973,78,0,0.3,131
201330014,2022/3/27 19:05,2022/3/27 19:05,,4.5,0,0,,,973,78,0,0.3,131
201330014,2022/3/27 18:05,2022/3/27 18:05,,4,0,0,,,972.5,78,0,0.3,131
201330014,2022/3/27 17:05,2022/3/27 17:05,,1,0,0,,,969.5,75,0,0.3,131
201330014,2022/3/27 16:05,2022/3/27 16:05,,0,0,0,,,968.5,81,0,0.3,131
201330014,2022/3/27 15:05,2022/3/27 15:05,,0,0,0,,,968.5,81,0,0.3,131
201330014,2022/3/27 14:05,2022/3/27 14:05,,0,0,0,,,968.5,81,0,0.3,131
201330014,2022/3/27 13:05,2022/3/27 13:05,,0,0,0,,,968.5,75,0,0.3,131
201330014,2022/3/27 12:05,2022/3/27 12:05,,0,0,0,,,968.5,78,0,0.3,131
201330014,2022/3/27 11:05,2022/3/27 11:05,,0,0,0,,,968.5,78,0,0.3,131
201330014,2022/3/27 10:05,2022/3/27 10:05,,0,0,0,,,968.5,78,0,0.3,131
201330014,2022/3/27 9:05,2022/3/27 9:05,,0,0,0,,,968.5,81,0,0.3,131
201330014,2022/3/27 8:05,2022/3/27 8:05,,0,0,0,,,968.5,81,0,0.3,131
